title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Flin's Destiny: Cobble Cavern,,[],"What starts out to be a fun field trip to Ireland for Flin and his school's debate team from New York, turns into a life changing adventure when the bus they are on ends up in an earthquake. Flin and his teammates get swallowed deep into the Earth and become trapped under the ocean inside a clear dome. Fighting to make their way back to the surface, they encounter a whole new world with evil creatures such as Snazzards, Snapdragons, and an eight foot tall pigman named Blade, who thinks that he rules the underworld with his Grimgoblins. After Flin gets pricked by one of his great grandfather's experimental pits, he discovers new powers within himself-both good and bad-and must learn how to master his new powers through true emotion. As Flin goes through the challenges that lie before him, he comes to realize that he was destined to travel in his great-grandfather's footsteps and rediscover what he had found under the ocean hundreds of years earlier.",,,03/02/10,Published,[],Paperback,,9781449071219,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347497418l/7881882.jpg,3.85,[],97.0,1.0,,,,95.0,20.0,264,Authorhouse,"['5', '8', '6', '1', '0']",,[],,['Jon Erik Olsen']
"Fantasy, Dreams, Battles & Magic",,['Poetry'],"Who knew? The top authority on firearms, weapons, and self defense law in Florida is also the #1 ranked ""best fantasy poet"" on the web! Yup, believe it or not, Jon Gutmacher, the firearms attorney, is also a famous web poet, and now his first book of fantasy poetry is finally out. The book is amazing! It's done in full color, both inside and outside. It has 27 of the ""best"" fantasy poems from his website, all illustrated in color on a four color press. Even the pages have classic borders! Gutmacher left nothing to spare when he had this book printed, and the cover itself, is a piece of artwork! Each poem is a complete story. Some of romance. Some of battles. Some science fiction. Some of magic, witches, and even dragons! All are amazing - and there's been nothing like it since Lord Tennyson wrote ""The Charge of the Light Brigade"" almost two hundred years ago! The Illustrations are absolutely beautiful and the poems are full of courage, love, loyalty, and honor. This is a great inspirational book for any age, and a terrific gift for anyone. Be one of the first people to buy and rate this great read. If you love poetry the way it used to be - where it actually told a story, or left a tear in your eye - this is the book for you.",,,,September 22nd 2015,[],Paperback,,9780964195882,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1444012304l/26867235._SY475_.jpg,3.8,[],11.0,1.0,,,,84.0,25.0,102,"Jon H. Gutmacher, P.A.","['7', '11', '3', '3', '1']",,[],,['Jon H. Gutmacher']
Franklin and Winston: An Intimate Portrait of an Epic Friendship,,"['History', 'Biography', 'Nonfiction', 'Presidents', 'World War II', 'Politics', 'American History', 'War', 'Historical', 'Biography Memoir']","Franklin Roosevelt and Winston Churchill were the greatest leaders of ""the Greatest Generation."" In Franklin and Winston, Jon Meacham explores the fascinating relationship between the two men who piloted the free world to victory in World War II. It was a crucial friendship, and a unique one--a president and a prime minister spending enormous amounts of time together (113 days during the war) and exchanging nearly two thousand messages. Amid cocktails, cigarettes, and cigars, they met, often secretly, in places as far-flung as Washington, Hyde Park, Casablanca, and Teheran, talking to each other of war, politics, the burden of command, their health, their wives, and their children.Born in the nineteenth century and molders of the twentieth and twenty-first, Roosevelt and Churchill had much in common. Sons of the elite, students of history, politicians of the first rank, they savored power. In their own time both men were underestimated, dismissed as arrogant, and faced skeptics and haters in their own nations--yet both magnificently rose to the central challenges of the twentieth century. Theirs was a kind of love story, with an emotional Churchill courting an elusive Roosevelt. The British prime minister, who rallied his nation in its darkest hour, standing alone against Adolf Hitler, was always somewhat insecure about his place in FDR's affections--which was the way Roosevelt wanted it. A man of secrets, FDR liked to keep people off balance, including his wife, Eleanor, his White House aides--and Winston Churchill.Confronting tyranny and terror, Roosevelt and Churchill built a victorious alliance amid cataclysmic events and occasionally conflicting interests. Franklin and Winston is also the story of their marriages and their families, two clans caught up in the most sweeping global conflict in history.Meacham's new sources--including unpublished letters of FDR's great secret love, Lucy Mercer Rutherfurd, the papers of Pamela Churchill Harriman, and interviews with the few surviving people who were in FDR and Churchill's joint company--shed fresh light on the characters of both men as he engagingly chronicles the hours in which they decided the course of the struggle.Hitler brought them together; later in the war, they drifted apart, but even in the autumn of their alliance, the pull of affection was always there. Charting the personal drama behind the discussions of strategy and statecraft, Meacham has written the definitive account of the most remarkable friendship of the modern age.",,,January 1st 2003,October 12th 2004,"['Franklin D. Roosevelt', 'Winston Churchill']",Paperback,,9780812972825,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320434348l/147537.jpg,4.11,[],7.0,1.0,,,,95.0,6722.0,490,Random House Trade,"['2564', '2744', '1108', '216', '90']",,[],,['Jon Meacham']
Frida,,"['Picture Books', 'Biography', 'Art', 'Childrens', 'Nonfiction', 'Biography Memoir', 'Cultural', 'Spanish Literature', 'History', 'Feminism']","When her mother was worn out from caring for her five sisters, her father gave her lessons in brushwork and color. When polio kept her bedridden for nine months, drawing saved her from boredom. When a bus accident left her in unimaginable agony, her paintings expressed her pain and depression - and eventually, her joys and her loves. Over and over again, Frida Kahlo turned the challenges of her life into art. Now Jonah Winter and Ana Juan have drawn on both the art and the life to create a playful, insightful tribute to one of the twentieth century's most influential artists. Viva Frida!",,,11/05/02,February 1st 2002,['Frida Kahlo'],Hardcover,,9780590203203,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360058139l/169587.jpg,4.18,[],77.0,1.0,,,,96.0,1327.0,32,Arthur A. Levine Books,"['602', '437', '231', '43', '14']",,['Mexico'],,"['Jonah Winter', 'Ana Juan']"
Freedom,,"['Fiction', 'Contemporary', 'Novels', 'Literary Fiction', 'Literature', 'American', 'Adult Fiction', 'Family', 'Audiobook', 'Book Club']","Patty and Walter Berglund were the new pioneers of old St. Paul—the gentrifiers, the hands-on parents, the avant-garde of the Whole Foods generation. Patty was the ideal sort of neighbor, who could tell you where to recycle your batteries and how to get the local cops to actually do their job. She was an enviably perfect mother and the wife of Walter's dreams. Together with Walter—environmental lawyer, commuter cyclist, total family man—she was doing her small part to build a better world.But now, in the new millennium, the Berglunds have become a mystery. Why has their teenage son moved in with the aggressively Republican family next door? Why has Walter taken a job working with Big Coal? What exactly is Richard Katz—outré rocker and Walter's college best friend and rival—still doing in the picture? Most of all, what has happened to Patty? Why has the bright star of Barrier Street become ""a very different kind of neighbor,"" an implacable Fury coming unhinged before the street's attentive eyes?In his first novel since The Corrections, Jonathan Franzen has given us an epic of contemporary love and marriage. Freedom comically and tragically captures the temptations and burdens of liberty: the thrills of teenage lust, the shaken compromises of middle age, the wages of suburban sprawl, the heavy weight of empire. In charting the mistakes and joys of Freedom's characters as they struggle to learn how to live in an ever more confusing world, Franzen has produced an indelible and deeply moving portrait of our time.(jacket)",,,08/28/10,August 31st 2010,"['Walter Berglund', 'Patty Berglund', 'Joey Berglund', 'Jessica Berglund', 'Richard Katz']",Hardcover,,9780374158460,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316729686l/7905092.jpg,3.76,"['Warwick Prize for Writing Nominee for Longlist (2013)', 'Los Angeles Times Book Prize Nominee for Fiction (2010)', 'Chicago Tribune Heartland Prize for Fiction (2011)', 'National Book Critics Circle Award Nominee for Fiction (2010)', 'Bad Sex in Fiction Award Nominee (2010)', 'John Gardner Book Award for Fiction (2011)', 'Goodreads Choice Award Nominee for Favorite Book and for Fiction (2010)']",4245.0,52.0,,,,87.0,150235.0,562,"Farrar, Straus and Giroux","['42269', '55185', '33341', '12890', '6550']",,[],,['Jonathan Franzen']
Fall of Night,,"['Horror', 'Zombies', 'Fiction', 'Thriller', 'Science Fiction', 'Apocalyptic', 'Survival', 'Fantasy', 'Audiobook', 'Suspense']","The sequel to 'Dead of Night', bringing back beloved characters Desdemona Fox and Billy Trout as they race against time to quarantine a zombie epidemic while caught in a military strike.Stebbins Little School is full of bodies. It's unthinkable to Desdemona Fox. Children are sobbing as panicked teachers and neighbors beat down their family members outside of the school - or the things that used to be their family members. Parents don't eat their children do they? Officers Fox and Hammond, along with journalist Billy Trout, are calling it the beginning of the end. This is the zombie apocalypse. An insane escaped serial killer is infecting Stebbins County with a deadly virus, and now the whole world is watching while Fox, Trout, and the remaining inhabitants of Stebbins fight for their lives against - what? The undead? The President and the National Guard are ready to nuke Stebbins, PA off the map and cut their losses. But the infection is spreading and fast. Worse, the scientist who created the virus is missing. It's a numbers game as the body count rises; Fox has to contain the infected and evacuate the living before it's too late, and the clock is ticking.Fall of Night, Maberry's nail-biting sequel to 'Dead of Night', picks up where the first novel left off - on a wild goose chase for a madman and the missing scientist who gave him new ""un""-life. Chilling, gory, and hair-raisingly scary, Maberry fans won't be able to read this fast-paced thriller with the lights off.©2014 Jonathan Maberry (P)2014 Macmillan Audio",Dead of Night #2,,,September 2nd 2014,[],Paperback,,9781250034946,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393281161l/15725485.jpg,4.19,[],54.0,1.0,,,,96.0,1746.0,402,St. Martin's Griffin,"['754', '641', '289', '48', '14']",,[],,['Jonathan Maberry']
Fear Itself,,"['Thriller', 'Fiction', 'Mystery', 'Horror', 'Crime', 'Suspense', 'Mystery Thriller', 'Psychological Thriller']","From Jonathan Nasaw, whose heart-stopping debut was hailed as ""a superior thriller"" (""The Washington Post"") and ""wickedly compelling"" (""The Oregonian""), comes a new novel that takes readers into the depths of""Fear Itself""Is it possible to be scared to death? FBI Special Agent E. L. Pender thinks so -- when a man afraid of heights falls nineteen stories to his death and a woman terrified of blood is found with her wrists slashed. Could it be that the apparent suicides are actually the work of a twisted psychopath?To stop him, Pender joins forces with Investigative Specialist Linda Abruzzi, and before long they find themselves facing their own worst terrors -- and a madman who is as immune to fear as he is fascinated by it.",E.L. Pender #2,,12/31/02,2003,[],Mass Market Paperback,,9780743446525,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378840297l/1024724.jpg,3.92,[],173.0,2.0,,,,93.0,989.0,470,Pocket Star Books,"['319', '359', '239', '55', '17']",,[],,['Jonathan Nasaw']
Forty-Four Box Set Books 6-10,,[],"See why well over half a million readers have fallen in love with this breathtaking paranormal romance series.Seventeen-year-old Abby Craig was dead for forty-four minutes before she came back to life. But she didn't come back the same. She left her memory, the ability to see color, and a large chunk of her life at the bottom of that frozen mountain lake. In exchange she came away with the ability to see things. Things no one would want to see. Haunted, horrible things.Get this box set, containing volumes 6-10 in the series, and save more than 50% off the original price.",44 #1-10,,,September 22nd 2014,[],Kindle Edition,,B00NTN7FZS,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428064094l/23471612.jpg,4.38,[],100.0,1.0,,,,96.0,112.0,853,You Come Too Publishing,"['61', '38', '9', '3', '1']",,[],,['Jools Sinclair']
Falling Over Sideways,,"['Realistic Fiction', 'Young Adult', 'Middle Grade', 'Contemporary', 'Family', 'Fiction', 'Humor', 'Audiobook', 'Teen', 'School']","It’s not easy being Claire. (Really.)Claire’s life is a joke…but she’s not laughing. While her friends seem to be leaping forward, she’s dancing in the same place. The mean girls at school are living up to their mean name, and there’s a boy, Ryder, who’s just as bad, if not worse. And at home, nobody’s really listening to her—if anything, they seem to be more in on the joke than she is.Then into all of this (not-very-funny-to-Claire) comedy comes something intense and tragic—while her dad is talking to her at the kitchen table, he falls over with a medical emergency. Suddenly the joke has become very serious—and the only way Claire, her family, and her friends are going to get through it is if they can find a way to make it funny again.",,,,September 27th 2016,[],Hardcover,,9780545863247,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459328677l/28675749.jpg,3.92,"[""Dorothy Canfield Fisher Children's Book Award Nominee (2018)"", ""Rebecca Caudill Young Readers' Book Award Nominee (2019)""]",96.0,1.0,,,,89.0,5936.0,272,Scholastic Press,"['2181', '1943', '1187', '391', '234']",,[],,['Jordan Sonnenblick']
Ficciones / El Aleph / El informe de Brodie,,"['Spanish Literature', 'Fiction', 'Short Stories', 'Classics']","Si hay juego en esa álgebra metafísica con que Borges captura el universo, también lo hay en la praxis de su elaboración narrativa. No son gratuitos el recurso de la historia que se encierra en otra historia, la alteración de las causas y de las consecuencias por obra de una retórica que puede conceder igual importancia a lo trivial y a lo trascendente, la aparente declaración de ingenuidad, los símbolos citados al azar, la perplejidad, el libro ficticio, el libro verdadero, el sendero que se bifurca, la desaparición de Averroes frente al espejo, la brevedad con que un adjetivo restituye la alegoría o amenaza con el absurdo, la vehemencia de una imagen de sí misma, las alusiones.(De la contratapa)",,Rústica,12/28/00,,[],,,9789802760015,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394962642l/2660440.jpg,4.62,[],98.0,1.0,,,,99.0,579.0,260,,"['411', '127', '33', '7', '1']",,[],,['Jorge Luis Borges']
Ficciones,,"['Fiction', 'Short Stories', 'Classics', 'Magical Realism', 'Literature', 'Fantasy', 'Spanish Literature', 'Latin American', 'Philosophy', '20th Century']","The seventeen pieces in Ficciones demonstrate the whirlwind of Borges's genius and mirror the precision and potency of his intellect and inventiveness, his piercing irony, his skepticism, and his obsession with fantasy. Borges sends us on a journey into a compelling, bizarre, and profoundly resonant realm; we enter the fearful sphere of Pascal's abyss, the surreal and literal labyrinth of books, and the iconography of eternal return. To enter the worlds in Ficciones is to enter the mind of Jorge Luis Borges, wherein lies Heaven, Hell, and everything else in between. Part One: The Garden of Forking Paths Prologue Tlön, Uqbar, Orbis Tertius (1940) The Approach to Al-Mu'tasim (1936, not included in the 1941 edition) Pierre Menard, Author of the Quixote (1939) The Circular Ruins (1940) The Lottery in Babylon (1941) An Examination of the Work of Herbert Quain (1941) The Library of Babel (1941) The Garden of Forking Paths (1941) Part Two: Artifices Prologue Funes the Memorious (1942) The Form of the Sword (1942) Theme of the Traitor and the Hero (1944) Death and the Compass (1942) The Secret Miracle (1943) Three Versions of Judas (1944) The End (1953, 2nd edition only) The Sect of the Phoenix (1952, 2nd edition only) The South (1953, 2nd edition only)",,,10/28/44,02/01/94,[],Paperback,,9780802130303,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388197956l/426504.jpg,4.44,['Premio Formentor de las Letras for International (1961)'],9676.0,117.0,,,,97.0,49309.0,174,Grove Press,"['30178', '12887', '4617', '1182', '445']",,[],,"['Jorge Luis Borges', 'Anthony Kerrigan', 'Anthony Bonner']"
Founding Brothers,The Revolutionary Generation,Biography & Autobiography,"The introduction, discussion questions, suggestions for further reading, and author biography that follow are intended to enhance your reading group's discussion of Joseph Ellis's Founding Brothers: The Revolutionary Generation . We hope they will enrich your experience of this Pulitzer Prize-winning study of the intertwined lives of the founders of the American republic--John Adams, Aaron Burr, Benjamin Franklin, Alexander Hamilton, Thomas Jefferson, James Madison, and George Washington.",,,,2002.0,,,0375705244,9780375705243,,http://books.google.com/books/content?id=K4rljDiAoWAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.92,,,,,,,,,290.0,,,36449.0,,,['Joseph J. Ellis']
Founding Brothers: The Revolutionary Generation,,"['History', 'Nonfiction', 'American History', 'Politics', 'American Revolution', 'Biography', 'Historical', 'Presidents', 'American Revolutionary War', 'American']","Informs our understanding of American politics--then and now--and gives us a new perspective on the unpredictable forces that shape history.An illuminating study of the intertwined lives of the founders of the American republic--John Adams, Aaron Burr, Benjamin Franklin, Alexander Hamilton, Thomas Jefferson, James Madison, and George Washington.During the 1790s, which Ellis calls the most decisive decade in our nation's history, the greatest statesmen of their generation--and perhaps any--came together to define the new republic and direct its course for the coming centuries. Ellis focuses on six discrete moments that exemplify the most crucial issues facing the fragile new nation: Burr and Hamilton's deadly duel, and what may have really happened; Hamilton, Jefferson, and Madison's secret dinner, during which the seat of the permanent capital was determined in exchange for passage of Hamilton's financial plan; Franklin's petition to end the ""peculiar institution"" of slavery--his last public act--and Madison's efforts to quash it; Washington's precedent-setting Farewell Address, announcing his retirement from public office and offering his country some final advice; Adams's difficult term as Washington's successor and his alleged scheme to pass the presidency on to his son; and finally, Adams and Jefferson's renewed correspondence at the end of their lives, in which they compared their different views of the Revolution and its legacy.In a lively and engaging narrative, Ellis recounts the sometimes collaborative, sometimes archly antagonistic interactions between these men, and shows us the private characters behind the public personas: Adams, the ever-combative iconoclast, whose closest political collaborator was his wife, Abigail; Burr, crafty, smooth, and one of the most despised public figures of his time; Hamilton, whose audacious manner and deep economic savvy masked his humble origins; Jefferson, renowned for his eloquence, but so reclusive and taciturn that he rarely spoke more than a few sentences in public; Madison, small, sickly, and paralyzingly shy, yet one of the most effective debaters of his generation; and the stiffly formal Washington, the ultimate realist, larger-than-life, and America's only truly indispensable figure.Ellis argues that the checks and balances that permitted the infant American republic to endure were not primarily legal, constitutional, or institutional, but intensely personal, rooted in the dynamic interaction of leaders with quite different visions and values. Revisiting the old-fashioned idea that character matters, Founding Brothers informs our understanding of American politics--then and now--and gives us a new perspective on the unpredictable forces that shape history.",,,10/17/00,February 5th 2002,"['Alexander Hamilton', 'Aaron Burr', 'John Adams', 'Benjamin Franklin', 'George Washington', 'Thomas Jefferson', 'James Madison']",Paperback,,9780375705243,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388791106l/7493.jpg,3.93,"['Pulitzer Prize for History (2001)', 'Fraunces Tavern Museum Book Award (2001)']",143.0,2.0,,,,92.0,41268.0,290,BALLANTINE BOOKS,"['13420', '16218', '8334', '2099', '1197']",,['Defuniak Springs (United States)'],,['Joseph J. Ellis']
Fiddler on the Roof,,"['Plays', 'Classics', 'Theatre', 'Drama', 'Fiction', 'Historical Fiction', 'Musicals', 'Music', 'Humor', 'Historical']","The full text and complete lyrics, as well as photographs from the original production. ""One of the great works of the American musical theatre. It is darling, touching, beautiful, warm, funny and inspiring. It is a work of art."" -John Chapman, Daily News",,,11/06/64,August 1st 2004,"['Hodel', 'Perchik', 'Tzeitel', 'Lazar Wolf', 'Yente', 'Fyedka', 'Shprintze', 'Mordcha', 'Motel Kamzoil', 'Fruma-Sarah', 'Chava', 'Grandma Tzeitel', 'Golde', 'Mendel', 'Bielke', 'Sasha']",Paperback,,9780879101367,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347523415l/294951.jpg,4.22,"[""New York Drama Critics' Circle Award for Best Musical (1965)""]",91.0,1.0,,,,95.0,15644.0,160,Limelight,"['7740', '4563', '2556', '561', '224']",,[],,"['Joseph Stein', 'Jerry Bock', 'Sheldon Harnick']"
Floaters,,Fiction,"With the arrival of the America's Cup regattas, San Diego Mission Bay cops Fortney and Leeds find their hands full and pursue cup contender Blaze, who sets off a bizarre criminal trail. Reprint.",,,,1997.0,,,0553575953,9780553575958,,http://books.google.com/books/content?id=Hu_yoIvxkDMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.5,,,,,,,,,291.0,,,548.0,,,['Joseph Wambaugh']
Firewalker,,"['Fantasy', 'Young Adult', 'Witches', 'Magic', 'Paranormal', 'Romance', 'Urban Fantasy', 'Young Adult Fantasy', 'Supernatural', 'Science Fiction']","Worlds divide, magic slays, and love lies in the second book of Josephine Angelini’s The Worldwalker Trilogy.""You think I’m a monster, but my choices, as ruthless as they seem, are justified.""Lily is back in her own universe, and she's ready to start a new life with Rowan by her side. True, she almost died in the Pyre that fueled their escape from New Salem, and must hide her magic for the safety of everyone she cares about, but compared to fighting the Woven, the monstrous creatures inhabiting the alternate Salem, life is looking pretty good.Unfortunately, Lillian, ruthless ruler of the 13 Cities, is not willing to let Lily go that easily. If she can’t persuade Lily to return to her world, she will force her to come back by doing away with the ones she loves.Picking up right where Trial By Fire left off, Firewalker is another sexy, fast-paced, heartbreaking thrill ride from internationally bestselling author Josephine Angelini!",Worldwalker #2,,,September 1st 2015,[],Kindle Edition,,B00TDQTPTE,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425672885l/22469323.jpg,4.05,[],82.0,1.0,,,,94.0,6837.0,352,Feiwel & Friends,"['2496', '2681', '1273', '306', '81']",,[],,['Josephine Angelini']
Fatal Shadows,,"['M M Romance', 'Mystery', 'Romance', 'Contemporary', 'LGBT', 'Crime', 'Gay', 'Suspense', 'Fiction', 'Thriller']","One sunny morning Los Angeles bookseller and aspiring mystery author Adrien English opens his front door to murder. His old high school buddy (and employee) has been found stabbed to death in a back alley following a loud and very public argument with Adrien the previous evening.Naturally the cops want to ask Adrien a few questions; they are none too impressed with his answers, and when a few hours later someone breaks into Adrien's shop and ransacks it, the law is inclined to think Adrien is trying to divert suspicion from himself.Adrien knows better. Adrien knows he is next on the killer's list.",The Adrien English Mysteries #1,,10/30/00,May 1st 2007,"['Adrien English', 'Jake Riordan']",Paperback,,9780979311048,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363734106l/1274861.jpg,3.95,[],100.0,1.0,,,,92.0,10105.0,232,MLR Press,"['3561', '3656', '2046', '495', '347']",,"['Los Angeles, California (United States)']",,['Josh Lanyon']
Finding Sky,,"['Young Adult', 'Paranormal', 'Paranormal Romance', 'Supernatural', 'Urban Fantasy', 'Magic', 'Fiction', 'Mystery', 'Contemporary', 'High School']","You have half our gifts, I have the other . . . When English girl Sky, catches a glimpse of bad boy Zed in her new American high school, she can't get him out of her head. He talks to her with his thoughts. He reads her mind. He is the boy she will love for ever. Dark shadows stalk her past but a new evil threatens her future. Sky must face the dark even if it means losing her heart.",Benedict-Savant #1,,,October 7th 2010,"['Zed Benedict', 'Sky Bright', 'Xavier ""Xav"" Benedict', 'Victor Benedict', 'Yves Benedict', 'Trace Benedict', 'Will Benedict']",Paperback,,9780192732132,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1285772371l/8314214.jpg,4.08,['Deutscher Jugendliteraturpreis Nominee for Preis der Jugendjury (2013)'],1102.0,12.0,,,,93.0,17518.0,320,Oxford University Press,"['7638', '5349', '3226', '976', '329']",,[],,['Joss Stirling']
Finding Sky Trilogy,,"['Fantasy', 'Young Adult', 'Romance', 'Paranormal Romance']","Sky, Phoenix, and Crystal all belong to the mysterious and dangerous world of the Savants - people with extraordinary supernatural powers. In these three incredible books we follow each girl's thrilling story as they cross paths with the Benedict brothers, the irresistible American boys to whom they are inexorably drawn ...",Benedict-Savant #1-3,,,November 1st 2012,"['Zed Benedict', 'Sky Bright', 'Xavier ""Xav"" Benedict', 'Crystal Brook', 'Victor Benedict', 'Yves Benedict', 'Trace Benedict', 'Will Benedict', 'Phoenix Corrigan', 'Diamond Brook']",Paperback,,9780192735515,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356139146l/17133068.jpg,4.67,[],193.0,2.0,,,,98.0,513.0,320,"Oxford University Press, USA","['397', '76', '31', '4', '5']",,[],,['Joss Stirling']
Fray,,"['Graphic Novels', 'Comics', 'Fantasy', 'Vampires', 'Fiction', 'Graphic Novels Comics', 'Science Fiction', 'Horror', 'Urban Fantasy', 'Paranormal']","Hundreds of years in the future, Manhattan has become a deadly slum, run by mutant crime-lords and disinterested cops. Stuck in the middle is a young girl who thought she had no future, but learns she has a great destiny. In a world so poisoned that it doesn't notice the monsters on its streets, how can a street kid like Fray unite a fallen city against a demonic plot to consume mankind? Joss Whedon, the celebrated creator of Buffy the Vampire Slayer, brings his vision to the future in this unique tale. As inventive in the comics medium as in that of television or film, Whedon spins a complex tale of a skilled thief coming of age without the help of friends or family, guided only by a demonic Watcher.",,,07/30/03,November 19th 2003,"['Melaka Fray', 'The First Slayer', 'Urkonn']",Paperback,,9781569717516,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530017231l/195806._SY475_.jpg,4.07,[],177.0,2.0,,,,95.0,11656.0,216,Dark Horse Books,"['4424', '4376', '2289', '435', '132']",,[],,"['Joss Whedon', 'Karl Moline', 'Andy Owens']"
Fogo Morto,,"['Classics', 'Fiction', 'Romance', 'Brazil', 'Literature', 'Historical Fiction']","Publicado em 1943, Fogo Morto é a última obra do mais expressivo dos ciclos de José Lins do Rego: o da cana-de-açúcar. Apesar de marcar o término da série, com a decadência dos senhores de engenho, o romance também assinala seu auge, seu momento de superação, constituindo uma obra-prima da literatura regionalista, de caráter neo-realista. ""Descendente de senhores de engenho, o romancista soube fundir numa linguagem de forte e poética oralidade as recordações da infância e da adolescência com o registro intenso da vida nordestina colhida por dentro, através dos processos mentais de homens e mulheres que representam a gama étnica e social da região"", descreve o crítico literário Alfredo Bosi, em História Concisa da Literatura Brasileira. O romance, narrado em terceira pessoa, é dividido em três partes. Cada uma conta com seu próprio protagonista, como se fossem três histórias distintas e sucessivas. No entanto, os personagens principais (mestre José Amaro, Coronel Lula de Holanda e o Capitão Vitorino) se inter-relacionam durante toda a narrativa, quase inteiramente ambientada no Engenho de Santa Fé. Na primeira parte, o mestre José Amaro - seleiro orgulhoso e conservador - espalha rancor à sua volta. Temido pelo povo da várzea por sua aparência horrível e pela raiva acumulada, ele surra a filha histérica com o intuito de curá-la (mas acaba por enlouquecê-la) e maltrata a esposa (que por fim foge com a menina). Na segunda parte do romance, o coronel Lula de Holanda, também orgulhoso, não consegue fazer prosperar o engenho que recebera de herança. Autoritário, não permite que nenhum homem se aproxime da filha, que permanece solteirona e melancólica. Depois de sofrer um ataque de epilepsia na igreja, torna-se devoto. Gasta todo o dinheiro que lhe restou. Por fim leva o engenho a fogo morto (propriedade que não produz mais). Na terceira e última parte, o capitão Vitorino, personagem quixotesco, idealista e sonhador, procura lutar por seus ideais. Os três, conforme atesta Bosi, ""são expressões maduras dos conflitos humanos de um Nordeste decadente"".",,,11/06/43,1991,[],Paperback,,9788503003391,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1207850619l/1530210.jpg,3.89,[],94.0,1.0,,,,90.0,544.0,403,José Olympio,"['193', '176', '119', '34', '22']",,[],,['José Lins do Rego']
Finding Paris,,"['Contemporary', 'Young Adult', 'Mystery', 'Romance', 'Realistic Fiction', 'Road Trip', 'Fiction', 'Young Adult Contemporary', 'Teen', 'Travel']","An evocative and compelling story of two sisters who would do anything for each other—perfect for fans of Thirteen Reasons Why and Speak. Joy Preble's stirring new novel explores the lengths to which sisters go to protect each other, and the winding road that brings two strangers into each other's lives.Sisters Leo and Paris Hollings have only ever had each other to rely on. They can't trust their mother, who hops from city to city and from guy to guy, or their gambler stepfather, who's moved them all to Las Vegas. It's just the two of them: Paris, who's always been the dreamer, and Leo, who has a real future in mind—going to Stanford, becoming a doctor, falling in love. But Leo isn't going anywhere right now, except driving around Vegas all night with her sister.Until Paris ditches Leo at the Heartbreak Hotel Diner, where moments before they had been talking with physics student Max Sullivan. Outside, Leo finds a cryptic note from Paris—a clue. Is it some kind of game? Where is Paris, and why has she disappeared? When Leo reluctantly accepts Max's offer of help, the two find themselves following a string of clues through Vegas and beyond. But the search for the truth is not a straight line. And neither is the path to secrets Leo and Max hold inside.",,,,April 21st 2015,[],Hardcover,,9780062321305,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412881177l/22864861.jpg,3.64,[],100.0,1.0,,,,86.0,1295.0,272,Balzer + Bray,"['326', '401', '391', '131', '46']",,"['Las Vegas, Nevada (United States)']",,['Joy Preble']
First Love,,Fiction,"A thirteen-year-old girl moves with her mother to her aunt's house, where she becomes involved in an affair with her aloof, twenty-five-year-old cousin, a seminary student, a liaison that leaves her victimized and confused. Reprint.",,,,1997.0,,,088001508X,9780880015080,,http://books.google.com/books/content?id=Wp2vIgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.19,,,,,,,,,86.0,,,557.0,,,['Joyce Carol Oates']
