title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Graevale,,"['Fantasy', 'Young Adult', 'Magic', 'Young Adult Fantasy', 'High Fantasy', 'Boarding School', 'Fae', 'Romance', 'Dragons', 'Science Fiction Fantasy']","“Light or dark, only one can win. This world cannot survive in shades of grey.” Now that Aven Dalmarta sits upon the throne of Meya, Alex must race against the clock to save the rest of Medora from the Rebel Prince’s wrath. Haunted by an unspeakable vision of the future, Alex and her friends set out to warn the mortal races. But making allies out of ancient enemies proves difficult. With her nights spent deep in the Library under the guidance of a mysterious new mentor, Alex is desperate to strengthen her gift and keep all those she loves safe. Because in a world where nothing is certain, she is sure of only one thing:  Aven is coming.",The Medoran Chronicles #4,,,February 1st 2018,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1510913239l/35439559._SY475_.jpg,4.62,[],92.0,1.0,,,,99.0,2360.0,403,Pantera Press,"['1643', '569', '124', '17', '7']",,[],,['Lynette Noni']
Gods and Kings,,"['Christian Fiction', 'Historical Fiction', 'Christian', 'Fiction', 'Biblical Fiction', 'Historical', 'Religion', 'Adult', 'Christian Historical Fiction', 'Biblical']","Though born the second son of King Ahaz, Hezekiah is not protected from his father's perverted attempts to gain the favor of the idol Molech. Terrified and powerless at the foot of Molech's altar, Hezekiah encounters for the first time the one true God of his royal ancestry, Yahweh. But his journey to the Holy One is riddled by influence from an assortment of men: Zechariah, a grandfather of noble standing who has fallen into drunkenness; Uriah, the High Priest whose lust for power forces him to gamble the faith he proclaims; and Shebna, the Egyptian intellectual who guides Hezekiah's instruction. For the two women who love Hezekiah, the meaning of love--and its sacrificial essence--will direct the course of their lives and help shape the young prince's future.",Chronicles of the Kings #1,,10/30/95,February 1st 2005,"['King Ahaz', 'King Hezekiah', 'Queen Hephzibah', 'Isaiah (Bible)', 'Micah (Bible)']",Paperback,,9780764229893,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428380450l/359994.jpg,4.33,[],97.0,1.0,,,,96.0,11722.0,317,Bethany House Publishers,"['6376', '3498', '1371', '346', '131']",,[],,['Lynn Austin']
Goddess of the Night,,"['Fantasy', 'Young Adult', 'Paranormal', 'Mythology', 'Urban Fantasy', 'Magic', 'Fiction', 'Supernatural', 'Romance', 'Teen']","Vanessa is being followed. She doesn't know by whom, and she doesn't know what they want. But she knows why.Vanessa has a secret. She can become invisible, but the problem is, she can't control it. And her worst fear is being discovered. Only her best friend, Catty, knows, and Catty is different as well. She can travel back in time -- and take Vanessa with her.",Daughters of the Moon #1,,08/01/00,August 7th 2000,[],Hardcover,,9780786806539,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361890065l/442819.jpg,3.81,[],234.0,4.0,,,,89.0,10894.0,304,Volo,"['3631', '3076', '2991', '903', '293']",,"['Los Angeles, California (United States)']",,['Lynne Ewing']
Grim,,"['Aliens', 'Romance', 'Science Fiction', 'Fantasy', 'Paranormal', 'Science Fiction Romance', 'Paranormal Romance', 'Erotica', 'Adult', 'Space']","King Grim Vasteri is the most feared warrior in the Tornian Empire. He has been sent by his Emperor to find and retrieve compatible females for their dying civilization.King Grim Vasteri is the strongest and most feared warrior in the Tornian Empire, King of Luda, blood brother to the Emperor, but his line will die with him as no female would join with him, for once he was scarred, he was considered 'unfit'. The Tornian Empire has been dying ever since the great infection caused the birth of females to become a rarity. Since then they have been searching the known universes for compatible females. The Emperor's discovery of a compatible female on a slave ship changed that. He'd ordered Grim to find his Empress' home world so more 'unprotected' females could be obtained, knowing Grim would never be allowed to Join with one.Lisa Miller is a widowed mother of two little girls, Carly and Miki. Her husband died just a year ago, after a long battle with cancer and she misses him immensely. Friends want her to start dating again but in her heart, she knows there isn't a man on the planet she could love like her Mark. Who could love their girls like their own. Therefore, she'll stay alone.When Lisa is discovered 'unprotected' at her husband's grave, she wakes on an alien ship heading for an alien world. Refusing to accept this she confronts the large males, demanding she be returned to her children. Seeing his chance to have a female, Grim agrees to accept and protect her offspring, if she agrees to Join with him and only him. Realizing this is the only way she can retrieve her children Lisa agrees and the Tornian Empire changes forever.",Tornians #1,,,August 30th 2013,[],Kindle Edition,,B00EW7DHBG,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378935899l/18468256.jpg,4.13,[],370.0,4.0,,,,93.0,9391.0,438,M.K. Eidem,"['4323', '2908', '1460', '431', '269']",,[],,['M. K Eidem']
Ghost Stories of an Antiquary,,"['Horror', 'Short Stories', 'Fiction', 'Classics', 'Gothic', 'Ghost Stories', 'Ghosts', 'Fantasy', 'Paranormal', 'Supernatural']","Eight classics by a great Edwardian scholar and storyteller. ""Number Thirteen,"" ""The Mezzotint,"" ""Canon Alberic's Scrapbook,"" and more. Renowned for their wit, erudition and suspense, these stories are each masterfully constructed and represent a high achievement in the ghost genre. We are delighted to publish this classic book as part of our extensive Classic Library collection. Many of the books in our collection have been out of print for decades, and therefore have not been accessible to the general public. The aim of our publishing program is to facilitate rapid access to this vast reservoir of literature, and our view is that this is a significant literary work, which deserves to be brought back into print after many decades. The contents of the vast majority of titles in the Classic Library have been scanned from the original works. To ensure a high quality product, each title has been meticulously hand curated by our staff. Our philosophy has been guided by a desire to provide the reader with a book that is as close as possible to ownership of the original work. We hope that you will enjoy this wonderful classic work, and that for you it becomes an enriching experience.",,,11/06/04,November 24th 2011,[],Paperback,,9780486227580,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344670655l/1556093.jpg,4.08,[],84.0,1.0,,,,94.0,4240.0,157,Dover Publications (NY),"['1688', '1503', '802', '186', '61']",,['Europe'],,"['M. R James', 'E. F Bleiler', 'James McBride']"
Golden Urchin,,"['Romance', 'Historical Fiction', 'Fiction', 'Historical', 'Mystery', 'Adventure', 'Australia', 'Historical Romance', 'Gothic', 'Gothic Romance']","In the scorching Australian Desert, a wild, beautiful woman rescues a man from death... He is a handsome English aristocrat, sprawled in the dunes, dying of thirst. She is a white-skinned savage, fleeing the aborigine tribe that found her and raised her but still shunned the fiery-haired outcast.Suddenly, Meg is about to escape her primitive life as Luke introduces her to the strange ways of Victorian England. In a search filled with adventure and excitement that spans three continents, Meg uncovers the clues to her true identity and realizes someone is trying to kill her. But the mysteries and secrets of the aborigines still pulse through the Victorian young lady, enabling Meg to triumph in the final desperate battle for survival and claim the only man she will ever love.",,,,1986,[],Hardcover,,9780285627628,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481583422l/170007._SY475_.jpg,4.1,[],58.0,1.0,,,,96.0,1189.0,320,Souvenir Press,"['468', '427', '244', '39', '11']",,[],,['Madeleine Brent']
Gandhi: An autobiography,,"['Biography', 'Nonfiction', 'History', 'Autobiography', 'India', 'Philosophy', 'Memoir', 'Politics', 'Biography Memoir', 'Spirituality']","Mohandas K. Gandhi is one of the most inspiring figures of our time. In his classic autobiography he recounts the story of his life and how he developed his concept of active nonviolent resistance, which propelled the Indian struggle for independence and countless other nonviolent struggles of the twentieth century.In a new foreword, noted peace expert and teacher Sissela Bok urges us to adopt Gandhi's ""attitude of experimenting, of testing what will and will not bear close scrutiny, what can and cannot be adapted to new circumstances,"" in order to bring about change in our own lives and communities. All royalties earned on this book are paid to the Navajivan Trust, founded by Gandhi, for use in carrying on his work.",,,10/28/27,November 1st 1993,[],Paperback,,9780807059098,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320560971l/112803.jpg,4.08,[],2184.0,27.0,,,,93.0,52445.0,528,Beacon Press,"['22422', '17001', '9147', '2481', '1394']",,[],,"['Mahatma Gandhi', 'Mahadev Desai']"
"Gravitation, Volume 02",,"['Manga', 'Yaoi', 'Romance', 'Comics', 'LGBT', 'Graphic Novels', 'Music', 'Comics Manga', 'Humor', 'M M Romance']","Shuichi Shindou is determined to be a rock star. He has no experience, no talent, and no band. After finding a charismatic guitarist and getting a glg, he's ready to show the world what a genius he is with his powerful lyrics. However, Eiri Yuki overhears his amateurish verse and puts the young musician in his place. Unable to get the harsh criticism out of his mind Shuichi forces himself into Yuki's life and the two find their futures inexorably linked. The force that brings them together is like gravity and there is nothing they can do to stop it.",Gravitation #2,,07/06/96,October 7th 2003,[],Paperback,,9781591823346,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388297785l/224614.jpg,3.99,[],79.0,1.0,,,,91.0,1971.0,216,TokyoPop,"['817', '545', '428', '126', '55']",,[],,['Maki Murakami']
"Gravitation, Volume 04",,"['Manga', 'Yaoi', 'Romance', 'LGBT', 'Comics', 'Graphic Novels', 'Music', 'Humor', 'Fiction', 'Shounen Ai']","Shuichi's debut single is rising on the charts, but Taki Aizawa, the leader of rival band ASK finds out about his relationship with Eiri. On top of all that, Eiri has suddenly declared their relationship over! What's going on ...!?",Gravitation #4,,03/06/97,November 15th 2005,[],Paperback,,9781591823360,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388459773l/800379.jpg,4.02,[],81.0,1.0,,,,92.0,1470.0,216,Tokyopop,"['619', '418', '318', '76', '39']",,[],,['Maki Murakami']
"Gravitation, Volume 05",,"['Manga', 'Yaoi', 'Romance', 'Comics', 'LGBT', 'Graphic Novels', 'Music', 'Humor', 'Fiction', 'M M Romance']","Shuichi and his Bad Luck are a rising star in Japan's pop scene, and their chief rival, ASK, seems doomed to the has been status of an 80s hairband. But just when it looks like the top stop on the Billboard charts are Bad Luck's for the taking, a completely unexpected competitor emerges - Nittle Grasper is reuniting! Now Shuichi finds his idol (not to mention his band's Keyboardist) his biggest rival.",Gravitation #5,,08/06/97,April 6th 2004,[],Paperback,,9781591823377,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389969750l/605123.jpg,4.03,[],82.0,1.0,,,,93.0,1528.0,224,TokyoPop,"['639', '449', '327', '73', '40']",,[],,['Maki Murakami']
"Gravitation, Volume 03",,"['Manga', 'Yaoi', 'Romance', 'Comics', 'LGBT', 'Graphic Novels', 'Music', 'Humor', 'Fiction', 'Comics Manga']","Shuichi Shindou is determined to be a rock star. He has no experience, no talent, and no band. After finding a charismatic guitarist and getting a glg, he's ready to show the world what a genius he is with his powerful lyrics. However, Eiri Yuki overhears his amateurish verse and puts the young musician in his place. Unable to get the harsh criticism out of his mind Shuichi forces himself into Yuki's life and the two find their futures inexorably linked. The force that brings them together is like gravity and there is nothing they can do to stop it.",Gravitation #3,,11/06/96,December 9th 2003,[],Paperback,,9781591823353,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389969757l/17805.jpg,3.96,[],80.0,1.0,,,,91.0,1669.0,216,TokyoPop,"['665', '466', '389', '107', '42']",,[],,"['Maki Murakami', 'Jamie S. Rich', 'Ray Yoshimoto']"
"Gravitation, Volume 01",,"['Manga', 'Yaoi', 'Romance', 'LGBT', 'Comics', 'Graphic Novels', 'Fiction', 'Shounen Ai', 'M M Romance', 'Boys Love']","Shuichi Shindou is determined to be a rock star. He has no experience, no talent, and no band. After finding a charismatic guitarist and getting a gig, he's ready to show the world what a genius he is with his powerful lyrics. However, Eiri Yuki overhears his amateurish verse and puts the young musician in his place. Unable to get the harsh criticism out of his mind Shuichi forces himself into Yuki's life and the two find their futures inexorably linked. The force that brings them together is like gravity and there is nothing they can do to stop it.",Gravitation #1,,11/06/95,August 5th 2003,[],Paperback,,9781591823339,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388297817l/224615.jpg,3.77,[],78.0,1.0,,,,86.0,3779.0,200,TokyoPop,"['1335', '951', '957', '366', '170']",,[],,"['Maki Murakami', 'Jamie S. Rich', 'Ray Yoshimoto', 'Jake T. Forbes']"
Grasse carcasse,,"['Bande Dessinée', 'Comics', 'Graphic Novels', 'Graphic Novels Comics', 'France', 'Fiction', 'Comics Bd', 'Crime', 'Dark', 'Comic Book']","Un homme seul, obèse et sale, est amené au commissariat. Ce qu'il a fait, pourquoi il est là, nous n'en saurons encore rien. Au cours de l'interrogatoire, confession impudique, il va livrer sa vie et expliquer au lecteur passionné comment il a, un jour, lâché prise, et est parti sur les routes à la recherche du Blast - cet instant magique où tout s'illumine et sa vie devient parfaite. Après Le Combat Ordinaire, le nouveau chef-d'oeuvre de Manu Larcenet est un pavé de 200 pages en noir et blanc d'une époustouflante beauté formelle.",Blast #1,,,November 6th 2009,['Polza Mancini'],Hardcover,,9782205063974,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309353974l/7188088.jpg,4.24,['Lucca Comics & Games for Gran Guinigi Miglior Autore Unico  (2012)'],93.0,1.0,,,,96.0,1516.0,208,Dargaud,"['685', '579', '191', '46', '15']",,[],,['Manu Larcenet']
Greece,Athens & the Mainland,Travel,"Three-dimensional cutaway illustrations and floor plans of key landmarks complement these richly illustrated, fully updated travel handbooks that also include enhanced maps, street-by-street guides, background information on a host of popular sights, and an expanded traveler's survival guide providing tips on hotels, restaurants, local customs, transportation, medical services, museums, entertainment, and more.",,,,2007.0,,,0756626366,9780756626365,,http://books.google.com/books/content?id=ndIw1ZdTAtkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.08,,,,,,,,,352.0,,,52.0,,,['Marc Dubin']
Girl on the Golden Coin,,"['Historical Fiction', 'Historical', 'British Literature', 'France', '17th Century', 'Fiction', 'Adult', 'Historical Romance', 'Romance', 'Stuart']","Impoverished and exiled to the French countryside after the overthrow of the English Crown, Frances Stuart survives merely by her blood-relation to the Stuart Royals. But in 1660, the Restoration of the Stuart Monarchy in England returns her family to favor. Frances discards threadbare gowns and moves to gilded Fontainebleau Palace, where she soon catches the Sun King's eye. But Frances is no ordinary court beauty-she has Stuart secrets to keep and her family to protect. King Louis XIV turns vengeful when she rejects his offer to become his Official Mistress. He banishes her to England with orders to seduce King Charles II and secure an alliance.Armed in pearls and silks, Frances maneuvers the political turbulence of Whitehall Palace, but still can't afford to stir a scandal. Her tactic to inspire King Charles to greatness captivates him. He believes her love can make him a better man, and even chooses Frances to pose as Britannia for England's coins. Frances survives the Great Fire, the Great Plague, and the debauchery of the Restoration Court, yet loses her heart to the very king she must control. The discovery of a dangerous plot will force her to choose between love for herself and war for her beloved country. Debut author Marci Jefferson's Girl on the Golden Coin brings to life a captivating woman whose beauty, compassion, and intellect impacted a king and a nation.",,,01/01/14,February 24th 2015,"['Frances Stewart, Duchess of Richmond']",Paperback,,9781250060945,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403422806l/22537700.jpg,3.76,[],100.0,1.0,,,,90.0,969.0,336,Griffin,"['233', '391', '249', '75', '21']",,[],,['Marci Jefferson']
Gone with the Wind,,"['Classics', 'Historical Fiction', 'Fiction', 'Romance', 'Historical', 'War', 'Literature', 'Civil War', 'Historical Romance', 'Novels']","Scarlett O'Hara, the beautiful, spoiled daughter of a well-to-do Georgia plantation owner, must use every means at her disposal to claw her way out of the poverty she finds herself in after Sherman's March to the Sea.",,,06/30/36,04/01/99,"[""Scarlett O'Hara"", 'Rhett Butler', 'Ashley Wilkes', 'Melanie Hamilton Wilkes', 'Wade Hampton Hamilton', 'Ella Lorena Kennedy', 'Eugenie Victoria ""Bonnie Blue"" Butler', 'Beau Wilkes', 'India Wilkes', 'Honey Wilkes', 'John  Wilkes', ""Gerald O'Hara"", ""Ellen O'Hara"", ""Suellen O'Hara"", ""Carreen O'Hara"", 'Eulalie', 'Pauline', 'Mammy Abigail', 'Prissy', 'Pork', 'Dilcey', 'Charles Hamilton', 'Frank Kennedy', 'Belle Watling', 'Jonas Wilkerson', 'Emmie Slattery', 'Will Benteen', 'Aunt Pittypat Hamilton', 'Uncle Peter']",Mass Market Paperback,,9780446675536,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551144577l/18405._SY475_.jpg,4.3,"['Pulitzer Prize for Novel (1937)', 'National Book Award for Novel (1936)']",1087732.0,11211.0,,,,94.0,1074620.0,1037,Warner Books,"['602138', '275517', '133535', '39008', '24422']",,"['Atlanta, Georgia (United States)']",,['Margaret Mitchell']
Gone with the Wind Letters,,"['Nonfiction', 'Classics', 'History', 'Memoir', 'Historical', 'War', 'Romance', 'Literature', 'Drama', 'Biography']",This book expand your understanding of Gone with the Wind. Read through letters about the story and people.,,,,August 27th 1987,[],,,9780283995071,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337331017l/1129283.jpg,4.44,[],174.0,2.0,,,,96.0,1010.0,480,Sidgwich Jackson Ltd,"['656', '204', '106', '22', '22']",,[],,"['Margaret Mitchell', 'Richard Harwell']"
Goodnight Moon 60th Anniversary Edition,,Juvenile Fiction,"In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to themittens and the kittens, toeverything one by one -- the little bunny says goodnight. In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.",,,,2005.0,,,0060775858,9780060775858,,http://books.google.com/books/content?id=lLYOrikgtJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.27,,,,,,,,,32.0,,,264013.0,,,['Margaret Wise Brown']
Goodnight Moon,,"['Childrens', 'Picture Books', 'Classics', 'Fiction', 'Poetry', 'Kids', 'Animals', 'Juvenile', 'Young Adult', 'Storytime']","In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.",Over the Moon #2,60th Anniversary Edition,09/03/47,01/23/07,[],Hardcover,,9780060775858,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439223893l/32929._SX318_.jpg,4.28,[],94057.0,1168.0,,,,94.0,305442.0,32,HarperCollins,"['173548', '69785', '43078', '12325', '6706']",,[],,"['Margaret Wise Brown', 'Clement Hurd']"
Goodnight Moon 123,A Counting Book,Juvenile Fiction,A little bunny counts and bids goodnight to all the objects in his room before falling asleep.,,,,2007.0,,,0061125938,9780061125935,,http://books.google.com/books/content?id=3Q2focAO09AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.59,,,,,,,,,32.0,,,189.0,,,"['Margaret Wise Brown', 'Clement Hurd']"
Gone to Soldiers,,"['Historical Fiction', 'Fiction', 'World War II', 'War', 'Historical', 'Holocaust', 'Novels', 'Adult', '20th Century', 'Literature']","In a stunning tour-de-force, Marge Piercy has woven a tapestry of World War II, of six women and four men, who fought and died, worked and worried, and moved through the dizzying days of the war. A compelling chronicle of humans in conflict with inhuman events, Gone to Soldiers is an unforgettable reading experience and a stirring tribute to the remarkable survival of the human spirit.",,,01/01/87,April 12th 1988,[],Paperback,,9780449215579,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320494493l/862109.jpg,4.27,[],414.0,5.0,,,,96.0,4372.0,800,Fawcett,"['2162', '1448', '587', '121', '54']",,[],,['Marge Piercy']
"Gaudenzia, Pride of the Palio",,"['Horses', 'Animals', 'Childrens', 'Fiction', 'Historical Fiction', 'Italy', 'Novels', 'Young Adult', '20th Century']","A story, based on real events, about a boy and a half-Arabian mare who enter the Palio, an annual race in Siena, Italy, with all the pageantry of a medieval contest.",,,11/06/60,September 1st 1989,[],Hardcover,,9780026894166,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1229959819l/1354396.jpg,4.26,"[""Dorothy Canfield Fisher Children's Book Award Nominee (1962)"", 'Clara Ingram Judson Memorial Award (1961)']",79.0,1.0,,,,98.0,371.0,0,Checkerboard Press,"['177', '122', '63', '8', '1']",,"['Italy', 'Siena (Italy)']",,['Marguerite Henry']
Girls That Growl,,"['Vampires', 'Young Adult', 'Paranormal', 'Fantasy', 'Paranormal Romance', 'Romance', 'Werewolves', 'Supernatural', 'Fiction', 'Urban Fantasy']","Rayne McDonald thought getting into the Blood Coven was the hard part. But now there's a new breed of trouble in town...and the former slayer and her vampire boyfriend may be the only ones who can stop it. Now that she's an official vampire and full-fledged member of The Blood Coven, Rayne assumes her vampire slaying days are over. Sure, she doesn't have any vampire powers, thanks to a mutated blood virus, but she and Jareth can go out in the sun, which is a pretty good trade-off. But just when Rayne's starting to enjoy her afterlife, she's contacted by Slayer Inc once again. It seems that a member of her high school's football team has disappeared—and the powers-that-be think the cheerleaders had something to do with it. Now Rayne has to infiltrate the squad before the cheerleaders have a chance to sink their teeth into someone else...",Blood Coven Vampire #3,,,October 2nd 2007,"['Magnus', 'Rayne McDonald', 'Jareth']",Paperback,,9780425217160,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1265495260l/601369.jpg,3.97,[],97.0,1.0,,,,91.0,4535.0,256,Berkley,"['1774', '1318', '1051', '310', '82']",,[],,['Mari Mancusi']
Gamer Girl,,"['Young Adult', 'Romance', 'Contemporary', 'Realistic Fiction', 'Fiction', 'Fantasy', 'Teen', 'Manga', 'Gaming', 'Chick Lit']","After Maddy's parents divorce, she's stuck starting over at a new high school. Friendless and nicknamed Freak Girl, Manga-loving artist Maddy finds refuge in the interactive online game Fields of Fantasy. In that virtual world, she reinvents herself as Allora, a gorgeous elfin alter ego, and meets a true friend in Sir Leo. Maddy can't hide behind Allora forever, especially as a real-life crush begins edging in on her budding virtual romance. But would anyone pick the real Maddy, gamer girl and Manga freak, over the fantasy? This fresh, geeky/cool novel includes online chats and exciting gaming, and features Maddy's Mangastyle artwork.",,,,November 13th 2008,[],Hardcover,,9780525479956,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349114637l/2850535.jpg,3.77,[],475.0,5.0,,,,84.0,4353.0,248,Dutton Children's Books,"['1568', '1168', '935', '417', '265']",,[],,['Mari Mancusi']
Great-Grandma's Gifts,,[],"Arlene is a little girl who loves to make things. She begins by making presents for her doll, Maggie. As she grows up, she moves on to creating gifts for her own children and grandchildren. This is a lovely story that is designed to help children see a different side of the elders in their lives and understand that they were once children, too.",,,,November 23rd 2013,['Peachy Keen'],Hardcover,,9780992166809,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385967620l/18816539.jpg,4.17,[],98.0,1.0,,,,94.0,35.0,34,Split Tree Publishing Inc.,"['16', '11', '6', '2', '0']",,[],,"['Marianne Jones', 'Karen Reinikka']"
Gansett After Dark,,"['Romance', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Family', 'Chick Lit', 'Adult', 'Marriage', 'Humor', 'Drama']","Owen Lawry is days away from leaving Gansett Island to attend the trial of his father, who is charged with assaulting his mother almost a year ago. He has spent his entire adult life trying to outrun his violent past, but the upcoming showdown with the father he hasn't seen in more than a decade has him spending far more time in the past than in the present. His biggest challenge is convincing his pregnant fiancEe, Laura McCarthy, to sit out the trip. The last thing he wants is to expose the woman he loves to the pain of his past.Laura is determined to stand by Owen's side throughout the trial and into the life they have planned together. The trial and her final divorce papers are the only things standing between them and the wedding they have looked forward to all year. Can she convince Owen to let her in and allow her to help him through this difficult time? And what will become of the man she loves if his father walks free?As Owen and Laura prepare for the emotional battle with his father, his mother, Sarah, finally comes clean about her violent marriage with Charlie Grandchamp, the man who has been her friend and companion for months now. How will Charlie react to hearing Sarah's secrets, and will their relationship move forward now that he finally knows the truth about why she can't bear to let him touch her?Catch up with all your favorite Gansett Island characters from the past ten and a half books and meet several new characters, including some McCarthy cousins on the island for Laura and Owen's wedding, who will be featured in future books.While Gansett After Dark could be read as a standalone story, readers will enjoy it more if they have read the rest of the Gansett Island Series, particularly book 6, Season for Love.Gansett Island Reading OrderMaid for Love (Mac & Maddie)Fool for Love (Joe & Janey)Ready for Love (Luke & Sydney)Falling for Love (Grant & Stephanie)Hoping for Love (Evan & Grace)Season for Love (Owen & Laura)Longing for Love (Blaine & Tiffany)Waiting for Love (Adam & Abby)Time for Love (Daisy & David)Meant for Love (Jenny & Alex)Chance for Love, A Gansett Island Novella (Jared & Lizzie)Gansett After Dark (Owen & Laura)Kisses After Dark (Shane & Katie)Love After Dark (Paul & Hope)Celebration After Dark (Big Mac & Linda)Desire After Dark (Slim & Erin)Light After Dark (Mallory & Quinn)Victoria & Shannon (Episode 1)Kevin & Chelsea (Episode 2)A Gansett Island Christmas NovellaMine After Dark (Riley & Nikki)Yours After Dark (Finn & Chloe)Trouble After Dark (Deacon & Julia)Rescue After Dark (Mason & Jordan)",Gansett Island #11,,05/01/14,May 12th 2014,[],Kindle Edition,,9781942295969,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397269600l/21897817.jpg,4.41,[],81.0,1.0,,,,98.0,3835.0,400,"HTJB, Inc.","['2138', '1211', '419', '52', '15']",,[],,['Marie Force']
"Gute Nacht, Frau Holle",,[],"Eine unheimliche Frau.Rätselhafte Muskelkrämpfe.Und Mütter, die keine sind.Kristin Menzel ist eine attraktive junge Frau, mit dem Talent, Männer um den Finger zu wickeln. Die Suche nach Mr. Right wird überschattet von den psychischen Problemen ihrer Freundin Lina Goldberg, die glaubt, von einer unheimlichen Frau verfolgt zu werden. Mit aller Kraft steht Kristin ihr zur Seite und versucht, Linas irreale Ängste zu durchleuchten. Bei einem Brand in einem Kiosk entgehen die Freundinnen nur knapp einer Katastrophe. Als kurz darauf ein kleines Buch mit brisantem Inhalt in ihrem Briefkasten liegt, gerät Kristin in einen gefährlichen Strudel der Ereignisse, der sie unaufhaltsam in die Tiefe zieht.",,,,November 10th 2013,[],Paperback,,9789963520367,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1380023999l/18583178.jpg,4.63,[],100.0,1.0,,,,100.0,8.0,326,bookshouse Verlag,"['6', '1', '1', '0', '0']",,[],,['Marie H. Berger']
Gerard's Beauty,,"['Romance', 'Fantasy', 'Paranormal Romance', 'Paranormal', 'Fairy Tales', 'Magic', 'Beauty and The Beast', 'Erotica', 'Adult', 'Retellings']","A not so classic retelling of Beauty and the Beast, as seen through the eyes of the villain...Betty Hart has had it with men. Jilted in love, her life now consists of shelving books by day, watching too much Anime by night, and occasionally dressing up like a superhero on the weekends with her fellow ‘Bleeding Heart’ nerds. Men are not welcome and very much unwanted. Especially the sexy Frenchman who saunters into her library reeking of alcohol and looking like he went one too many rounds in the ring.Gerard Caron is in trouble. Again. Caught with his pants down (literally) he’s forced to seek asylum on Earth while his fairy godmother tries to keep Prince Charming from going all ‘Off with his head’. Maybe, messing around with the King’s daughter hadn’t been such a great idea after all, not that Gerard knew the silly redhead was a princess. But his fairy godmother knows the only way to save his life is to finally pair Gerard with his perfect mate, whether he’s willing or not.From the moment Gerard lays eyes on the nerdy librarian he knows he must have her, but Betty is unlike any woman he’s ever known. He thought Betty would come as willingly to his bed as every other woman before her, but she is a woman who demands respect and even… horror of all horrors… love. Is it possible for a self-proclaimed Casanova to change his ways?",Kingdom #2,,07/28/12,October 28th 2012,"['Betty Hart', 'Gerard Caron', ""'fairy godmother' Danika""]",ebook,,9781301915606,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361752829l/17413118.jpg,3.99,[],146.0,2.0,,,,94.0,3223.0,188,Smashwords,"['1124', '1146', '762', '164', '27']",,[],,['Marie Hall']
