Eve Newton (Goodreads Author),Betrayal,,English,,"I had to do it. Simple as.They don't understand. They say they do, but they don't. But I am finally getting what I have wanted for a thousand years, so I ignore their pain in favor of my own selfish needs.It leads to betrayal after betrayal, the worst being from the one man that I thought I could trust not to destroy me.Unfortunately, my own unwitting betrayal leaves my men shattered. There is no way out of this one for me. Not this time.",Forever #9,,,May 4th 2014,[],Kindle Edition,['Vampires'],,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391066758l/19308397.jpg,4.51,[],88.0,1.0,,19308397-betrayal,,,,,97.0,138.0,,,Writer's Edge Publishing,"['88', '36', '10', '4', '0']",,,[],,
Eve Newton (Goodreads Author),Forever & The Power of One,,,,"I would die for my family, if only I could die.After a thousand years of being a Vampire, I have seen and done everything, twice. And then a third time for good measure. I am demanding, a tad selfish, and a teeny bit vain. But at least I know my faults. I love the men in my life, each in different ways. Together we must solve the puzzle of the mysterious prophecy that has been thrust upon us, but at what cost? The journey just might bring us closer together, not only in my dreams but in reality.Will I get to have everything that I want? Or will the truth only serve to complicate my already confusing life? Who knows? This is my story. Expect trouble. It's my middle name.A Paranormal Reverse Harem Series: Fast burn M/M/M/F***Revelations: The Forever Series, Book 3 - Available now!",Forever #1-2,,,,[],Kindle Edition,"['Paranormal', 'Vampires', 'Paranormal Romance', 'Romance', 'Fantasy', 'Reverse Harem', 'Erotica', 'Adult', 'Amazon', 'Menage']",,B009MP17CO,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554104330l/44678681._SY475_.jpg,3.77,[],100.0,1.0,,44678681-forever-the-power-of-one,,,,,82.0,1208.0,,,,"['471', '297', '228', '121', '91']",,,[],,
Eve Newton (Goodreads Author),Revelation,,English,,"Book 3 in the Forever Series. Liv is gaining control of her true powers, a change that begins to alter her sense of identity. Revelations she has pushed for, come to pass, but Liv realizes that learning of her past has only made it catch up with her.As she learns more about the mysterious stranger, the man that terrifies her the most comes back into her life, but she is determined to finish him once and for all. As new developments arise, Liv and the three men she loves work together to bring the future they desire to reality as a declaration is made that will forever change their lives. Old enemies and new friends all make for an exciting new chapter in Liv’s life but does she have the strength to see it through?",Forever #3,2nd edition,11/11/12,May 15th 2013,[],Kindle Edition,"['Vampires', 'Erotica', 'Reverse Harem', 'Paranormal Romance', 'Paranormal']",,B00CTWAY12,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370499615l/18042652.jpg,4.43,[],98.0,1.0,,18042652-revelation,,,,,95.0,260.0,176,,Writer's Edge Publishing,"['163', '61', '24', '8', '4']",,,[],,
Eve Newton (Goodreads Author),Choices,,English,,"Being Queen of the Underworld isn't all it's cracked up to be.The last six months have been torture for me. My only constant, it seems, is my new, hotter than hot Alpha Wolf and my beloved Louboutins, of course.The struggle to get my life back on track is foiled, not only by the sexy-as-sin Demon Overlord, who shows up unannounced, but by the mysterious Vampire Hunter who has made me his target de jour. And then there is my sire's first ever charge. A stranger to me that feels far too familiar for my liking. Forbidden doesn't even cover it, which just makes him even more appealing to me.As my ever-growing group travels to discover more about my role in all of this, my world gets shaken to the core by an event that leaves me twisting in the wind. How will I fix it? Your guess is as good as mine.",Forever #4,2nd edition,12/20/12,May 24th 2013,[],Kindle Edition,"['Vampires', 'Reverse Harem', 'Erotica', 'Paranormal', 'Paranormal Romance']",,B00D01TE9O,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369569319l/17978278.jpg,4.43,[],97.0,1.0,,17978278-choices,,,,,95.0,226.0,256,,Writer's Edge Publishing,"['144', '49', '22', '8', '3']",,,[],,
Eve Newton (Goodreads Author),Trials,,English,,"I told you to expect trouble.

It has come in droves for me. Things have turned to the dark side. Things from my worst nightmares have come to haunt me.
As my life starts to spiral out of my control, i find myself trapped, unable to return to my family.

Can I continue when all seems lost?
*
A Paranormal Reverse Harem Series: M/F/M/M/M/M/M",Forever #6,2nd edition,02/16/13,June 23rd 2013,[],Kindle Edition,"['Vampires', 'Reverse Harem', 'Paranormal', 'Fae', 'Erotica', 'Paranormal Romance']",,B00DKMAD5W,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1372056547l/18113200.jpg,4.46,[],95.0,1.0,,18113200-trials,,,,,96.0,190.0,232,,Writer's Edge Publishing,"['124', '40', '18', '5', '3']",,,[],,
Eve Newton (Goodreads Author),Secrets,,English,,"Secrets are revealed as we explore the minds of the other characters and discover unexpected twists. Liv takes a trip to another world, finding out more about where she came from, but is her duty to her new family really something that she wants to be a part of? After suffering through a distressing ordeal, she is given a gift from her mother which changes everything for her. Finally learning the truth about the mysterious Remiel, she is forced to make a choice when a member of her team finds themselves in trouble... but will she make the right one?",Forever #8,,,February 8th 2014,[],Kindle Edition,['Vampires'],,B00IBUBH0S,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391066610l/19308365.jpg,4.51,[],93.0,1.0,,19308365-secrets,,,,,98.0,150.0,254,,Writer's Edge Publishing,"['97', '36', '14', '3', '0']",,,[],,
Eve Newton (Goodreads Author),Sacrifice,,English,,"I am barefoot, pregnant and in the Dragon Realms.I have only been here for a few days, but with the time shift, I have been gone from my men for months. I know my charges are suffering without me, but I can't get back to them.When I do finally return to them, I find that they have moved house and grown closer. Or so it seems. The longer I am back, the more I see that things haven't changed with how they see their own relationships with me. Except my Wolf. He is lost to me.When one of my husbands stands aside as I am forced to make a sacrifice, it doesn't become to clear to me until it is too late. Who or what will it be?",Forever #10,,08/12/14,August 12th 2015,[],Kindle Edition,['Vampires'],,B00MNYA8U8,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404156821l/20826742.jpg,4.5,[],89.0,1.0,,20826742-sacrifice,,,,,95.0,117.0,236,,Writer's Edge Publishing,"['77', '27', '7', '6', '0']",,,[],,
Eve Newton (Goodreads Author),"Conflict & Obsession: DOUBLE EDITION: The Forever Series, Book 11 & 12",,,,"CONFLICTMy family is falling apart.The part of me that was lost has devastating consequences for all of us.As I lose another one of my men, the parts of me vie for the top spot, causing me unbearable pain and confusion. On top of that, a mysterious visitor informs me that I have been lied to, and an old lover makes a sudden reappearance which inflames my Vampire husband. The only bright spot on the horizon is my unexpected new pregnancy. But who is the father?**Contains distressing scenesOBSESSIONThe only thing that matters next is is finding my daughter.But as I fall deeper into my obsession, I lose the one thing that was holding me together - my unborn baby.Even under these tragic circumstances, I find the strength to get the answers that I need, but more questions arise when my centuries-old love suddenly reappears in my life, to his peril. Especially as I am finally giving my Vampire husband his heart's desire. He won't stand for anyone getting in his way.After a daring rescue that leaves me locked away in my father's Kingdom, we learn that things aren't what they seem.All of us need to rally to overcome this shocking news. But can we?*A Paranormal Reverse Harem Series*Wrath: The Forever Series, Book 13 - available now. (less)",Forever #11,,11/24/14,April 2020,[],Kindle Edition,[],,B07MPSJH4P,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587202694l/53199559._SY475_.jpg,4.51,[],92.0,1.0,,53199559-conflict-obsession,,,,,98.0,177.0,,,Eve Newton,"['112', '49', '12', '3', '1']",,,[],,
Eve Rabi (Goodreads Author),Payback,,English,,"When Arena escapes Tom, her abusive and vengeful husband, he vows to make her pay. Luckily, she finds love in the arms of a wonderful man called Bear Shaw. Undercover cop Bear is loving, generous and adores both her kids. He keeps them safe and they become a family. Then, while Bear is away on assignment, Arena’s SUV is stolen … with her sleeping toddler in it. Arena is sure it’s Tom behind the theft. The police investigate – Tom was abroad when the theft occurred. Arena doesn’t believe it – she insists it is Tom. No one can tell her otherwise.When the police look to question Bear, they can’t find him. It seems like Bear Shaw does not exist. Arena’s whole world begins to tilt. Who does she believe? Who does she trust? If you’ve enjoyed Sleeping with the Enemy, you will enjoy this gripping crime and suspense thriller about revenge and retribution.",You Will Pay #1,,05/07/13,March 23rd 2018 ,[],Kindle Edition,"['Romance', 'Dark', 'Abuse', 'Suspense', 'Contemporary Romance', 'Erotica', 'Fiction', 'Crime', 'Amazon', 'Adult']",,B00CPSGLEE,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521877907l/39383688._SX318_.jpg,3.7,[],82.0,1.0,,39383688-payback,,,,,84.0,3142.0,155,,,"['1042', '860', '724', '298', '218']",,,[],,
Eve Rabi (Goodreads Author),The Other Woman,,English,,"Question: A seductress steals your husband, rips apart your family and shatters your dreams. You: a) Wish them luck, and walk away with your head held high (because that’s what society expects you to do)? b) Quietly seethe, but accept that there is just nothing you can do about it (because it easier for everyone if you do nothing)? c) Dig up dirt on the bitch (because someone like this would undoubtedly have dirt), use it to sabotage their relationship, then sit back with a glass of Pinot Grigio and watch them burn? Answer: C. Oh, totally C. ******Meet Scarlett Smyth. She’s drop-dead gorgeous, has a rocking body and has an above average IQ. She brags that she can ensnare any husband or taken male, and …she often does. She also is ambitious and has a penchant for anything expensive. When the shrewd and ambitious temptress lays eyes on Bradley Murdoch, she believes she has found her dream man and a ticket to the high life she’s entitled to. There are just two problems: 1) Bradley is married to Rival. Happily at that. 2) They have children. Adorable little girls. Do those facts deter Scarlett in any way? No, not at all. She is determined to steal Bradley, smoothly replace Rival in his life and show him how to really live life. In a calculating move, the seductress (she is so good at seduction, she is even penning a book on it) befriends the quiet and unassuming Rival and worms her way into Bradley’s life. There’s more: To expedite things, Scarlett the mistress, engineers a way to wipe Rival out of the picture - sends the clueless wife on a “vacation”. But Scarlett may have underestimated her opponent. When Rival realizes the extent of the betrayal, she decides, even though she lacks Scarlett’s genius IQ, not to turn the other cheek. In fact, she is determined to win back her husband, believing that he is a good man who is simply mistaking lust for love. She believes that someone like Scarlett has to have skeletons in her cupboards and she begins to snoop around, anything she can use against the other woman, anything that can help her exact revenge.What Rival doesn’t realize is: no one crosses Scarlett and gets away with it. Now, the betrayed wife and the other woman collide. The result is another gripping suspense thriller from best selling author Eve Rabi.",The Other Woman #1,,,January 12th 2015,[],Kindle Edition,"['Suspense', 'Thriller']",,B00S74AMV8,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440851863l/24490383._SX318_.jpg,4.1,[],99.0,1.0,,24490383-the-other-woman,,,,,91.0,272.0,476,,,"['131', '73', '43', '13', '12']",,,[],,
Eve Silver (Goodreads Author),Les brumes de Cornouailles,,French,,"Jane Heatherington sait que son père est contraint de vendre leur auberge quand elle rencontre le nouveau propriétaire de Trevisham House. Qui est Aidan Warrick, à la beauté âpre ? Un contrebandier ? Un naufrageur ? Un meurtrier ? On ne gagne pas honnêtement une telle fortune, et certains le disent même de mèche avec le diable. Jane est stupéfaite lorsqu'elle comprend que Warrick est l'unique créancier de son père et qu'il est venu réclamer son dû. Gedeon Heatherington n'a plus d'argent ? Qu'importe ! Warrick prendra sa fille...",Dark Gothic #3,,08/01/07,December 1st 2010,[],Mass Market Paperback,"['Romance', 'Historical Romance', 'Gothic', 'Historical', 'Historical Fiction', 'Gothic Romance', 'Mystery', 'Adult', 'Amazon', 'Romantic Suspense']",,9782290013298,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1289139451l/9656838.jpg,3.91,"[""Romantic Times Reviewers' Choice Award (RT Award) for Historical Romantic Mystery/Gothic (2007)""]",71.0,1.0,,9656838-les-brumes-de-cornouailles,,,,,92.0,1471.0,313,,J'ai lu,"['484', '515', '361', '83', '28']",,,"['Cornwall, England']",,
"Eve Titus, Paul Galdone (Illustrator)",Basil of Baker Street,,English,,"Basil--famous sleuth of mousedom--lived in the cellar of Sherlock Holmes' house. A devoted admirer of the great detective, he had learned his craft by listening at the feet of Holmes himself. The Mystery of the Missing Twins was one of the strangest cases in Basil's career. He had only a few crumbs of clues with which to find solutions to such baffling questions as: Who had masterminded the plot? Where were the twins, Angela and Agatha, being kept?",Basil of Baker Street #1,,10/30/58,August 23rd 1989,[],Paperback,"['Mystery', 'Childrens', 'Animals', 'Fiction', 'Classics', 'Middle Grade', 'Fantasy', 'Adventure', 'Juvenile', 'Crime']",,9780671702878,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327947545l/1005680.jpg,3.92,[],96.0,1.0,,1005680.Basil_of_Baker_Street,,,,,94.0,1725.0,112,,Aladdin Paperbacks,"['531', '647', '441', '87', '19']",,,[],,
Evelina Leickt,Odesse,,Swedish,,"Odesse är huvudpersonen i denna fantasyroman. Hon lever ett skyddat liv tillsammans med sina föräldrar i den lilla staden Glimdalen, men har alltid anat att hon är speciell, att hon har en speciell förmåga. Hennes far, Richard, är född i Blåbergsbyn som är Cannars nordligaste stad och där bor hennes farmor, Lilly. Odesse har endast besökt sin farmor en gång för länge sedan. Hennes far har aldrig talat om henne eller berättar om sin barndom.Strax efter sin sjuttonårsdag ger sig Odesse av till Blåbergsbyn. Den första tiden blir händelserik. Hon utforskar byn och lär känna sin farmor, som också undervisar henne.Hon lär känna den äventyrslystne och frihetssökande Kevin.Hennes värld är nu fylld av frågor och funderingar: Vad rör sig i den unga Kevins huvud och vad känner hon för honom? Vad hände i Richards barndom som - fick honom att lämna Blåbergsbyn för alltid? Finns det en hemlighet som hennes föräldrar undanhållit henne? Vem är mannen som hittas skadad på en gård utanför byn?Hon drömmer underliga drömmar och dessa får henne till slut att fatta ödesdigra beslut.Evelina Leickt, född 1989, bor utanför Jönköping med sin sambo, två hundar och två katter. Hon har alltid skrivit historier om djur och natur som hon har själv har illustrerat. Böcker är hennes största intresse.",,,,February 20th 2012,[],Hardcover,[],,9789185385959,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358523597l/17257862.jpg,3.67,[],96.0,1.0,,17257862-odesse,,,,,100.0,3.0,506,,Axplock,[],,,[],,
Evelyn Christenson,"Lord, Change Me!",,English,,"Lord, Change Me! outlines seven methods of real, inside-out change as well as ways to check to be sure it is God who is doing the changing. And woven throughout are Evelyn Christenson's transparent accounts of how God taught her these truths.",,,September 1st 1979,February 1st 1993,[],Paperback,"['Christian Living', 'Christian', 'Prayer', 'Faith', 'Nonfiction', 'Spirituality', 'Christian Non Fiction', 'Religion']",,9781564760548,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396406742l/312755.jpg,4.21,[],37.0,1.0,,312755.Lord_Change_Me_,,,,,91.0,165.0,156,,Chariot Victor Publishing,"['83', '52', '15', '12', '3']",,,[],,
"Evelyn Deshane, Emily James Ray (Pseudonym)",The Dove Keeper,,English,,"Thomas is a seventeen-year-old who doesn't want to grow up and has little aspirations for anything beyond standing outside the local liquor store and getting drunk. But when he meets Bernard, the old, aging, and well known fag artist, he is offered something he cannot turn down.",The Dove Keeper #1,2nd edition,,June 10th 2008,[],ebook,"['M M Romance', 'Fiction', 'Contemporary', 'Romance', 'LGBT']",,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1279929755l/8629457.jpg,4.21,[],96.0,1.0,,8629457-the-dove-keeper,,,,,93.0,494.0,626,,Emily Edwards,"['262', '126', '71', '18', '17']",,,[],,
Evelyn Everett-Green,True to the Last,,English,,"It takes unwavering courage to withstand the power of peer pressure, especially when it requires standing alone. Geoffrey's demonstration of true friendship and faith knows no bounds. The ridicule and taunting he endures does not prevent him from risking his life for the safety of his “friends.” But when he must face the ultimate challenge, will Geoffrey have the strength to remain true to the last?",,,10/29/85,2010,[],ebook,['Fiction'],,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346116767l/15853208.jpg,4.53,[],190.0,2.0,,15853208-true-to-the-last,,,,,95.0,43.0,,,Lamplighter Publishing,"['30', '8', '3', '2', '0']",,,[],,
Evelyn M. Johnson,"Pleas, Praises and Promises",,English,,"Pleas, Praises and Promises is a personal devotional guide beneficial for all persons of all walks of life. It consists of Psalms that focus on various situations that anyone can experience in life. Your pleas and your praises are in thanksgiving to God as you acknowledge that he is the one who did what you needed him to do. You are giving him the kudos.",,,,September 16th 2011,[],Paperback,[],,9781613791042,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347465119l/13108085.jpg,5.0,[],71.0,1.0,,13108085-pleas-praises-and-promises,,,,,,3.0,76,,Xulon Press,[],,,[],,
"Evelyn M. Monahan, Rosemary Neidel-Greenlee",And If I Perish: Frontline U.S. Army Nurses in World War II,,English,,"In World War II, 59,000 women voluntarily risked their lives for their country as U.S. Army nurses. When the war began, some of them had so little idea of what to expect that they packed party dresses; but the reality of service quickly caught up with them, whether they waded through the water in the historic landings on North African and Normandy beaches, or worked around the clock in hospital tents on the Italian front as bombs fell all around them. For more than half a century these women's experiences remained untold, almost without reference in books, historical societies, or military archives. After years of reasearch and hundreds of hours of interviews, Evelyn M. Monahan and Rosemary Neidel-Greenlee have created a dramatic narrative that at last brings to light the critical role that women played throughout the war. From the North African and Italian Campaigns to the Liberation of France and the Conquest of Germany, U.S. Army nurses rose to the demands of war on the frontlines with grit, humor, and great heroism. A long overdue work of history, And If I Perish is also a powerful tribute to these women and their inspiring legacy.",,,November 4th 2003,November 9th 2004,[],Paperback,"['History', 'Nonfiction', 'World War II', 'Medical', 'War', 'Womens', 'American History', 'Military Fiction', 'Historical', 'Medicine']",,9781400031290,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386925013l/251752.jpg,4.33,[],43.0,1.0,,251752.And_If_I_Perish,,,,,97.0,814.0,528,,Anchor,"['418', '279', '90', '22', '5']",,,[],,
Evelyn Palfrey,The Price of Passion,,English,,"
  ""Does it have a name?"" Vivian asked Walter.
What would be the proper question to ask her husband of nearly twenty years, when he brings home is illegitimate baby as casually as a bag of groceries? Although Walter's frequent infidelities became increasingly obvious to Vivian, she struggled to accept them. After all, she reasoned, they came with the Mercedes, the beautiful house, and the prestige of being Mrs. Carlson, the Texas state representative's better half. Having long since abandoned her attempts at motherhood, Vivian resigned herself to her law studies and a lonely existence asthe perfect political wife in suburban Austin.But Vivan draws the line at her husband's unexpected arrival. And once one line is drawn, she discovers that she can draw others. Left alone with this tiny, helpless bundle that disgusts and fascinates her, Vivian faces some of the hardest choices of her life. On the brink of a long-forgotten freedom, she begins the painful, empowering process of rebuilding her shattered lifeand the reawakening of her sould to the possibilities of love.An emotionally charged, razor-sharp take on the myriad challenges facing women today, Evelyn Palfrey's witty and suspenseful novel establishes her as a refreshing new voice in contemporary women's fiction.",,,08/01/97,December 1st 2006,[],Paperback,[],,9780671042219,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347692818l/236363.jpg,4.22,[],99.0,1.0,,236363.The_Price_of_Passion,,,,,93.0,83.0,449,,Simon & Schuster,"['41', '26', '10', '5', '1']",,,[],,
Evelyn R. Baldwin (Goodreads Author),Vacant,,English,,"Ethan Parker gets up every day, surviving the only way he knows how — alone. Orphaned as a child and forced into the child welfare system, he knows better than to depend on anyone but himself. He’s learned trust is a word used all too often, but rarely earned. Ethan believes that his best chance for maintaining a simple and solitary existence is to live by a simple mantra: Don’t get involved. Keep things simple. Take care of yourself! When a young woman moves in next door, Ethan is forced to reevaluate his beliefs. He tries to keep his distance, but his new neighbor’s infectious smile and outlook on life leave him struggling with the decision of living the life he knows, or taking a chance on the unexpected. As Ethan develops a relationship with his new neighbor, Emily, he realizes nothing is simple and learns that life is about more than just surviving... it’s about living.",,Adult Edition,12/23/12,February 23rd 2013,[],Kindle Edition,"['New Adult', 'Romance', 'Erotica', 'Contemporary', 'Contemporary Romance', 'Adult', 'Young Adult', 'Short Stories', 'M F Romance', 'Fiction']",,B00BK6M0J2,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361598971l/17409269.jpg,3.39,[],104.0,2.0,,17409269-vacant,,,,,81.0,590.0,85,,Mayhem Erotica,"['109', '157', '211', '84', '29']",,,[],,
Evelyn Rose,The Wedding Breaker,,Malay,,"“Saya memohon maaf kerana mengganggu majlis kalian. Tetapi sebelum Tengku Juwita bernikah dengan Tengku Adam, dia wajar mengetahui siapa bakal suaminya yang sebenar...” - Ariana RoseAriana Rose. Kehadirannya menyebabkan majlis pernikahan itu terbatal. Disebabkan gadis itu jugalah, reputasi dan status diri bekas pengantin lelaki itu menjunam jatuh di mata masyarakat. Siapa sebenarnya dia? Apa tujuannya dan siapa yang menghantarnya untuk merosakkan majlis pernikahan itu? Tak kira, dia akan menyiasatnya juga!Akhirnya Ariana Rose terpaksa akur dengan balasan yang perlu diterimanya akibat perbuatannya itu. Semenjak bertemu dengan lelaki itu, banyak peristiwa yang tak terjangka berlaku dalam hidupnya.“What’s so funny?”“Talking to me?”“Nah… just talking to the lizard. See… there… we were talking just now. I know you won’t be able to understand the lizard’s language.”Tapi kenapa setelah berlari sejauh ini, lelaki itu masih ditemuinya? Setelah dia berusaha melupakan semua kenangan itu, kenapa lelaki itu kembali meruntuhkan azam dan semangatnya? Kenapa mesti ada nama itu dalam kamus hidupnya?!“I’m gonna miss you… I’d rather stay by your side. Always.”“Sayang kat abang rupa-rupanya ya?”“Mestilah, you are my bubbly boo and a naughty one too.”Selama ini sudah banyak perempuan yang lebih cantik daripada dia hadir dalam hidup Tengku Adam Kamil. Tapi kenapa gadis itu juga yang melekat dalam hati dan ingatannya? Adakah itu petanda yang dia memang ditakdirkan untuk dirinya?“Satu aje kesalahan awak, Ariana... Awak dah curi hati saya.” – Tengku Adam Kamil",,,,November 2012,[],Mass Market Paperback,"['Novels', 'Collections']",,9789670246369,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353895800l/16171461.jpg,4.23,[],174.0,2.0,,16171461-the-wedding-breaker,,,,,93.0,1700.0,642,,Penerbitan Karyaseni Sdn Bhd,"['886', '482', '208', '77', '47']",,,[],,
Evelyn Rose,13 Jam A380,,Malay,,"13 jam di dalam penerbangan ke London menaiki MAS A380, takdir menemukan HANA SOFEA dan Syed HAYDAR, jejaka idamannya. Mencipta kenangan terindah di langit biru.Mereka bergelar kekasih kayangan untuk empat jam, menari tango bersama, menjelajah seluruh pesawat bersama, merasai enaknya Caramel Latte bersama... Tap i tatkala MAS A380 mencecah lantai bumi,, segalanya pergi bagai wap di udara.""Hana, thank you for last night... but i can't have cocaine all the time.""- SYED HAYDARMelihatkan sendiri kemesraan SYED HAYDAR dan kekasih realitinya, si model jelita membangkitkan HANA SOFEA daripada mimpi indah.Di kota London, A380 juga akhirnya menerbangkan HANA SOFEA kepada FAWWAZ HUSSAINI, jutawan kacukan Melayu-Inggeris-Arab. Tanpa sebarang sebab, Emmel, anak angkat Fawwaz menyangkakan Hana Sofea sebagai ibunya.""My daughter likes you. If you're willing to let her call you mommy... i will pay you fifty buck per hour...""-FAWWAZ HUSSAINI""Dapat hadiah tak?"" -HANA SOFEA""A pink Audi TT, is that okay?""-FAWWAZ HUSSAINI""Saya nak Audi TT yang latest version aje. yang lain saya tak nak.""-HANA SOFEAHadirnya HANA SOFEA menghiasi kehidupan mereka sekeluarga bagaikan indahnya bunga popi mekar, munculnya sang jutawan bermata ambar yang kuat pegangan agamanya itu dalam hidup Hana Sofea pula bagai menyedarkan HANA SOFEA tentang kasih sayang Tuhan. Dan saat semuanya bagaikan baru bermula, SYED HAYDAR datang menuntut sebuah cinta...“Saya rindu awak, Hana… Jangan cakap awak dah kahwin dan budak ni anak tiri awak, Hana.” – SYED HAYDARAdakah mimpi akan kekal sebagai mimpi setelah waktu berlalu dan hari berganti?",,,,August 2013,[],Mass Market Paperback,"['Novels', 'Romance', 'Collections']",,9789670246536,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375320032l/18273875.jpg,4.31,[],96.0,1.0,,18273875-13-jam-a380,,,,,93.0,1689.0,752,,Penerbitan Karyaseni Sdn Bhd,"['973', '418', '186', '74', '38']",,,[],,
Evelyn Skye (Goodreads Author),The Crown's Game,,English,,"Vika Andreyeva can summon the snow and turn ash into gold. Nikolai Karimov can see through walls and conjure bridges out of thin air. They are enchanters—the only two in Russia—and with the Ottoman Empire and the Kazakhs threatening, the tsar needs a powerful enchanter by his side.And so he initiates the Crown’s Game, an ancient duel of magical skill—the greatest test an enchanter will ever know. The victor becomes the Imperial Enchanter and the tsar’s most respected adviser. The defeated is sentenced to death.Raised on tiny Ovchinin Island her whole life, Vika is eager for the chance to show off her talent in the grand capital of Saint Petersburg. But can she kill another enchanter—even when his magic calls to her like nothing else ever has?For Nikolai, an orphan, the Crown’s Game is the chance of a lifetime. But his deadly opponent is a force to be reckoned with—beautiful, whip-smart, imaginative—and he can’t stop thinking about her.And when Pasha, Nikolai’s best friend and heir to the throne, also starts to fall for the mysterious enchantress, Nikolai must defeat the girl they both love…or be killed himself.As long-buried secrets emerge, threatening the future of the empire, it becomes dangerously clear—the Crown’s Game is not one to lose.",The Crown's Game #1,,,May 17th 2016,"['Nikolai Karimov', 'Vika Andreyeva', 'Pasha Romanov', 'Yuliana Romanov', 'Renata Galygina', 'Aizhana', 'Sergei Andreyev', 'Galina Zakrevskaya', 'Ludmila Fanina', 'Alexander Pavlovich Romanov']",Hardcover,"['Fantasy', 'Young Adult', 'Historical Fiction', 'Romance', 'Magic', 'Young Adult Fantasy', 'Historical', 'Fiction', 'Audiobook', 'Russia']",,9780062422583,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1463414442l/26156203._SY475_.jpg,3.84,[],289.0,3.0,,26156203-the-crown-s-game,,,,,90.0,19581.0,407,,Balzer + Bray,"['5664', '7440', '4616', '1368', '493']",,,['Russia'],,
Evelyn Skye (Goodreads Author),The Crown's Fate,,English,,"Russia is on the brink of great change. Pasha’s coronation approaches, and Vika is now the Imperial Enchanter, but the role she once coveted may be more difficult—and dangerous—than she ever expected.Pasha is grappling with his own problems—his legitimacy is in doubt, the girl he loves loathes him, and he believes his best friend is dead. When a challenger to the throne emerges—and with the magic in Russia growing rapidly—Pasha must do whatever it takes to keep his position and protect his kingdom.For Nikolai, the ending of the Crown’s Game stung deeply. Although he just managed to escape death, Nikolai remains alone, a shadow hidden in a not-quite-real world of his own creation. But when he’s given a second chance at life—tied to a dark price—Nikolai must decide just how far he’s willing to go to return to the world.With revolution on the rise, dangerous new magic rearing up, and a tsardom up for the taking, Vika, Nikolai, and Pasha must fight—or face the destruction of not only their world but also themselves.",The Crown's Game #2,,,May 16th 2017,[],Hardcover,"['Fantasy', 'Young Adult', 'Historical Fiction', 'Romance', 'Historical', 'Magic', 'Young Adult Fantasy', 'Fiction', 'Audiobook', 'Russia']",,9780062422613,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476398037l/27211901._SY475_.jpg,3.7,[],96.0,1.0,,27211901-the-crown-s-fate,,,,,90.0,7392.0,425,,Balzer + Bray,"['1702', '2708', '2213', '618', '151']",,,[],,
Evelyn Waugh,Brideshead Revisited,,,Fiction,"Waugh tells the story of the Marchmain family. Aristocratic, beautiful and charming, the Marchmains are indeed a symbol of England and her decline in this novel of the upper class of the 1920s and the abdication of responsibility in the 1930s.",,,,1982.0,,,,0316926345,9780316926348,,http://books.google.com/books/content?id=ucqvugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.0,,,,,,,,,,,,351.0,,,,76839.0,,,,
