title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
By Searching: My Journey Through Doubt Into Faith,,"['Biography', 'Christian', 'Nonfiction', 'Christianity', 'Religion', 'Biography Memoir', 'Faith', 'Autobiography', 'Discipleship', 'Christian Non Fiction']","Isobel Miller gave up God for worldly pursuits. But as graduation approached and her engagement was broken, she questioned that decision. ‘If You will prove to me that You are, and if You will give me peace, I will give You my whole life.’ God heard Isobel's prayers and responded. He reached out to her, ending years of searching, and building her up for decades of fruitful missionary service with her husband, John Kuhn, in China.",,,01/01/59,October 20th 1959,[],Paperback,,9780802400536,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388347704l/198639.jpg,4.44,[],96.0,1.0,,,,97.0,1076.0,160,Moody Publishers,"['647', '290', '109', '24', '6']",,[],,['Isobel Kuhn']
Bosnian Chronicle,,"['Historical Fiction', 'Fiction', 'Classics', 'Nobel Prize', 'Literature', 'Historical', '20th Century', 'Novels', 'Serbian Literature', 'Literary Fiction']","Set in the town of Travnik, Bosnian Chronicle presents the struggle for supremacy in a region that stubbornly refuses to submit to any outsider. The era is Napoleanic and the novel, both in its historical scope and psychological subtley, Tolstoyan. In its portray of conflict and fierce ethnic loyalties, the story is also eerily relevant. Ottoman viziers, French consuls, and Austrian plenipotentiaries are consumed by an endless game of diplomacy and double-dealing: expansive and courtly face-to-face, brooding and scheming behind closed doors. As they have for centuries, the Bosnians themselves observe and endure the machinations of greater powers that vie, futilely, to absorb them. Ivo Andric's masterwork is imbued with the richness and complexity of a region that has brought so much tragedy to our century and known so little peace.",Bosnian Trilogy #2,,10/30/45,September 7th 1993,"['Jean-Batiste Etienne Daville', 'César d’Avenat', 'Husref Mehmed Pasha', 'Suleiman Pasha Skopljak', 'Madame Daville', 'Amédée Chaumette Des Fossés', 'Josef von Mitterer', 'Anna Maria von Mitterer', 'Niccolo Rotta', 'Ibrahim Halimi Pasha', 'Baki', 'Lieutenant Colonel von Paulich', 'Siliktar Ali Pasha']",Paperback,,9781559702362,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391505358l/850223.jpg,4.26,[],139.0,2.0,,,,96.0,1633.0,437,Arcade Publishing (NY),"['789', '550', '236', '42', '16']",,"['Travnik (Bosnia and Herzegovina)', 'Bosnia', 'Ottoman Empire']",,"['Ivo Andrić', 'Joseph Hitrec']"
Broken,,"['Young Adult', 'Young Adult Romance']","Start the Assumption Series with book 1 – Broken  A girl’s senior year in high school should be a special time. Ayma’s expectations are not very high. She is the daughter of a control-freak mother and a father who has been absent for the past three years. She is ridiculed by the popular kids in school because of her unfortunate name and the way she dresses. Although she’s nearly eighteen, her mother controls every aspect of her life, including what she wears, who her friends are and even what foods she is allowed to eat. The only bright spot in her life is her friend Tabby. Until she meets Colton.  Colton is unexpected. He’s gorgeous, popular – the guy all the girls want and the one all of the other guys want to be like. When he begins to pay attention to Ayma, she doesn’t know what to think. Things like this just don’t happen to girls like her. One obstacle after another is thrown into their path, but they can’t deny what they feel for one another. Their new-found love will be threatened by secrets from their past, challenges in their present and a future they can only dream about. Ayma struggles to find an identity apart from her mother’s controlling nature while Colton faces the results of an arrest that took place the summer before his tenth grade year.  Can they find love and happiness? Or will they be destroyed by events beyond their control?",Assumption #1,,10/16/13,May 4th 2014,[],Kindle Edition,,B00K5CKZKS,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1399664158l/22059486.jpg,4.17,[],99.0,1.0,,,,92.0,133.0,347,Beau Coup Publishing,"['68', '32', '22', '9', '2']",,[],,['Izzibella Beau']
Book of the Anointed,,['Urban Fantasy'],"Dark Epic ThrillingIf its chills and thrills you want, Book of the Anointed has them by the score.When sixteen-year-old Jaden Davis heads out to the mall one day, he hardly expects to hear the voice of The Creator commanding him to save a baby from a man possessed by a demon. And he’s shocked to discover that he can expel that demon with just his mind. Suddenly Jaden is introduced the secret order of the Anointed, warriors chosen by The Creator to hunt monsters that haunt us at night; such as vampires, demons, shape shifting assassins, and all devouring Locusts. Jaden is introduced with a vengeance when this demon returns to kill his mother. Now with the guidance of his new Shepherd, the friendship of three other Anointed, and protection of a guardian angel, he seeks to vanquish the malevolent force that destroyed his family.Perfect for fans of Buffy the Vampire Slayer, Teen Wolf, and Supernatural. If you love paranormal romances, urban fantasy, witty characters, Vampires, Shifters, Demons, Archangels, and tea sipping supernatural creatures, then Book of the Anointed is perfect for you.",,,10/30/18,April 24th 2018,[],ebook,,B07B4JG4KB,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519936203l/38896417._SY475_.jpg,3.42,[],99.0,1.0,,,,83.0,12.0,380,Seventh Sense,"['2', '4', '4', '1', '1']",,[],,['J. Moon']
Before Hadley,,"['New Adult', 'Romance', 'High School', 'College', 'Sports', 'Contemporary', 'Contemporary Romance', 'Young Adult', 'Sports Romance', 'Baseball']","What's worse than a cocky new guy at school? A cocky new guy with a killer body and the attention of every girl in town. Hadley can tell the minute she lays eyes on Caynan that he's someone to avoid. He may have looks and charm, but he's got heartbreak written all over his face.Unfortunately for Hadley, Caynan has his sights set on her. She's the one girl who doesn't want him. The one girl who's turned off by his charm. The one girl who challenges him like no other. And, though she couldn't possibly know the truth about him, she seems to be the one girl who really sees him.What Hadley doesn't know-what no one knows-is that Caynan is not what he seems. His secrets have secrets and everything out of his mouth straddles the line between truth and fiction. He knows better than to get involved with anyone, especially with his time limited in the new town, but he just can't seem to get Hadley out of his mind. Too bad for him, secrets never remain secrets for long.",,,,March 14th 2016,[],Paperback,,9781530354313,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1455707980l/26830239._SY475_.jpg,3.9,[],46.0,1.0,,,,92.0,1352.0,332,Createspace Independent Publishing Platform,"['414', '526', '304', '79', '29']",,[],,['J. Nathan']
"Brookhaven (Web of Fate, #1)",,['Dystopia'],"“It’s a terrible world we live in… I would sooner eat my children than raise them in a place like this. So much senseless death and destruction! There’s no purpose in it!”Thanks to the words of a mad god, Brookhaven, Alabama, is collapsing into a state of anarchy. Each day, more residents find themselves with no choice but to obey the voices. As a cook suffers the violent consequences of telling his boss to shove it, a small man attempts to become larger than life with the help of a hunting rifle. When a local priest is brutally slain, police officer Marcus Dodd sets off to find a ruthless killer who leaves no trail. As the body count rises, Officer Dodd is pushed beyond the brink of insanity into a world of demons and lunatic gods. In his search for justice, Dodd is unwittingly immersed in an unforgettable battle between good and evil.In this gripping tale, one man must confront a city gone mad without succumbing to his own insanity. But only one is laughing as the darkness threatens to consume them all.",,,,August 14th 2012,[],Paperback,,9781458205100,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346625920l/15982689.jpg,4.13,[],92.0,1.0,,,,88.0,24.0,264,Abbott Press,"['13', '5', '3', '2', '1']",,[],,['J. C Eggleton']
Between the Tides: Ebbs of poetry from a stream of thought,,['Poetry'],"This collection from J.D. Estrada is his second published book and his first volume of poetry to show that inspiration can come from life, loss, illness, love, a block of cheese or whatever.",,1,,May 10th 2014,[],Paperback,,9781499524598,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438299479l/26008775._SY475_.jpg,4.8,[],95.0,1.0,,,,100.0,15.0,60,J.D. Estrada,"['12', '3', '0', '0', '0']",,[],,['J. D Estrada']
Bump in the Night,,"['Mystery', 'Romance', 'Anthologies', 'Paranormal', 'Fiction', 'Suspense', 'Futuristic', 'Crime', 'Romantic Suspense', 'Fantasy']","Enter a world where no boundaries exist--and where every seduction is supernatural...Follow four of today's most provocative authors to a place where love can transform reality--and anything can happen. Here they present stories of ethereal circumstances, magical romance, and otherworldly suspense. Beginning with an all-new tale from #1 New York Times bestselling author Nora Roberts writing as J. D. Robb--and featuring lieutenant-of-the-future Eve Dallas--this collection will take you on a breathtaking journey through the passion of the heart and its power to transcend the everyday...Including:Haunted In Death by J.D. RobbPoppy's Coin by Mary BlayneyThe Passenger by Ruth Rayn LanganMellow Lemon Yellow by Mary Kay McComas",In Death #22.5 - Haunted in Death,,01/01/06,April 1st 2006,"['Eve Dallas', 'Roarke']",Paperback,,9780515141177,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424896427l/93570.jpg,4.15,[],48.0,1.0,,,,96.0,5224.0,393,Jove Books,"['2336', '1583', '1103', '178', '24']",,[],,"['J. D. Robb', 'Nora Roberts', 'Mary Blayney', 'Ruth Ryan Langan', 'Mary Kay McComas']"
Betrayal in Death,,"['Mystery', 'Romance', 'Crime', 'Fiction', 'Futuristic', 'Romantic Suspense', 'Suspense', 'Science Fiction', 'Thriller', 'Mystery Thriller']","At the luxurious Roarke Palace Hotel, a maid walks into suite 4602 for the nightly turndown - and steps into her worst nightmare. A killer leaves her dead, strangled by a thin silver wire. He's Sly Yost, a virtuoso of music and murder. A hit man for the elite. Lieutenant Eve Dallas knows him well. But in this twisted case, knowing the killer doesn't help solve the crime. Because there's someone else involved. Someone with a more personal motive. And Eve must face a terrifying possibility - that the real target may, in fact, be her husband Roarke...",In Death #12,,,March 1st 2001,"['Eve Dallas', 'Roarke', 'Delia Peabody', 'Ryan Feeney', 'Charlotte Mira', 'Ian McNab', 'Mavis Freestone', 'Nadine Furst', 'Lawrence Charles Summerset', 'Charles Monroe', 'Jack Whitney', 'Trina (In Death series)', 'Galahad (In Death series)', 'Sylvestor Yost', 'Mick Connelly', 'Karen Stowe', 'Magda Lane']",Mass Market Paperback,,9780425178577,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388255545l/762064.jpg,4.31,"['All About Romance (AAR) Annual Reader Poll for Best Hero (tie) (2002)', 'RITA Award by Romance Writers of America Nominee for Romantic Suspense (2002)']",109.0,3.0,,,,98.0,27871.0,355,Berkley Books,"['13454', '10376', '3538', '349', '154']",,"['New York City, New York (United States)']",,"['J. D. Robb', 'Nora Roberts']"
Born in Death,,"['Mystery', 'Romance', 'Crime', 'Fiction', 'Romantic Suspense', 'Futuristic', 'Suspense', 'Science Fiction', 'Mystery Thriller', 'Thriller']","Eve Dallas has a grisly double homicide to solve when two young lovers—both employees of the same prestigious accounting firm—are brutally killed on the same night. It doesn't leave Eve a lot of leftover time to put together a baby shower for her buddy Mavis, but that's supposedly what friends are for.Now Mavis needs another favor. Tandy Willowby, one of the moms-to-be in Mavis's birthing class, didn't show up for the shower. A recent emigrant from London, Tandy has few friends in New York, and no family—and she was really looking forward to the party. And when Eve enters Tandy's apartment and finds a gift for Mavis's shower wrapped and ready on the table—and a packed bag for the hospital still on the floor next to it—tingling runs up and down her spine.Normally, such a case would be turned over to Missing Persons. But Mavis wants no one else on the job but Eve—and Eve can't say no. She'll have to track Tandy down while simultaneously unearthing the deals and double-crosses hidden in the files of some of the city's richest and most secretive citizens, in a race against this particularly vicious killer. Luckily, her multimillionaire husband Roarke's expertise comes in handy with the number crunching. But as he mines the crucial data that will break the case wide open, Eve faces an all too real danger in the world of flesh and blood.",In Death #23,,11/01/06,May 1st 2007,"['Eve Dallas', 'Roarke', 'Delia Peabody', 'Charlotte Mira', 'Mavis Freestone', 'Nadine Furst', 'Leonardo (designer)']",Mass Market Paperback,,9780425215685,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298297096l/102857.jpg,4.36,['RITA Award by Romance Writers of America Nominee for Romantic Suspense (2007)'],289.0,6.0,,,,98.0,24670.0,338,Berkley Books,"['12765', '8419', '3101', '308', '77']",,"['New York City, New York (United States)']",,"['J. D. Robb', 'Nora Roberts']"
Black Moon,,"['Paranormal Romance', 'Paranormal', 'Shapeshifters', 'Romance', 'Fantasy', 'Urban Fantasy', 'Magic', 'Audiobook', 'Fae', 'Werewolves']","A group of former Navy SEALS, the Alpha Pack is a top-secret team of wolf shifters with Psy powers combating the greatest dangers in the world. But sometimes those dangers are more intimate than they bargained for… Ever since he saved Dr. Mackenzie Grant’s life, panther shifter and sorcerer Kalen Black has had trouble keeping the beautiful doctor out of his thoughts, and his heart. The brush with death awakened an intense passion between them—one that for the first time had the notorious loner letting down his guard. With the Alpha Pack battling an evil Fae who is slowly gaining control over Kalen’s mind, Kalen can no longer trust his own actions, and he breaks off his affair with Mackenzie in order to keep her safe. But when Mackenzie learns that she is carrying Kalen’s child, no amount of danger will keep her away from the man she loves. To protect his mate and unborn child, Kalen will have to battle a terrible evil, unleash the full fury of his power, and risk destroying them all…",Alpha Pack #3,,12/01/12,December 4th 2012,['Kalen Black'],Paperback,,9780451238832,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1341349848l/13486553.jpg,4.05,[],175.0,2.0,,,,94.0,2706.0,323,NAL/Signet Eclipse,"['993', '1020', '542', '125', '26']",,[],,['J. D Tyler']
Black Magic,,"['Paranormal', 'Paranormal Romance', 'Shapeshifters', 'Romance', 'Urban Fantasy', 'Magic', 'Fantasy', 'Novella', 'Military Fiction', 'Fae']","An original Alpha Pack novella featuring the sexy sorcerer and panther shifter Kalen Black... Recruited by the Alpha Pack, Kalen Black is still very much a lone wolf. But when a paranormal creature threatens the life of Dr. Mackenzie Grant, Kalen must use all of his abilities to rescue her. This brush with death excites a passion between them, and after a night of intense pleasure, Kalen leaves Mac with a mysterious gift that just might save her life again...",Alpha Pack #1.5,,,March 6th 2012,[],Kindle Edition,,B007FEFD9M,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329338693l/13486597.jpg,3.99,[],98.0,1.0,,,,94.0,1678.0,60,Penguin USA/Penguin eSpecials,"['591', '585', '405', '86', '11']",,[],,['J. D Tyler']
Boo: The Life of the World's Cutest Dog,,"['Picture Books', 'Nonfiction', 'Animals', 'Dogs', 'Humor', 'Photography', 'Childrens', 'Pop Culture']","Everyone loves Boo! His signature fluffy head and teddy bear like persona are irresistibly adorable. With nearly a million Facebook fans, and adding more each day, Boo is poised to become an international superstar. This charming book features exclusive new photographs of Boo doing all his favorite things: lounging around, playing with friends, exploring the whole wide world, and making those famous puppy-dog eyes. To know Boo is to love him, and this book is for anyone who loves the cutest dog ever.",,,01/01/11,August 3rd 2011,"['Boo the dog', 'Buddy the dog']",Hardcover,,9781452103068,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356491856l/11346550.jpg,4.19,[],100.0,1.0,,,,94.0,454.0,80,Chronicle Books,"['231', '115', '82', '15', '11']",,[],,"['J. H Lee', 'Gretchen Lemaistre']"
"Batwoman, Volume 1: Hydrology",,"['Comics', 'Graphic Novels', 'Dc Comics', 'Superheroes', 'LGBT', 'Graphic Novels Comics', 'Comic Book', 'Fiction', 'Batman', 'Queer']","A NEW YORK TIMES BESTSELLERAs a part of the acclaimed DC Comics—The New 52 event of September 2011, Batwoman's new series finally begins! The creative team of J.H. Williams III and W. Haden Blackman launch the ongoing Batwoman series, as Batwoman (a.ka. Kate Kane) faces deadly new challenges in her war against Gotham City's underworld–and new trials in her personal life.Who or what is stealing children from the barrio, and for what vile purpose? Will Kate train her cousin, Bette Kane (a.k.a. Flamebird), as her new sidekick? How will she handle unsettling revelations about her father, Colonel Jacob Kane? And why is a certain government agency suddenly taking an interest in her? These are some of the questions that will be answered in this long-awaited series!This deluxe hardcover colllect issues 0-5 of Batwoman, part of the DC Comics—The New 52 event.",Batwoman (2011) #1,,01/01/12,June 19th 2012,"['Dick Grayson', 'Helena Bertinelli', 'Kate Kane', 'Dinah Laurel Lance', 'Tim Drake', 'Bette Kane', 'Damian Wayne', 'James Gordon', 'Maggie Sawyer', 'Selina Kyle', 'Michael Lane', 'Mr. Bones (DC)', 'Weeping Woman', 'Jake Kane', 'Cameron Chase', 'Barbara Gordon', 'Bruce Wayne']",Hardcover,,9781401234652,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1362089266l/13227874.jpg,4.06,['Goodreads Choice Award Nominee for Best Graphic Novels & Comics (2012)'],90.0,1.0,,,,93.0,9304.0,160,DC Comics,"['3703', '3317', '1630', '436', '218']",,['Gotham City (United States)'],,"['J. H Williams III', 'W. Haden Blackman', 'Amy Reeder', 'Richard Friend', 'Dave Stewart']"
Believe,,[],"Mikhail Romanasky has the gift of second sight. When her latest vision is of a kidnapped child, she reluctantly approaches the Chicago Police Force, endeavoring to prevent the crime. Detective Jensen Palmer doesn't believe in the ability to foretell the future. But when his nephew is targeted, he is forced to trust his only source of information, the ever-so-attractive Amazing Mikhail. To do his job, his has to believe in the impossible. Neither is looking for love. Both are looking for a criminal. Will they find love along the way?",,,11/06/07,November 9th 2008,"['Mikhail Romanasky', 'Jensen Palmer']",ebook,,9781600881893,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1222692851l/4834319.jpg,3.5,[],85.0,1.0,,,,,4.0,142,Cobblestone Press,[],,['United States of America'],,['J. J Keller']
Baby,,"['Science Fiction', 'Horror', 'Aliens', 'Fantasy', 'Thriller', 'Dystopia', 'Paranormal', 'Fiction', 'Dark', 'Wildlife']","A gripping psychological thriller on the inherent greed and evil of man, dooming the planet.Two hundred years of tender love between man and alien, political downfalls, wanton violence of unspeakable order tempered with laughter, family loyalty and hope is the thrilling vehicle by which Ms Accinni conveys her cautionary tale of the merciless disrespect man gives his planet and the vulnerable creatures entrusted to him. ""Baby"" introduces Netty, a naive teenage farm girl given in marriage to an older brutal opportunist disguised as a successful citizen during the years of Prohibition in Sussex County, New Jersey. After years of enslavement, Netty flees into the night from her rapist and bootlegger husband, traveling back to the farm worked by her parents, where she rescues an unfamiliar damaged creature she finds in a cave in the woods of her childhood, falling in love with the enigmatic alien she names Baby. Together they find happiness and fulfillment despite the changes to Netty's body wrought by the proximity of the unusual creature.Damaged by entry into our atmosphere while pregnant, the confused creature forgets the purpose of his mission, appearing unconcerned with the disappearance of his offspring and savoring the unexpected joy of the love he shares with young Netty.When a handsome Italian stranger comes into Netty's life, complications ensue as she falls in love while trying to hide the bizarre and wondrous changes to her farm and her body. Netty, Baby and Wil strive to conquer obstacles thrown in their path by life, succeeding wildly until the heart-rending and astonishingly brutal climax to their story.This charming, yet brutal story is the prologue to a series that will chill and surprise you as it foretells the selfishly destructive path man has followed since his species evolved. It pulls no punches while allowing Netty and Baby's influence to transcend mortal life as the world dances toward depraved indifference, introducing other characters along the ride that readers will laugh,shed tears with and learn to despise.What lengths will Baby and his offspring go to complete their mission? Will it spell Armageddon for the beleaguered planet with its vulnerable and exploited creatures or will man tip the scales himself, leaving those that love the creatures to salvage the pitiful ruins?",Species Intervention #6609 #1,,,August 26th 2012,[],Kindle Edition,,B0092PLG16,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370910498l/15992857.jpg,3.81,['Kindle Book Award Nominee for Sci-Fi/Fantasy (Semi-Finalist) (2013)'],2469.0,25.0,,,,82.0,855.0,173,Skinny Leopard Media,"['358', '203', '144', '77', '73']",,[],,['J. K Accinni']
Bioweapon: New Beginnings,,[],"""In the world of tomorrow peace reigns: but at a terrible price. The internet now binds people in a state of unified progress, achieved through a microchipped population who have been united in the face of destruction, and bent to the will of an insidious secret society who control every inch of the planet from the shadows.Those who have rejected the all-powerful New World Order are forced to flee to the most unliveable parts of the Earth, and are branded as rebels and secretly hunted to extinction. Their only hope lies in the incredible scientists who are at the forefront of the rebellion, and the deadly bioweapons they create. Meanwhile, Leah Sudeski, a London based private journalist, stumbles onto some shocking evidence that changes everything she has ever known about the ‘peaceful’ society she was born and raised in. Desperate for the truth she begins an impossible mission, aided by the rebels, in order to bring Truth and Freedom back to humanity.""",,,,August 29th 2012,[],Paperback,,9781477159804,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356160779l/16208904.jpg,4.19,[],100.0,1.0,,,,94.0,16.0,318,Xlibris,"['7', '7', '1', '0', '1']",,[],,['J. K Bowden']
Blue Karma,,[],"Water. It covers almost three quarters of the planet, comprises more than half the human body, and has become the most coveted resource on Earth.Amaya de los Santos steals water. Orphaned and stateless, she supports herself and her sister by supplying illegal markets. But when she provokes the law, and the ire of a water-worshipping cult, she’ll need more than just survival skills to save her family.Logan Arundson almost dies for water. Deserting his military post for his drought-stricken hometown, he finds himself back on the front lines when a mysterious new water source turns neighbors against one another. As blood and water spill, he must choose between loyalty and love.Paul Hayes’ family business empire is built on water, but sabotage threatens it all. Determined to investigate, he defies the company’s powerful CEO—who happens to be his mother—and discovers the industry's underworld, where liquid is worth more than life.Amid a maelstrom of climate and conspiracy, these three teenagers determine the future of a blue planet gone dry.",,,,May 26th 2015,[],Kindle Edition,,9781950406012,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432740661l/25610759._SY475_.jpg,4.27,[],90.0,1.0,,,,95.0,22.0,238,,"['10', '9', '2', '1', '0']",,[],,['J. K Ullrich']
Beyond Exile,,"['Horror', 'Zombies', 'Fiction', 'Post Apocalyptic', 'Apocalyptic', 'Science Fiction', 'Survival', 'Dystopia', 'Audiobook', 'Fantasy']","The terrifying sequel to Day by Day Armageddon—for fans of The Walking Dead. ""J.L. Bourne is the new king of hardcore zombie action!"" (Brad Thor)Armies of undead have risen up across the U.S. and around the globe; there is no safe haven from the diseased corpses hungering for human flesh. But in the heat of a Texas wasteland, a small band of survivors attempt to counter the millions closing in around them.Survivor, Day by day, the handwritten journal entries of one man caught in a worldwide cataclysm capture the desperation—and the will to survive—as he joins forces with a handful of refugees to battle soulless enemies both human and inhuman from inside an abandoned strategic missile facility.But in the world of the undead, is mere survival enough?",Day by Day Armageddon #2,,11/06/10,July 13th 2010,[],Paperback,,9781439177525,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348699328l/7296271.jpg,4.07,[],82.0,1.0,,,,94.0,11276.0,277,Gallery/Permuted Press,"['4385', '4126', '2118', '513', '134']",,[],,['J. L Bourne']
Broken,,"['Romance', 'Dark', 'Military Fiction', 'Romantic Suspense', 'Abuse', 'Contemporary', 'Contemporary Romance', 'Suspense', 'New Adult', 'Adult']","My name is Savannah Miller.My father is the mayor of New York. One day after my twenty-seventh birthday I was grabbed from behind. A cloth sack was quickly pulled over my head, and I was taken from everything I’d ever known. I was beaten, starved, treated like an animal, and forced to live in a room with no windows. With no sense of time and no dignity left I finally gave up hope and made a promise to myself to end it all. Unfortunately, it was going to be a slow process.Then one night an elite group of US Army soldiers came to my rescue. I was brought to a safe house and given two options:One—Stay under their protection and follow their rules or...Two—Leave and be guaranteed to be returned to the savages within a week. I chose option one. As I work with a therapist and begin processing my hellish ordeal things slowly begin to surface. With the help of new friends and a potential new love I fight to get my life back and make choices that will forever alter my future. This is my story…",Broken Trilogy #1,,,March 2nd 2015,[],Kindle Edition,,B00U6XPLTG,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436990510l/25059548._SY475_.jpg,4.4,[],100.0,1.0,,,,96.0,6881.0,383,Limitless Publishing LLC,"['4048', '1887', '697', '178', '71']",,[],,['J. L Drake']
Between the Devil and the Deep Blue Sea,,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Demons', 'Mystery', 'Ghosts', 'Adult', 'Horror', 'Magic', 'Thriller']","“It’s not like the movies, where they don’t know they’re dead. They don’t often haunt people or places for revenge, and as far as I know they don’t befriend lonely children. Usually. If you could see them, you might not even know them from some of the living. Empty-eyed and looking around at the world like they can’t believe it’s all still there and going on without them. Or maybe they’re seeing it for the first time. This city is full of ghosts. I can see them all. Lucky me.”Niki Slobodian sees things – things that aren't supposed to be there. Labeled an Abnormal by New Government, her name is tacked onto the Registry, which seems to be getting longer these days. Now she can't work or she'll end up the same place as her father: in prison. But with no money coming in, Niki's getting desperate. So when a mysterious client offers to get her off the Registry in exchange for taking his case, Niki jumps at the chance. All she has to do is round up a homicidal Dark that's escaped from Hell and is cruising around the city in borrowed bodies. The murders are piling up, with Niki's notorious father somehow involved, and Niki's running out of time. And it seems the Dark isn't the only thing that escaped...",Niki Slobodian #1,,,January 29th 2012,[],Kindle Edition,,B0073998MC,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328048703l/13446443.jpg,3.65,[],84.0,1.0,,,,86.0,967.0,192,Hellzapoppin Press,"['236', '341', '251', '96', '43']",,[],,['J. L Murray']
Black Crow,,"['Fantasy', 'Paranormal', 'Young Adult', 'Paranormal Romance', 'Romance', 'Fiction', 'Supernatural', 'Urban Fantasy', 'Young Adult Fantasy', 'Magic']","I’VE LOST SO MUCH. FAMILY. MY HOME. PRIDE. MY IDENTITY.  And I couldn’t help but feel it’s entirely my fault. There is no one else to blame.  I’ve quickly learned that being the White Raven isn’t easy. The dead are restless and angry, and I don’t know the first thing about being a banshee. Those around me will get hurt. To keep them safe, I must endure painful decisions.  Zane Hunter, the ultra-bad boy who stole my heart, is one of those difficult decisions. Our souls are synchronized, making us a compatible duo. Too bad I’m engaged to his brother.  My forbidden relationship with Zane is complicated. Deep down I want more than what my duty demands of me, what my family’s past has shaped for me.  Our problematic relationship only increases in tenfold when a surprise I never saw coming shows up in Raven Hallow, changing the game. I thought I had nothing left to lose…I was wrong.  Yeah, being a banshee isn’t all that it’s cracked up to be.",Raven #2,,,March 25th 2016,[],Kindle Edition,,B01CYQFBP6,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458437036l/29556515._SY475_.jpg,4.19,[],73.0,1.0,,,,96.0,3302.0,242,Dark Magick Publishing,"['1479', '1135', '559', '106', '23']",,[],,['J. L Weil']
Becoming Noah Baxter,,"['Romance', 'Contemporary Romance', 'Suspense', 'Contemporary', 'New Adult', 'Romantic Suspense', 'Erotica', 'Dark', 'Action', 'Crime']","Part two of a two part series. Jay and Lily complete each other in ways no one else ever could, teaching one another things about themselves they wouldn't have known otherwise, but is it enough? Can two people from entirely different worlds find a way to make it last? Even if their love is strong enough, they still have an obstacle standing in their way. Will they survive the “game”, or will The Marker destroy everything they had hoped to create?New Adult Romance.This book contains violence, excessive language, and strong sexual content. It's intended to be read by mature audiences.",Marked #2,,,February 7th 2014,[],ebook,,9781311335074,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391100752l/18926659.jpg,4.32,[],97.0,1.0,,,,97.0,6112.0,,Smashwords,"['3133', '2038', '745', '154', '42']",,[],,['J. M Sevilla']
