title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
100 Fun Bible Facts: The Exciting way to Learn (100 Bible Facts Book 1),,[],"The truth has never been so fun to learn till now ! Adults and children all across the world are now remembering facts about the Bible with ease. This is because they are fascinated by how they can connect in a real way to these exciting truths. This is a tried-and-true motivating method that gives a clear understanding, while keeping a grasp on comprehension. This is the first book of its kind, and it keeps the awe-inspired reader continuously interested. Every person that has the privilege to absorb this kind of wisdom will hold onto it throughout their precious lives as it paves the way to an accurate road of faith and strength. This carefully crafted timeless piece will help build self-confidence, self-expression, and closeness to the Lord. Readers won't be able to hold in all of the magnificent facts that they've learned, and will quickly share their enthusiasm with others.",,,,April 9th 2019,[],Kindle Edition,,B07QJD68WQ,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1555130894l/45031654._SY475_.jpg,4.97,[],1472.0,15.0,,,,100.0,481.0,33,,"['475', '3', '1', '0', '2']",,[],,['Ginger Baum']
100 Bible Facts About Jesus: The Exciting way to Learn,,[],"To your avail, I have this fascinating book here that holds unique facts about Jesus Christ. It is mightily condensed with particulars that you cannot find inside of any other book unless you read the Holy Bible. The Holy Bible is my go-to Book for everything! That is why I thoroughly researched over 500 hours within the Bible to bring you accurate and distinct facts about our Loving Lord for this particular book. It is rooted in Biblical principles, genuine truths, and values that we should all be applying to our lives daily. I am vehemently convinced that after you accomplish reading these written works, chances are, you will know more about Jesus than anyone you know! You will securely grow in Christ and add to your Christian armor with every devoted page. Everything in parenthesis has been added for your enjoyment. The Glorious details that are provided for you will build your Faith and strengthen your living soul. There’s not one thirsty life that will not have a grandiose impact of well-being and confidence about our Savior following the veracity of effects at the rewarding close of portions.",,,,September 5th 2019,[],Kindle Edition,,B07XGFCBJX,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567874840l/50926309._SX318_SY475_.jpg,4.96,[],1491.0,15.0,,,,99.0,504.0,161,,"['497', '2', '2', '0', '3']",,[],,['Ginger Baum']
1876,,"['Historical Fiction', 'Fiction', 'Historical', 'American History', 'American', 'Politics', 'Literature', 'Novels', 'Literary Fiction', 'The United States Of America']","The centennial of the United States was celebrated with great fanfare—fireworks, exhibitions, pious calls to patriotism, and perhaps the most underhanded political machination in the country's history: the theft of the presidency from Samuel Tilden in favor of Rutherford B. Hayes. This was the Gilded Age, when robber barons held the purse strings of the nation, and the party in power was determined to stay in power. Gore Vidal's novel 1876 gives us the news of the day through the eyes of Charlie Schuyler, who has returned from exile to regain a lost fortune and arrange a marriage into New York society for his widowed daughter. And although Tammany Hall has faltered and Boss Tweed has fled, the effects of corruption reach deep, even into Schuyler's own family.",Narratives of Empire #3,,11/06/76,February 15th 2000,"['Charles Schuyler', 'Mark Twain']",Paperback,,9780375708725,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320482998l/88890.jpg,3.84,[],50.0,1.0,,,,95.0,2742.0,362,Vintage,"['602', '1249', '752', '125', '14']",,['United States of America'],,['Gore Vidal']
1001 Ways to Be Romantic: More Romantic Than Ever,,"['Relationships', 'Romance', 'Self Help', 'Nonfiction', 'Marriage', 'Reference', 'Love', 'Family', 'Psychology', 'Adult']","More Romantic than Ever""Sure, you could buy some roses."" ""Yes, you could cook an elegant romantic dinner."" ""Of course, you could give a heart-shaped box of chocolates.""But sometimes you want to do more than that. Sometimes you want to show just how much you really care, how much passion you really feel, and how much more your partner means to you than absolutely anything else.Packed with unique suggestions, easy gestures, and thoughtful gift ideas, ""1001 Ways to Be Romantic ""is ""worth memorizing"" (""Boston Herald""). More than one and a half million people have used this book to kick up the fun and romance, making it a modern classic and #1 national bestseller. It's a must-have for anyone, in any relationship, who wants to spark some more love in their lives.""You'll find: "" Little things you can do every day Big ideas for when you want to go all out How to be romantic without spending a dime How to really go to town when money is no object Tons of resources, including websites, online shopping, places to go, music, movies, and much, much more",,,08/07/91,September 1st 2010,[],Paperback,,9781402244087,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348108598l/8038476.jpg,3.7,[],100.0,1.0,,,,85.0,719.0,439,Sourcebooks Casablanca,"['215', '218', '179', '69', '38']",,[],,['Gregory J. P Godek']
100 Dresses: The Costume Institute / The Metropolitan Museum of Art,,"['Fashion', 'Nonfiction', 'Art', 'History', 'Reference', 'Research', 'Sewing', 'Historical', 'Design']","An irresistible look into more than 300 years of fashion through an exquisite collection of designer dresses What woman can resist imagining herself in a beautiful designer dress? Here, for the first time ever, are 100 fabulous gowns from the permanent collection of the renowned Costume Institute at The Metropolitan Museum of Art, each of which is a reminder of the ways fashion reflects the broader culture that created it.Featuring designs by Paul Poiret, Coco Chanel, Madame Grès, Yves Saint Laurent, Gianni Versace, Vivienne Westwood, Alexander McQueen, and many others, this one-of-a-kind collection presents a stunning variety of garments. Ranging from the buttoned-up gowns of the late 17th century to the cutting-edge designs of the early 21st, the dresses reflect the sensibilities and excesses of each era while providing a vivid picture of how styles have changed—sometimes radically—over the years. A late 1600s wool dress with a surprising splash of silver thread; a large-bustled red satin dress from the 1800s; a short, shimmery 1920s dancing dress; a glamorous 1950s cocktail dress; and a 1960s minidress—each tells a story about its period and serves as a testament to the enduring ingenuity of the fashion designer’s art.Images of the dresses are accompanied by informative text and enhanced by close-up details as well as runway photos, fashion plates, works of art, and portraits of designers. A glossary of related terms is also included.",,,10/26/10,November 1st 2010,[],Paperback,,9780300166552,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328848029l/8366788.jpg,4.24,[],97.0,1.0,,,,95.0,572.0,232,Yale University Press,"['290', '169', '85', '14', '14']",,[],,['Harold Koda']
1Q84 #1-2,,"['Fiction', 'Fantasy', 'Japan', 'Japanese Literature', 'Magical Realism', 'Contemporary', 'Novels', 'Science Fiction', 'Dystopia', 'Asia']","The year is 1984 and the city is Tokyo.A young woman named Aomame follows a taxi driver’s enigmatic suggestion and begins to notice puzzling discrepancies in the world around her. She has entered, she realizes, a parallel existence, which she calls 1Q84 —“Q is for ‘question mark.’ A world that bears a question.” Meanwhile, an aspiring writer named Tengo takes on a suspect ghostwriting project. He becomes so wrapped up with the work and its unusual author that, soon, his previously placid life begins to come unraveled. A love story, a mystery, a fantasy, a novel of self-discovery, a dystopia to rival George Orwell’s—1Q84 is Haruki Murakami’s most ambitious undertaking yet: an instant best seller in his native Japan, and a tremendous feat of imagination from one of our most revered contemporary writers",1Q84 #1-2,,05/29/09,October 18th 2011,"['Aomame Masami', 'Tengo Kawana', 'Fuka-Eri', 'Komatsu', 'Professor Ebisuno', 'Tsubasa', 'Old Lady', 'Tamaru', 'Ayumi', 'Kyoko Yasada', 'Aomame', 'Tengo Kawana']",Kindle Edition,,B005EWDA9M,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327925087l/12254379.jpg,4.09,"['Man Asian Literary Prize Nominee (2011)', 'Independent Foreign Fiction Prize Nominee for Longlist (2012)', '本屋大賞 for 10th place (2010)']",792.0,9.0,,,,94.0,18536.0,628,Vintage Digital,"['7168', '7184', '3065', '840', '279']",,['Tokyo (Japan)'],,"['Haruki Murakami', 'Jay Rubin']"
1Q84,,"['Fiction', 'Fantasy', 'Magical Realism', 'Japan', 'Science Fiction', 'Japanese Literature', 'Contemporary', 'Literature', 'Novels', 'Dystopia']","The year is 1984 and the city is Tokyo.A young woman named Aomame follows a taxi driver’s enigmatic suggestion and begins to notice puzzling discrepancies in the world around her. She has entered, she realizes, a parallel existence, which she calls 1Q84 —“Q is for ‘question mark.’ A world that bears a question.” Meanwhile, an aspiring writer named Tengo takes on a suspect ghostwriting project. He becomes so wrapped up with the work and its unusual author that, soon, his previously placid life begins to come unraveled. As Aomame’s and Tengo’s narratives converge over the course of this single year, we learn of the profound and tangled connections that bind them ever closer: a beautiful, dyslexic teenage girl with a unique vision; a mysterious religious cult that instigated a shoot-out with the metropolitan police; a reclusive, wealthy dowager who runs a shelter for abused women; a hideously ugly private investigator; a mild-mannered yet ruthlessly efficient bodyguard; and a peculiarly insistent television-fee collector.A love story, a mystery, a fantasy, a novel of self-discovery, a dystopia to rival George Orwell’s — 1Q84 is Haruki Murakami’s most ambitious undertaking yet: an instant best seller in his native Japan, and a tremendous feat of imagination from one of our most revered contemporary writers.",1Q84 #1-3,,05/28/09,10/25/11,"['Aomame Masami', 'Tengo Kawana', 'Fuka-Eri', 'Komatsu']",Hardcover,,9780307593313,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1483103331l/10357575.jpg,3.92,"['Andrew Carnegie Medal Nominee for Fiction (2012)', 'Goodreads Choice Award for Fiction (2011)', 'International Dublin Literary Award Nominee for Shortlist (2013)']",11957.0,144.0,,,,91.0,201096.0,925,Knopf,"['68143', '73925', '40096', '13414', '5518']",,['Tokyo (Japan)'],,"['Haruki Murakami', 'Jay Rubin', 'Philip Gabriel']"
1Q84 - Livro 2,,"['Fiction', 'Fantasy', 'Japan', 'Japanese Literature', 'Magical Realism', 'Novels', 'Contemporary', 'Literature', 'Romance', 'Science Fiction']","O Livro 1 revelou a existência do mundo de 1Q84. Algumas perguntas encontraram resposta. Outras permanecem em aberto: Quem é o Povo Pequeno? Como farão esses seres para abrir caminho até ao mundo real? Existirão mesmo?, como sugere Fuka-Eri. Chegarão Aomame e Tengos a reencontrar-se? «Há coisas neste mundo que é melhor nem saber», como diz o sinistro Ushikawa. Em todo o caso, o destino dos heróis de 1Q84 está em marcha. No céu, distinguem-se nitidamente duas luas. Não é uma ilusão. Murakami descreve aqui um universo singular, que absorve, que imita a realidade, e a faz sua. A narrativa decorre em dois mundos que se cruzam, qual deles o mais real e o mais fascinante - o de 1984 e o de 1Q84. A perturbante história de um amor adiado, recortada num cenário marcado pelo desencanto e pela violência. Uma fábula sobre os dilemas do mundo contemporâneo. Murakami retrata o mal-estar da sociedade japonesa que se esconde por debaixo de uma aparente quietude.",1Q84 #2,,05/30/09,January 2012,[],Paperback,,9789724620695,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1331162761l/13516321.jpg,4.09,[],168.0,2.0,,,,96.0,21817.0,436,Casa das Letras,"['7883', '9115', '3848', '783', '188']",,['Tokyo (Japan)'],,"['Haruki Murakami', 'Maria João Lourenço', 'Maria João da Rocha Afonso']"
1Q84,,"['Fiction', 'Fantasy', 'Japan', 'Japanese Literature', 'Magical Realism', 'Novels', 'Contemporary', 'Science Fiction', 'Literature', 'Asia']","1949年にジョージ・オーウェルは、近未来小説としての『1984』を刊行した。
そして2009年、『1Q84』は逆の方向から1984年を描いた近過去小説である。
そこに描かれているのは「こうであったかもしれない」世界なのだ。
私たちが生きている現在が、「そうではなかったかもしれない」世界であるのと、ちょうど同じように。",1Q84 #1,,,May 1st 2009,[],Paperback,,9784103534228,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329955413l/6443834.jpg,4.0,[],1218.0,15.0,,,,92.0,49121.0,554,Shinchosha/Tsai Fong Books,"['17854', '18852', '8553', '2421', '1441']",,['Tokyo (Japan)'],,['Haruki Murakami']
1Q84,,"['Fiction', 'Fantasy', 'Japan', 'Japanese Literature', 'Magical Realism', 'Novels', 'Contemporary', 'Literature', 'Romance', 'Asia']","1949年にジョージ・オーウェルは、近未来小説としての『1984』を刊行した。

そして2009年、『1Q84』は逆の方向から1984年を描いた近過去小説である。

そこに描かれているのは「こうであったかもしれない」世界なのだ。

私たちが生きている現在が、「そうではなかったかもしれない」世界であるのと、ちょうど同じように。",1Q84 #3,,10/28/10,April 16th 2010,[],Hardcover,,9784103534259,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327559269l/7717482.jpg,3.9,[],682.0,9.0,,,,91.0,28602.0,473,新潮社,"['9232', '10355', '6565', '1952', '498']",,['Tokyo (Japan)'],,['Haruki Murakami']
11 Ways To Forget Your Ex-Boyfriend,,"['Young Adult', 'Contemporary']","11 Ways To Forget Your Ex-Boyfriendwritten by Denny1. Put away all remnants that remind you of your ex.2. Make his name a bad word.3. Do new things that will keep yourself busy.4. Indulge yourself.5. Meet new people.6. Entertain suitors.7. Go out on a date.8. Have atleast 3hrs call with a guy you dated recently.9. Enjoy his company.10. Evaluate your feelings.11. Dare to fall inlove, again.*No copyright infringement intendedsource: haveyouseenthisgirl wattpad",,Wattpad,,July 3rd 2011,[],ebook,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381558129l/18313102.jpg,4.48,[],168.0,2.0,,,,94.0,1591.0,40,,"['1153', '194', '142', '60', '42']",,[],,['Haveyouseenthisgirl']
10 Signatures to Bargain With God,,[],"Minsan, akala natin mahaba pa ang oras natin. Minsan, akala natin matagal pa tayong mamamatay pero minsan talaga mali ang akala natin. Paano kung pagbasa mo nito, may mangyaring hindi mo inaasahan? Paano kung bigla kang mamamatay?Hindi kita tinatakot, malamang hindi ka pa mamamatay, nagtatanong lang ako kung anong gagawin mo kung bigla ka na nga lang talagang mamatay sa oras na hindi mo inaasahan?Tatanungin mo ba ang sarili mo sa iyong mga suling sandali kung anu-ano ang mga nagawa mo sa buhay mo? Naging makabuluhan na ito o naging parang isang blangkong papel lamang? Paano kung naging walang kwenta lang pala ang buhay mo, nanaisin mo bang pigilan ang pagkaupos ng kandila upang baguhin at lagyan ng kulay ang napabayaan at binabalewala mong buhay?Risa Magdayo, 20 years old, may taning ang buhay.Kung ikaw ang nasa sitwasyon niya, anong gagawin mo? Anong hihinlingin mo?Si Risa, humiling siya ng sampung lagda.",,Gold,12/09/11,2015,[],Mass Market Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1424169193l/17788299.jpg,4.47,[],83.0,1.0,,,,93.0,1624.0,,VIVA PSICOM,"['1180', '187', '151', '57', '49']",,[],,"['Haveyouseenthisgirl', 'Ray Magbanua']"
101 Things to Do to Become a Superhero-- Or Evil Genius. Written by Helen Szirtes and Richard Horne,,"['Nonfiction', 'Humor']","Inside this book is everything you need to transform yourself from mere mortal into exciting, dynamic total superhero material. Make things, learn amazing tricks and be inspired by genius ideas in order to complete the transition from ordinary person to object of worship and admiration, or fear.",,,10/30/10,October 1st 2010,[],Paperback,,9781408802571,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356130904l/9401603.jpg,3.76,[],99.0,1.0,,,,88.0,59.0,224,Bloomsbury UK,"['16', '23', '13', '4', '3']",,[],,"['Helen Szirtes', 'Richard Horne']"
100 Great Fantasy Short Short Stories,,Fiction,,,,,1985.0,,,0380699176,9780380699179,,,3.95,,,,,,,,,395.0,,,199.0,,,"['Isaac Asimov', 'Terry Carr']"
"1,000 Books to Read Before You Die: A Life-Changing List",,"['Nonfiction', 'Books About Books', 'Reference', 'Essays', 'Literature', 'Literary Criticism', 'Writing', 'Education', 'Self Help', 'Adult']","Celebrate the pleasure of reading and the thrill of discovering new titles in an extraordinary book that’s as compulsively readable, entertaining, surprising, and enlightening as the 1,000-plus titles it recommends. Covering fiction, poetry, science and science fiction, memoir, travel writing, biography, children’s books, history, and more, 1,000 Books to Read Before You Die ranges across cultures and through time to offer an eclectic collection of works that each deserve to come with the recommendation, You have to read this. But it’s not a proscriptive list of the “great works”—rather, it’s a celebration of the glorious mosaic that is our literary heritage. Flip it open to any page and be transfixed by a fresh take on a very favorite book. Or come across a title you always meant to read and never got around to. Or, like browsing in the best kind of bookshop, stumble on a completely unknown author and work, and feel that tingle of discovery. There are classics, of course, and unexpected treasures, too. Lists to help pick and choose, like Offbeat Escapes, or A Long Climb, but What a View. And its alphabetical arrangement by author assures that surprises await on almost every turn of the page, with Cormac McCarthy and The Road next to Robert McCloskey and Make Way for Ducklings, Alice Walker next to Izaac Walton.  There are nuts and bolts, too—best editions to read, other books by the author, “if you like this, you’ll like that” recommendations , and an interesting endnote of adaptations where appropriate. Add it all up, and in fact there are more than six thousand titles by nearly four thousand authors mentioned—a life-changing list for a lifetime of reading.",,,,October 2nd 2018,[],Hardcover,,9781523504459,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524645223l/37588678._SX318_.jpg,4.13,[],100.0,2.0,,,,95.0,902.0,960,Workman Publishing Company,"['369', '342', '145', '30', '16']",,[],,['James Mustich']
1st to Die,,Fiction,"Four crime-solving friends face off against a killer in San Francisco in the Women's Murder Club novel that started James Patterson's thrilling series. Each one holds a piece of the puzzle: Lindsay Boxer is a homicide inspector in the San Francisco Police Department, Claire Washburn is a medical examiner, Jill Bernhardt is an assistant D.A., and Cindy Thomas just started working the crime desk of the San Francisco Chronicle. But the usual procedures aren't bringing them any closer to stopping the killings. So these women form a Women's Murder Club to collaborate outside the box and pursue the case by sidestepping their bosses and giving each other a hand. The four women develop intense bonds as they pursue a killer whose crimes have stunned an entire city. Working together, they track down the most terrifying and unexpected killer they have ever encountered--before a shocking conclusion in which everything they knew turns out to be devastatingly wrong. Full of the breathtaking drama and unforgettable emotions for which James Patterson is famous, 1st to Die is the start of the #1 New York Times bestselling series of crime thrillers.",,,,2005.0,,,0446696617,9780446696616,,,4.07,,,,,,,,,424.0,,,259028.0,,,['James Patterson']
1st to Die,,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Suspense', 'Mystery Thriller', 'Murder Mystery', 'Audiobook', 'Detective', 'Adult']","James Patterson, bestselling author of the Alex Cross novels Along Came a Spider, Kiss the Girls, and Pop Goes the Weasel, offers the first of a new series dubbed The Women's Murder Club, featuring a four-woman team that occasionally works outside the system. None of the gritty darkness or frenzied action is lost in 1st to Die, although the female protagonists offer an even deeper emotional context to this suspense thriller.Inspector Lindsay Boxer of the San Francisco Police Department suddenly finds herself in the middle of two horrifying situations: The first is that she's just learned she has an often-fatal blood disease. The second is a double homicide case she is now heading up that involves the murder of newlyweds on their wedding night. Burdened with Chris Raleigh, a new partner reassigned from the mayor's office, Lindsay finds that she has too much to deal with and turns to her best friend, Claire, the head ME on the case. Claire offers helpful advice and human, friendly contact amid a job filled with violence, cruelty, and fear.Soon a fledgling newspaper reporter, Cindy, makes contact with Lindsay looking for a career-making story. Although Lindsay can't officially comment on the case, the two women form a rapport, and Cindy joins Lindsay and Claire for their weekly meeting. When a second pair of newlyweds is murdered, and later a third, the investigation leads to a prominent crime writer, Nicholas Jenks, who has a history of spousal abuse and a predilection for kinky, dangerous sex games. With the help of an understanding assistant D.A., Jill Bernhardt, Lindsay tries to make a case against Jenks, who even had an affair with one of the slain women. Eventually Jill joins the Murder Club, and the four ladies share private interdepartmental information in an effort to track and stop the killer before he strikes again.The major subplot -- Lindsay's facing up to her illness even while she learns to fall in love again -- carefully compensates for the novel's coarse scenes of brutality. Lindsay Boxer is't merely an obsessed cop trailing a maniac; she's also a terrified woman confronting the onslaught of disease. The story lines balance out to show us the true mettle of someone who puts the safety of others before her own.Again, Patterson's skill for producing furiously paced fiction are evident as the novel breezes by rapidly. The short chapters keep the narrative leaping with increasingly taut plot elements, but there's an emotional commitment that makes our protagonist even more amiable and involving. 1st to Die is a novel that works as an intense series of character portraits that will leave the reader touched and delighted.--Tom Piccirilli",Women's Murder Club #1,,03/05/01,May 20th 2005,"['Lindsay Boxer', 'Claire Washburn', 'Jill Bernhardt', 'Cindy Thomas', 'Warren Jacobi']",Paperback,,9780446696616,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1522906581l/13137._SY475_.jpg,4.08,[],818.0,12.0,,,,94.0,296188.0,424,Grand Central Publishing,"['121017', '101106', '56399', '12036', '5630']",,"['San Francisco, California (United States)']",,['James Patterson']
18 Things,,"['Young Adult', 'Paranormal', 'Fantasy', 'Romance', 'Fiction', 'Contemporary', 'Paranormal Romance', 'Amazon', 'Death', 'Unfinished']","Olga Gay Worontzoff thinks her biggest problems are an awful name and not attending prom with Conner, her best friend and secret crush since kindergarten.Then, Conner is killed in a freak boating accident and Olga feels responsible for his death.When she downs an entire bottle of pills to deal with the emotional pain, her parents force her into counseling. There, her therapist writes a prescription in the form of a life list titled “18 Things”: eighteen quests to complete the year of her eighteenth birthday.But there’s more to Olga’s quests than meets the eye and when her therapist reveals a terrifying secret, her world is shaken.There’s only one thing she knows for certain: her choices won’t just affect her future, but all eternity.",My So Called Afterlife #1,,,January 24th 2013,[],Kindle Edition,,9781620071519,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1448038970l/17289943._SX318_.jpg,3.44,[],96.0,1.0,,,,77.0,1011.0,233,Curiosity Quills Press,"['235', '282', '260', '158', '76']",,[],,['Jamie Ayres']
10 Love Poems,,['Poetry'],"10 LOVE POEMS is a collection of Sturner's most romantic poetry. In addition to being gathered in book form, these widely read poems have appeared in anthologies, magazines, and other periodicals. Cover art by Bethany Thompson.",,,,2008,[],Paperback,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1217891912l/3986539.jpg,3.4,[],76.0,1.0,,,,72.0,25.0,10,Jay Sturner,"['6', '7', '5', '5', '2']",,[],,"['Jason Sturner', 'Bethany Thompson', 'Jay Sturner']"
14 Hollow Road,,"['Middle Grade', 'Realistic Fiction', 'Childrens', 'Fiction', 'Family', 'Love', 'Contemporary', 'Young Adult', 'Survival', 'Romance']","The night of the sixth-grade dance is supposed to be perfect for Maddie; she'll wear her beautiful new dress, she'll hit the dance floor with her friends, and her crush, Avery, will ask her to dance. Most importantly, she'll finally leave her tiny elementary school behind for junior high. But as the first slow song starts to play, her plans crumble. Avery asks someone else to dance instead--and then the power goes out. Huddled in the gym, Maddie and her friends are stunned to hear that a tornado has ripped through the other side of town, destroying both Maddie's and Avery's homes.Kind neighbors open up their home to Maddie's and Avery's families, which both excites and horrifies Maddie. Sharing the same house . . . with Avery? For the entire summer? While it buys her some time to prove that Avery made the wrong choice at the dance, it also means he'll be there to witness her morning breath and her annoying little brother. Meanwhile, she must search for her beloved dog, who went missing during the tornado. At the dance, all she wanted was to be more grown-up. Now that she has no choice, is she ready for it?",,,,June 13th 2017,[],Hardcover,,9781101938751,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1475593003l/32319718._SY475_.jpg,4.17,[],181.0,3.0,,,,95.0,278.0,288,Alfred A. Knopf,"['123', '99', '41', '11', '4']",,[],,['Jenn Bishop']
100 XIV,,['Art'],"Jerry Seguin is an artist and designer residing in the Bay Area of California. The book is a culmination of work, most of it recent, but going back as far as fourteen years. The works are mixed media, mostly of objects and found images restructured. Things often discarded are given a new life and context. He’s interested in the chemistry that happens when found images are altered or combined with other materials.As a collection, 100 XIV becomes a reflection of our own lives as much as it represents the artist’s experience. With the turn of each page you’re confronted with a face, a situation, an object reinterpreted. Past becomes just as relevant as present, the future is yesterday. You are now, and so is the book in your hands. We are all tied to our memories.",,,,December 14th 2013,[],Paperback,,9780989913058,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387321518l/19478042.jpg,5.0,[],99.0,1.0,,,,100.0,2.0,104,Thomas Ray Publishing L.L.C.,[],,[],,"['Jerry Seguin', 'Sean Dryden']"
102 Minutes: The Untold Story of the Fight to Survive Inside the Twin Towers,,"['Nonfiction', 'History', 'American History', 'True Crime', 'Terrorism', 'Biography', 'Survival', 'Historical', 'War', 'Politics']","The dramatic and moving account of the struggle for life inside the World Trade Center on the morning of September 11, when every minute countedAt 8:46 am on September 11, 2001, 14,000 people were inside the twin towers-reading e-mails, making trades, eating croissants at Windows on the World. Over the next 102 minutes, each would become part of a drama for the ages, one witnessed only by the people who lived it-until now. Of the millions of words written about this wrenching day, most were told from the outside looking in. New York Times reporters Jim Dwyer and Kevin Flynn have taken the opposite-and far more revealing-approach. Reported from the perspectives of those inside the towers, 102 Minutes captures the little-known stories of ordinary people who took extraordinary steps to save themselves and others. Beyond this stirring panorama stands investigative reporting of the first rank. An astounding number of people actually survived the plane impacts but were unable to escape, and the authors raise hard questions about building safety and tragic flaws in New York's emergency preparedness.Dwyer and Flynn rely on hundreds of interviews with rescuers, thousands of pages of oral histories, and countless phone, e-mail, and emergency radio transcripts. They cross a bridge of voices to go inside the infernos, seeing cataclysm and heroism, one person at a time, to tell the affecting, authoritative saga of the men and women-the nearly 12,000 who escaped and the 2,749 who perished-as they made 102 minutes count as never before. 
  102 Minutes is a 2005 National Book Award Finalist for Nonfiction.
",,,01/04/05,January 10th 2006,[],Paperback,,9780805080322,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408991899l/177187.jpg,4.26,['National Book Award Finalist for Nonfiction (2005)'],429.0,7.0,,,,97.0,8376.0,384,Times Books,"['3909', '3048', '1173', '185', '61']",,['New York State (United States)'],,"['Jim Dwyer', 'Kevin Flynn']"
172 Hours on the Moon,,"['Horror', 'Young Adult', 'Science Fiction', 'Fiction', 'Thriller', 'Mystery', 'Space', 'Fantasy', 'Paranormal', 'Adventure']","Three teenagers are going on the trip of a lifetime. Only one is coming back. It's been more than forty years since NASA sent the first men to the moon, and to grab some much-needed funding and attention, they decide to launch an historic international lottery in which three lucky teenagers can win a week-long trip to moon base DARLAH 2.",,,09/15/08,April 5th 2012,"['Mia Nomeland', 'Midori Yoshida', 'Antoine Devereux']",Paperback,,9781907411519,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328284786l/12810834.jpg,3.57,"[""Brageprisen for  Children's and Young Adult Literature (2008)"", 'UPrisen Nominee for Youth books (2008)']",737.0,8.0,,,,83.0,11201.0,368,Atom,"['2582', '3803', '2861', '1360', '595']",,"['Stavanger (Norway)', 'Yokohama (Japan)', 'Paris (France)', 'Moon', 'New York City, New York (United States)', 'Miami, Florida (United States)', 'Washington, D.C. (United States)']",,"['Johan Harstad', 'Tara F. Chace']"
1919,,"['Fiction', 'Classics', 'Historical Fiction', 'Literature', 'Novels', 'American', 'Literary Fiction', '20th Century', 'War', 'The United States Of America']","With 1919, the second volume of his U.S.A. trilogy, John Dos Passos continues his ""vigorous and sweeping panorama of twentieth-century America"" (Forum), lauded on publication of the first volume not only for its scope, but also for its groundbreaking style. Again, employing a host of experimental devices that would inspire a whole new generation of writers to follow, Dos Passos captures the many textures, flavors, and background noises of modern life with a cinematic touch and unparalleled nerve.1919 opens to find America and the world at war, and Dos Passos's characters, many of whom we met in the first volume, are thrown into the snarl. We follow the daughter of a Chicago minister, a wide-eyed Texas girl, a young poet, a radical Jew, and we glimpse Woodrow Wilson, Theodore Roosevelt, and the Unknown Soldier.",The U.S.A. Trilogy #2,,10/29/32,May 25th 2000,[],Paperback,,9780618056828,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440254386l/7104._SY475_.jpg,3.99,[],197.0,3.0,,,,94.0,2536.0,400,Mariner Books,"['840', '1016', '518', '132', '30']",,['United States of America'],,"['John dos Passos', 'E. L Doctorow']"
