title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Vampire Mistress,,"['Vampires', 'BDSM', 'Erotica', 'Paranormal', 'Paranormal Romance', 'Romance', 'Menage', 'Fantasy', 'Erotic Romance', 'Adult']","The fifth book in the sensational series of ""sizzling paranormal erotica."" (Fresh Fiction) Joey W. Hill returns to the dark and seductive landscape of her Vampire Queen novels as a desperate woman named Anwyn finds herself trapped between the desires of two men, each with his own mission of the night: vampire hunter Gideon Green and vampire Daegan Rei. But when Anwyn is attacked by a rogue bloodsucker, Gideon and Daegan must become allies in order to save the woman they both love.",Vampire Queen #5,,,May 4th 2010,[],Paperback,,9780425234181,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257939951l/7095049.jpg,4.29,[],281.0,3.0,,,,96.0,1458.0,389,Berkley Books,"['760', '442', '191', '43', '22']",,[],,['Joey W. Hill']
Vampire Trinity,,"['Vampires', 'BDSM', 'Erotica', 'Paranormal', 'Paranormal Romance', 'Romance', 'Menage', 'Fantasy', 'Erotic Romance', 'M M F']","Vampire hunter Gideon Green never intended to become a vampire's servant. But when Anwyn, a woman with whom he shared an unforgettable night, is turned by a vampire pack, Gideon is forced into an uneasy alliance with one of the most terrifying vampires he's ever encountered: the mysterious Daegan Rei.Daegan has a vested interest in Anwyn. As Gideon and Daegan shepherd Anwyn through her dangerous validation with the Vampire Council, it's clear they must learn to trust each other. But as boundaries erode, Gideon realizes he has become irreversibly changed-by a bond with the two people in his life he can't survive without: vampires.",Vampire Queen #6,,,September 7th 2010,['Alanna'],Paperback,,9780425236703,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276800349l/7874158.jpg,4.4,[],281.0,3.0,,,,96.0,1336.0,406,Berkley Books,"['793', '360', '128', '37', '18']",,[],,['Joey W. Hill']
Vampire Instinct,,"['Vampires', 'BDSM', 'Paranormal', 'Erotica', 'Paranormal Romance', 'Romance', 'Erotic Romance', 'Fantasy', 'Urban Fantasy', 'Fiction']","A brand-new Vampire Queen novel from the award-winning author who ""never ceases to amaze."" -Night Owl Romance  As servant to vampire mistress Lady Daniela, Elisa is unwaveringly devoted-but she recoils at one shocking request: destroy the untamed, undead children entrusted to her care. There is one desperate option: Malachi, a Native American vampire who is a legend for his work with rehabilitating feline predators. And as Malachi struggles to control the young ones' impulses, he opens himself up to those of Elisa-and the passion they share for the night could seal their fates forever.",Vampire Queen #7,,,July 5th 2011,"['Elisa', 'Malachi Dawson']",Paperback,,9780425241264,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1382529995l/9794942.jpg,4.28,"[""Romantic Times Reviewers' Choice Award (RT Award) for Best Paranormal/Fantasy/Sci-Fi Best Erotic Romance (2011)""]",184.0,2.0,,,,95.0,926.0,440,Berkley,"['480', '281', '120', '30', '15']",,[],,['Joey W. Hill']
Virtual Reality,,"['BDSM', 'Erotica', 'Romance', 'Erotic Romance', 'Contemporary', 'Contemporary Romance', 'M F Romance', 'Fiction', 'Adult', 'Adult Fiction']","Mark is a reclusive Dominant who confines his sexual interests strictly to the online world. On his routine afternoon ferry ride, he meets a woman who rouses the Master in him, and the line snaps between the virtual and real worlds. She begs for him to take her over, and bring them both fulfillment and healing. He wants to refuse her but he finds himself agreeing to spend one day with her. It is a mistake, because the anger he holds inside is fully capable of destroying a soul as rare and beautiful as Nicole's. But no Master, not even one as strong and disciplined as Mark, can resist the offer of a submissive who wants only one thing-to be his forever.",,,09/08/04,June 3rd 2005,[],Paperback,,9781419951848,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1315622270l/1285706.jpg,3.57,[],95.0,1.0,,,,84.0,452.0,244,Ellora's Cave,"['99', '148', '134', '55', '16']",,[],,['Joey W. Hill']
Violet Eyes,,"['Horror', 'Fiction', 'Science Fiction']","Their bites are more than deadly... The small town near the Everglades was supposed to offer Rachel and her son a fresh start. Instead it offered the start of a nightmare, when an unknown breed of flies migrated through the area, leaving painful bites in their wake. The media warned people to stay inside until the swarm passed. But the flies didn't leave. And then the radios and TVs went silent.That's when the spiders came. Spiders that could spin a deadly web large enough to engulf an entire house overnight. Spiders that left stripped bones behind as they multiplied. Spiders that, like the flies, sought hungrily for tender flesh... through Violet Eyes.",,,,October 1st 2013,[],Paperback,,9781619215641,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366276714l/17465324.jpg,3.86,[],71.0,1.0,,,,88.0,325.0,280,Samhain Publishing,"['106', '113', '67', '31', '8']",,[],,['John Everson']
Vanishing Act: Mystery at the U.S. Open,,"['Sports', 'Mystery', 'Fiction', 'Young Adult', 'Realistic Fiction', 'Adventure', 'Romance', 'Middle Grade', 'Audiobook', 'Childrens']","Stevie Thomas and Susan Carol Anderson return in another fast-paced, action-packed sports mystery from bestselling sports writer John Feinstein.The two hopeful sports reporters have kept in touch after their wild time at the Final Four, and when Susan Carol manages to score a press pass to cover the first week of the US Open Tennis Tournament in New York, Stevie works out a way to be there as well.The behind-the-scenes action in the world of professional tennis is overwhelming and occasionally bewildering, but it turns downright inconceivable when a young Russian phenom, Natalia Makarova, disappears right before her second-round match. Somewhere between the locker rooms and the Louis Armstrong Court, one of the most-watched players of the tournament simply vanishes.The media coverage is staggering. Everyone is looking for Natalia--including Stevie and Susan Carol. Was she kidnapped? Did she run? Is she even still alive? The rumors are growing wilder by the hour. But they don't even come close to the shocking truth...",The Sports Beat #2,,,August 22nd 2006,[],Hardcover,,9780375835926,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320461287l/75636.jpg,4.06,[],17.0,1.0,,,,94.0,1028.0,288,Knopf Books for Young Readers,"['397', '374', '194', '50', '13']",,[],,['John Feinstein']
Valor,,"['Fantasy', 'Epic Fantasy', 'Fiction', 'High Fantasy', 'Magic', 'Epic', 'Adult', 'Adventure', 'Science Fiction Fantasy', 'Audiobook']","The Banished Lands is torn by war as High King Nathair sweeps the land challenging all who oppose him in his holy crusade. Allied with the manipulative Queen Rhin of Cambren, there are few who can stand against them. But Rhin is playing her own games and has her eyes on a far greater prize... Left for dead, her kin fled and her country overrun with enemies, Cywen has no choice but to try to survive. But any chance of escape is futile once Nathair and his disquieting advisor Calidus realise who she is. They have no intention of letting such a prize from their grasp. For she may be their greatest chance at killing the biggest threat to their power. Meanwhile, the young warrior Corban flees from his conquered homeland with his exiled companions heading for the only place that may offer them sanctuary - Domhain. But to get there they must travel through Cambren avoiding warbands, giants and the vicious wolven of the mountains. And all the while Corban must battle to become the man that everyone believes him to be - the Bright Star and saviour of the Banished Lands. And in the Otherworld dark forces scheme to bring a host of the Fallen into the world of flesh to end the war with the Faithful, once and for all.",The Faithful and the Fallen #2,,04/01/14,July 22nd 2014,[],Kindle Edition,,B00GG0GM28,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1530056552l/40651803._SY475_.jpg,4.38,['David Gemmell Legend Award Nominee for Best Fantasy Novel (2015)'],336.0,4.0,,,,98.0,11203.0,680,Orbit,"['5912', '3960', '1084', '201', '46']",,[],,['John Gwynne']
Volume A: From Antiquity To 1500: Volume of ...McKay-A History of World Societies,,[],"With unparalleled coverage of social history, A History of World Societies explores the lives of peoples of the world within a political framework. The text is known for its readability, integration of strong scholarship, and new historical interpretations. A range of technology resources, including Houghton Mifflin's Eduspace online learning tool, premium Blackboard and WebCT content, and materials designed for student success, gives A History of World Societies one of the strongest technology programs on the market. Twentieth-century world and African history scholar Roger Beck joins the author team for the Seventh Edition. In addition to completely revising the last four chapters, Dr. Beck contributes his scholarly expertise throughout the text. The entire author team has worked to increase coverage of non-western topics in order to achieve a more balanced, global approach to world history. Several new features, as well as significant structural and content changes, round out this very thorough revision, most importantly, Volumes II and C, along with the complete version of the text, also include a 16-page essay by Roger Beck, titled ""The Middle East in Today's World."" The essay focuses on a broad examination of the various crises in the Middle East and their global consequences and is illustrated with photos and maps that help students visualize the topics.",,,11/01/94,January 11th 2006,[],Paperback,,9780618610969,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266722316l/2311354.jpg,3.0,[],95.0,1.0,,,,67.0,12.0,415,Houghton Mifflin Company,"['2', '1', '5', '3', '1']",,[],,['John P. McKay']
Voltaire's Bastards: The Dictatorship of Reason in the West,,"['Philosophy', 'Nonfiction', 'History', 'Politics', 'Economics', 'Cultural', 'Sociology', 'Political Science', 'Theory', 'Canada']",,,,1992,November 30th 1993,[],Paperback,,9780679748199,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389466836l/6584.jpg,4.05,[],7.0,1.0,,,,94.0,930.0,656,Vintage,"['353', '354', '164', '35', '24']",,[],,['John Ralston Saul']
Vampire$,,"['Horror', 'Vampires', 'Fiction', 'Fantasy', 'Urban Fantasy', 'Paranormal', 'Supernatural', 'Science Fiction Fantasy', 'Novels', 'Thriller']","This is bestselling author John Steakley's vampire classic: Vampires infest the modern world and a group of brave people-professional vampire killers-devote their lives to hunting them down.The cult classic is back for fans who like their vampire hunters hard-boiled. You don't just kill vampires for the money, you do it for the satisfaction. You do it because somebody has to. You do it no matter what it does to you. And you drink'a lot. Some jobs just suck. This one bites.But nobody does it better than Jack Crow, the leader of VAMPIRE$ Inc. His crack team of hunters takes down the blood suckers with a lethal combination of cojones and crossbows.After members of Jack's team are ambushed and slaughtered; however, the survivors need to rethink their strategy. With a new recruit from the Vatican? A priest who's not afraid to wield a stake'and a sharpshooter loaded up with silver bullets, it's payback time. The only problem is that the vampires have no intention of going down easy. They have their own hit list, and Jack Crow's name is scrawled in blood right at the top.",,,05/05/90,May 5th 1992,[],Paperback,,9780451451538,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309212607l/843588.jpg,3.77,[],98.0,1.0,,,,88.0,2928.0,368,Roc,"['843', '1012', '727', '239', '107']",,"['Dallas, Texas (United States)']",,['John Steakley']
Vegetarian Weight Loss,,"['Cooking', 'Cookbooks', 'Amazon', 'Health', 'Food']","*Alternate cover for B00HWBF604*""Vegetarian Weight Loss"" is written for anyone that wants to lose weight fast while following one of the healthiest and easiest ways to eat! Not only will you start to feel great but you will be shedding all those unwanted pounds too!Most people, when they start to look at becoming a vegetarian can be slightly overwhelmed at all of the different information out there. Especially when it comes to losing weight and staying healthy at the same time! That is why I wrote this book. I wanted to clear up a lot of that confusion and give you a very simple, quick to read guide to losing weight from eating like a vegetarian.“Vegetarian Weight Loss” gives you many great tips and pointers that will help you to truly make the most of your weight loss with a vegetarian diet and make sure that you succeed in looking great with this incredible way of eating!In “Vegetarian Weight Loss” you will discover:- How Being Vegetarian Helps You Lose Weight - the scientific proof is all there, being vegetarian will make you lose weight!- Vegetarianism vs Veganism - discover the difference between going vegan and being a vegetarian!- The Health Benefits Of The Vegetarian Diet - all the great things you can expect to experience with this fantastic way of eating!- Foods To Eat And Foods To Avoid - an easy to read guide of all the great foods you can eat, but also the ones that you should avoid!- Vegetarian Sources Of Vitamins And Protein - this chapter is crucial if you are going to remain healthy whilst being a vegetarian!- Vegetarian Weight Loss Recipes - all my very best vegetarian recipes to help you lose weight fast!- Vegetarian Breakfasts - start the day off with these yummy energy boosters!- Vegetarian Lunches - avoid the mid-afternoon energy crash by eating with my lunch recipes!- Vegetarian Dinners - end the day with a satisfying and filling vegetarian weight loss meal!- Why Microwaving Food Is Bad For You - don’t ignore these scary facts!- Exercise And The Vegetarian - yes, you can exercise while not eating meat and yes, you will feel great with this exercise!- Transitioning To The Vegetarian Diet - learn the difference between going cold turkey or not!- Eating Out On The Vegetarian Diet - don’t worry, you can still eat at all of your favourite restaurants!- Tips For Weight Loss Success - use my special tips to boost and accelerate your weight loss and good health!And much, much more…The Vegetarian Weight Loss diet is really simple and fun to follow, whether you go vegan or vegetarian your body will experience a complete transformation!This book has been written to teach you everything you need to know about becoming a vegetarian and losing weight because of it. You will be surprised how easy it can be to lose weight following this diet and you don’t have to worry so much about counting calories or weighing food – there is none of that going on here!Discover how the Vegetarian Weight Loss diet can benefit you now!Simply click the link above to get started today.",,,01/01/14,,[],Kindle Edition,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394284610l/21403405.jpg,3.89,[],93.0,1.0,,,,87.0,150.0,,,"['63', '32', '35', '15', '5']",,[],,['Jonathan Vine']
Vegetarian Quick & Easy - Under 15 Minutes: (100 Simple Natural Food Recipes) (Weight Maintenance & Low Fat Lifestyle) (Vegetarian Weight Loss) (Special ... & Vegetarian Recipes Collection Book 2),,"['Cookbooks', 'Cooking', 'Nonfiction', 'Food']"," Read it FREE as part of your PRIME or Kindle UNLIMITED membership  Want tasty vegetarian meals in just 15 minutes or less?  
  100 quick & easy recipes awaits for you
 Whether you are a novice or an expert in the kitchen, you won’t need more than 15 minutes to make these recipes! Impressing your family and loved ones has never been easier! Time may be precious, but so is food. We need it not only to survive but also to bring us joy and great taste experiences, to challenge our taste buds with new flavors, and, last but not least, to nourish us. But what do you do when you only have 15 minutes at your disposal? Time management is the answer. And that is what this book offers you”""recipes that don’t take more than 15 minutes to make, without sacrificing any of the taste. What’s your part in all this? Just put on that apron and go to the kitchen. Have fun and enjoy cooking! Believe me, food that took hours to prepare but was done without any kind of passion won’t taste better than food prepared in just 15 minutes with all the love in your heart.   In ""Quick & Easy Vegetarian Recipes"" you will discover:  
   The various vegetarian groups' classification and why people choose to become vegetarian. 
   The benefits of being vegetarian and the concerns you need to deal with. 
   Tips and guidance for becoming a vegetarian. So many people have done it already, you can do it too! 
   How to get organized and actually find time to cook for yourself and your family. 
   Quick & easy vegetarian recipes for busy mums, romantic meals, recipes that even kids can make and recipes for parties. 
  100 Simple Natural Foods Recipes:  
   Easy and Quick Recipes for Busy Mums 
   Quick and Easy Recipes for Romantic Meals 
   Quick and Easy Recipes That Even Kids Can Make 
   Easy and Quick Recipes for Parties 
  
  Scroll up and grab a copy today.
 ",,,06/11/14,August 13th 2014 ,[],Kindle Edition,,9781500394998,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402959015l/22461942.jpg,4.03,[],92.0,1.0,,,,87.0,102.0,144,,"['52', '24', '13', '3', '10']",,[],,"['Jonathan Vine', 'Tali Carmi']"
Victory,,"['Fiction', 'Classics', 'Literature', 'Novels', 'British Literature', 'Literary Fiction', '20th Century', 'English Literature', 'Adventure', 'Polish Literature']","Axel Heyst, a dreamer and a restless drifter, believes he can avoid suffering by cutting himself off from others. Then he becomes involved in the operation of a coal company on a remote island in the Malay Archipelago, and when it fails he turns his back on humanity once more. But his life alters when he rescues a young English girl, Lena, from Zangiacomo's Ladies' Orchestra and the evil innkeeper Schomberg, taking her to his island retreat. The affair between Heyst and Lena begins with her release, but the relationship shifts as Lena struggles to save Heyst from the detachment and isolation that have inhibited and influenced his life.Marked by a violent and tragic conclusion, Victory is both a tale of rescue and adventure and a perceptive study of a complex relationship and of the power of love.",,,10/28/15,November 1st 1995,"['Axel Heyst', 'Mr. Schomberg', 'Martin Ricardo']",Paperback,,9780140189780,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349069763l/438078.jpg,3.85,[],355.0,5.0,,,,92.0,3256.0,410,Penguin Classics,"['917', '1250', '819', '209', '61']",,[],,"['Joseph Conrad', 'Robert Hampson']"
Vertical Run,,"['Thriller', 'Fiction', 'Mystery', 'Suspense', 'Mystery Thriller', 'Action', 'Adventure', 'Espionage', 'Indonesian Literature', 'Survival']","You think YOU had a killer workday. . . Get ready for the FASTEST thriller of the summer!Each morning in his 45th floor executive office, David Elliot savors the quiet moments until the workday begins.Until today, when his boss walks in and aims a gun at him.For the rest of the day, he will be trapped in his midtown office building, and everyone David Elliot meets will try to kill him.He has 24 hours to find out why. . .In ""Vertical Run,"" you can escape into a world on fast forward, a dramathat plays out with electrifying intensity. No one who reads this book willever see the office the same way again. ""Vertical Run"" is available now -- run for it!A Book-of-the-Month Club featured selectionSoon to be a major motion picture from Warner Brothers and Peters Entertainment Company",,,11/06/95,July 1st 1996,[],Paperback,,9780553573923,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434182057l/383350.jpg,3.93,[],85.0,1.0,,,,92.0,2298.0,320,Bantam,"['753', '858', '507', '134', '46']",,[],,['Joseph R. Garber']
Vita Brevis: A Letter to St Augustine,,"['Fiction', 'Philosophy', 'Religion', 'Novels', 'Literature', 'Scandinavian Literature', 'Historical Fiction', 'Romance', 'Contemporary', 'Historical']","A box of Ltin manuscripts comes to light in an Argentine flea market. An apocyphral invention by some 17th or 18th century scolar, or a transcrpit of what it appears to be - a hitherto unheard of letter to St Augustine to a woman he renounced for chastity? VITA BREVIS is both an entrancing human document and a fascinating insight into the life and philosophy of St.Augustine. Gaarder'sinterpretation of Floria's letter is as playful, inventive and questioning as Sophie's World. About The Author: Jostein Gaarder was born in Olso, Norway on August 8, 1952. A former high school philosophy teacher, he now writes numerous novels for children and adults. His best known work is Sophie's World. He has received numerous awards including the Deutscher Jugendliteraturpreis in 1994 for Sophie's World, the Buxtehude Bulle in 1997, and the Willy-Brandt-Award in 2004.",,,10/30/96,October 5th 2000,[],Paperback,,9780753804612,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921149l/29648.jpg,3.68,[],99.0,1.0,,,,88.0,3925.0,164,Phoenix,"['990', '1266', '1186', '390', '93']",,[],,"['Jostein Gaarder', 'Anne Born']"
Viva O Povo Brasileiro,,"['Brazil', 'Fiction', 'Historical Fiction', 'Classics', 'Literature', 'Portuguese Literature', 'Romance', 'Latin American', 'Novels', 'Unfinished']","Esta edição especial marca os trinta anos de publicação de um dos mais importantes romances surgidos na literatura brasileira no século XX. Viva o povo brasileiro, exuberante e complexa metáfora da formação de nossa identidade nacional, é obra monumental que já nasceu clássica, instaurando novo olhar ficcional sobre o passado do Brasil. A violência física e simbólica, os abismos sociais e os privilégios que os acentuam, a constituição de uma elite autoritária são encenados ao longo desta narrativa polifônica e lírica, muitas vezes irônica, que cobre quatrocentos anos de história. Poucas obras atingiram esse mesmo nível de complexidade, e pouquíssimas alcançaram êxito semelhante ao de Viva o povo brasileiro. Frequentemente, os “romances históricos” brasileiros resvalam para o didatismo maniqueísta ou o exotismo anedótico, mantendo o passado a uma distância segura. Neste romance sob todos os aspectos monumental, João Ubaldo Ribeiro empreende profunda e complexa reflexão sobre a formação da identidade nacional, construindo passagens e personagens que já nasceram clássicos, frutos de sofisticada elaboração literária que se traduz em minuciosa pesquisa de formas e linguagens — nas quais sobejam a ironia, o fantástico, o assombro místico e até certo lirismo. Viva o povo brasileiro é terrivelmente envolvente. Terrivelmente porque o livro encena, sem o menor pudor, a violência física e simbólica inerente à colonização da América portuguesa e, no início do século XIX, à instituição do Estado brasileiro — que, hábil em preservar privilégios e contrastes sociais ainda hoje tão indisfarçáveis, se constitui sobre o mesmo escravismo colonial.",,Edição Especial de 30 Anos,10/30/84,November 1st 2014,"['Perilo Ambrósio', 'A Almazinha']",Paperback,,9788579623004,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412880291l/23349181.jpg,4.43,['Prêmio Jabuti for Romance (1985)'],97.0,1.0,,,,96.0,581.0,672,Alfaguara Brasil,"['353', '158', '44', '20', '6']",,[],,['João Ubaldo Ribeiro']
Viking Warrior,,"['Historical Fiction', 'Young Adult', 'Fantasy', 'Historical', 'Fiction', 'Adventure', 'Medieval', 'Action', 'Adult', 'Young Adult Fantasy']","He's the son of a chieftain and a princess--yet Halfdan was born a slave. Now he is becoming a man and it is time for him to meet his destiny. Though raised a slave who could only dream of freedom, young Halfdan's fate may be about to change. If freed, he may train as a Viking warrior, and come to know the glories of true brotherhood and the horrors of unspeakable evil. In the world of Vikings, a warrior's destiny is forged in the heat of battle. If the fates decree it, Hafdan may emerge as a new hero . . . a new myth . . . and perhaps a new legend.",The Strongbow Saga #1,,06/01/06,June 1st 2007,[],Paperback,,9780060799991,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349128139l/590342.jpg,4.03,[],97.0,1.0,,,,94.0,1820.0,360,Harper Teen,"['677', '668', '362', '85', '28']",,[],,['Judson Roberts']
Virginia Woolf,An Inner Life,Biography & Autobiography,"A portrait of the influential twentieth-century writer steps away from traditional explorations of her Bloomsbury social circles to reveal how her life was centered on her writing, drawing on letters, diaries, and essays to explain how her written works reflect her formative experiences and creative philosophies. Reprint.",,,,2006.0,,,0156032295,9780156032292,,http://books.google.com/books/content?id=_Fn2kILpMkoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.17,,,,,,,,,544.0,,,623.0,,,['Julia Briggs']
Ventus,,"['Science Fiction', 'Fiction', 'Space Opera', 'Fantasy', 'Speculative Fiction', 'Hard Science Fiction', 'Science Fiction Fantasy', 'Artificial Intelligence', 'Novels', 'Cyberpunk']","After terrifying and titanic struggles, a godlike artificial intelligence gone rogue has finally been destroyed. But not before it scattered seeds of itself throughout the galaxy.On the terraformed planet Ventus, benign AIs -- the godlike Winds – which shaped and guarded its transformation, have fallen silent. Calandria May is sent down to the surface where she quickly finds that an extension of the rogue AI, a cyborg called Armiger, has planted a strange and powerful device in a young man named Jordan Mason. Jordan has visions. He is desperate to find their meaning and source -- desperate enough to risk awakening the Winds, perhaps invoking the power that can destroy technology to protect the environment they created. Ventus is an epic journey across a fascinating planet with two big mysteries -- why have the Winds fallen silent? And is Armiger, or Jordan, carrying a Resurrection Seed?",Ventus #1,,11/06/00,November 19th 2001,[],Paperback,,9780812576351,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312037639l/394024.jpg,3.93,[],63.0,1.0,,,,95.0,1102.0,672,Tor Science Fiction,"['312', '480', '250', '45', '15']",,[],,['Karl Schroeder']
Vanished,,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Mystery', 'Fiction', 'Vampires', 'Supernatural', 'Ghosts', 'Magic', 'Horror']","
  The toughest case yet for Greywalker and P.I. Harper Blaine, ""a great heroine"" (""New York Times"" bestselling author Charlaine Harris), has arrived. 
Harper Blaine was your average small-time P.I. until she died-for two minutes. Now Harper is a Greywalker-walking the line between the living world and the paranormal realm. And she's discovering that her new abilities are landing her in all sorts of ""strange cases."" But for Harper, her own case may prove the most difficult to solve. Why did she-as opposed to others with near-death experiences-become a Greywalker? When Harper digs into her own past, she unearths some unpleasant truths about her father's early death as well as a mysterious puzzle. Forced by some very demanding vampires to take on an investigation in London, she soon discovers her present troubles in England are entangled with her dark past back in Seattle-and her ultimate destiny as a Greywalker.",Greywalker #4,,,August 4th 2009,"['Harper Blaine', 'Marsden']",Hardcover,,9780451462770,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358286604l/5723653.jpg,3.9,[],196.0,3.0,,,,96.0,4658.0,368,Roc Hardcover,"['1183', '2041', '1228', '183', '23']",,"['England', 'Seattle, Washington (United States)', 'Los Angeles, California (United States)']",,['Kat Richardson']
Vanished,,"['Young Adult', 'Mystery', 'Romance', 'Fiction', 'Chick Lit', 'Boarding School', 'Contemporary', 'Teen', 'High School', 'Suspense']","Against all odds, Reed Brennan re-established Billings as an underground literary society. She and the new initiates created a glamorous secret headquarters and were ready to show Easton Academy that even though Billings House is gone, the Billings Girls are stronger than ever. But before Reed had a chance to revel in her success, something horrible happened:Noelle disappeared.Now Reed has no idea who wants to hurt Noelle or why, but it’s up to Reed to save her. As the clues build up, the clock ticks down, and Reed fears that unless she finds Noelle soon, she’ll lose her friend forever….",Private #12,,,August 31st 2010,[],Paperback,,9781416984719,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442375296l/7148778._SX318_.jpg,3.92,[],165.0,2.0,,,,90.0,3740.0,204,Simon Schuster Books for Young Readers,"['1396', '1122', '862', '259', '101']",,[],,['Kate Brian']
Vengeance,,"['Young Adult', 'Mystery', 'Fiction', 'Boarding School', 'Chick Lit', 'Contemporary', 'Suspense', 'High School', 'Romance', 'Teen']","After the devastating events at Reed's birthday party, Noelle is determined to put the past to rest, but Reed is adament about rebuilding Billings. Coming up against endless roadblocks from the headmaster, not to mention Billings alumni, Reed will not let her legacy end with a pile of rubble.As if that weren't enough, old ghosts come back to haunt to the Billings Girls. Reed has been through the ringer in her time at Easton and she starts to wonder if maybe she can even make it out of this place alive.",Private #14,,,August 30th 2011,[],Paperback,,9781416984733,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298777718l/9918277.jpg,3.95,[],83.0,1.0,,,,90.0,2662.0,240,Simon Schuster Books for Young Readers,"['1031', '791', '582', '198', '60']",,[],,['Kate Brian']
Valkyrie,,"['Fantasy', 'Mythology', 'Middle Grade', 'Young Adult', 'Fiction', 'Urban Fantasy', 'Adventure', 'Childrens', 'Young Adult Fantasy', 'Retellings']","Freya is dreading the start of her fourteenth year. This marks the official end of her childhood and when she takes up the full duties of a Valkyrie - an angel of death and collector of souls from humanity's battlefields. But Freya is unlike any other Valkyrie. She doesn't want to follow in the footsteps of the legends before her. As she observes humanity from her norse home on Asgard, she tries to understand what it is to be human: to share in the simple pleasures of friendship with girls her own age and laugh with boys, without the fear of causing their death with one touch. Little does she know that her dreams will soon be realized: on her first battlefield mission, Freya reaps the soul of a soldier with unfinished business that will send her to the human world on a deadly quest. And there she must battle both ordinary and extraordinary enemies to create a new VALKYRIE legend.",Valkyrie #1,,,May 2nd 2013,[],Kindle Edition,,B00B1BA08O,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368124686l/17904627.jpg,4.06,[],91.0,1.0,,,,90.0,1844.0,386,Hodder Children's Books,"['841', '505', '320', '128', '50']",,[],,"[""Kate O'Hearn""]"
Virals,,"['Young Adult', 'Mystery', 'Science Fiction', 'Fiction', 'Fantasy', 'Adventure', 'Paranormal', 'Crime', 'Teen', 'Thriller']","Tory Brennan, niece of acclaimed forensic anthropologist Temperance Brennan (of the Bones novels and hit TV show), is the leader of a ragtag band of teenage ""sci-philes"" who live on a secluded island off the coast of South Carolina. When the group rescues a dog caged for medical testing on a nearby island, they are exposed to an experimental strain of canine parvovirus that changes their lives forever.As the friends discover their heightened senses and animal-quick reflexes, they must combine their scientific curiosity with their newfound physical gifts to solve a cold-case murder that has suddenly become very hot if they can stay alive long enough to catch the killer's scent.Fortunately, they are now more than friends. They're a pack. They are Virals.",Virals #1,,,November 2nd 2010,"['Temperance Brennan', 'Tory Brennan', 'Ben Blue', 'Hiram Stolowitski', 'Shelton Devers']",Hardcover,,9781595143426,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1278653923l/7800188.jpg,3.94,['Agatha Award Nominee for Best Childrens Young Adult (2010)'],1779.0,24.0,,,,91.0,36068.0,454,Penguin Razorbill,"['12906', '12196', '7795', '2270', '901']",,"['Charleston, South Carolina (United States)']",,"['Kathy Reichs', 'Brendan Reichs']"
