title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Unorthodox,,"['Dark', 'Romance', 'Abuse', 'Adult', 'Crime', 'Contemporary', 'Erotica']","Max Bennett is worse than the devil.At least you know Satan is going to eat you alive.With Max, he’ll make you beg for it first.Make you think he’s doing you a favor as he rips your heart right out of your chest.Addison London is payment for a job gone wrong.Her life was never her own.Born into crime and raised by monsters, she thinks she knows what she's getting into with Max.But Max is a master at mind games. A crime boss without conscience, he enjoys playing with his prey.And Addison never could pass up a deal with the devil.Their ensuing relationship is unorthodox at best, downright dangerous at worst.Max doesn't bend.Addison refuses to break.And in a world like theirs, they were already doomed from the start.I literally cannot express this enough. This is a dark book. If you are sensitive to extreme themes found in dark romance and/or dark books in general, this is probably not the book for you.",Sick Love #1,,,June 9th 2020,[],Kindle Edition,,B086Z1H1HJ,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590627301l/53530540._SY475_.jpg,4.21,[],74.0,1.0,,,,92.0,580.0,,,"['313', '148', '70', '28', '21']",,[],,['K. V Rose']
Unbreakable,,"['Young Adult', 'Paranormal', 'Fantasy', 'Ghosts', 'Romance', 'Supernatural', 'Horror', 'Demons', 'Urban Fantasy', 'Fiction']"," Supernatural meets The Da Vinci Code in this action-packed paranormal thriller, the first book in a new series from New York Times bestselling author Kami Garcia. I never believed in ghosts. Until one tried to kill me.When Kennedy Waters finds her mother dead, her world begins to unravel. She doesn’t know that paranormal forces in a much darker world are the ones pulling the strings. Not until identical twins Jared and Lukas Lockhart break into Kennedy’s room and destroy a dangerous spirit sent to kill her. The brothers reveal that her mother was part of an ancient secret society responsible for protecting the world from a vengeful demon — a society whose five members were all murdered on the same night.Now Kennedy has to take her mother’s place in the Legion if she wants to uncover the truth and stay alive. Along with new Legion members Priest and Alara, the teens race to find the only weapon that might be able to destroy the demon — battling the deadly spirits he controls every step of the way.Suspense, romance, and the paranormal meet in this chilling urban fantasy, the first book in a new series from Kami Garcia, bestselling coauthor of the Beautiful Creatures novels.",The Legion #1,,,October 1st 2013,[],Hardcover,,9780316210171,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1363114829l/12371862.jpg,3.78,['Bram Stoker Award Nominee for Best Young Adult Novel (2013)'],372.0,6.0,,,,88.0,9011.0,305,"Little, Brown Books for Young Readers","['2690', '2950', '2328', '790', '253']",,"['Washington, D.C. (United States)']",,['Kami Garcia']
Unlocked,,"['Christian Fiction', 'Christian', 'Fiction', 'Inspirational', 'Young Adult', 'Romance', 'Contemporary', 'Adult Fiction', 'Adult', 'Christian Romance']","Before you take a stand … you got to take a chance. Holden Harris is an eighteen-year-old locked in a prison of autism. Despite his quiet ways and quirky behaviors, Holden is very happy and socially normal—on the inside, in a private world all his own. In reality, he is bullied at school by kids who only see that he is very different. Ella Reynolds is part of the “in” crowd. A cheerleader and star of the high school drama production, her life seems perfect. When she catches Holden listening to her rehearse for the school play, she is drawn to him … the way he is drawn to the music. Then, Ella makes a dramatic discovery—she and Holden were best friends as children. Frustrated by the way Holden is bullied, and horrified at the indifference of her peers, Ella decides to take a stand against the most privileged and popular kids at school. Including her boyfriend, Jake. Ella believes miracles can happen in the unlikeliest places, and that just maybe an entire community might celebrate from the sidelines. But will Holden’s praying mother and the efforts of Ella and a cast of theater kids be enough to unlock the prison that contains Holden? This time, friendship, faith, and the power of a song must be strong enough to open the doors to the miracle Holden needs.",,,11/06/09,September 28th 2010,[],Paperback,,9780310266952,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442063469l/7903236._SY475_.jpg,4.32,[],80.0,1.0,,,,95.0,10112.0,323,Zondervan,"['5598', '2775', '1280', '313', '146']",,[],,['Karen Kingsbury']
Under the Flame Tree,,[],"When Kirra leaves school to begin her first job on the station where she grew up, she is unimpressed to find herself partnered with a new employee who will barely speak to her. Daniel is undeniably cute, but he has a serious attitude problem and a mysterious past - there are whispers that he's fresh out of juvenile detention, but no one will tell her why. Daniel gradually thaws and reveals his secrets and Kirra starts to see beyond the moodiness to a boy she can believe in. But others remain wary of him, and her best friend warns her to stay clear. Kirra has some decisions to make. Is Daniel worth fighting for? Or should she walk away?",,,,September 1st 2015,[],Kindle Edition,,B00XTOB6UM,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441238654l/26215723._SY475_.jpg,4.37,[],94.0,1.0,,,,95.0,78.0,304,Allen & Unwin,"['45', '21', '8', '4', '0']",,[],,['Karen Wood']
Unseen,,"['Mystery', 'Thriller', 'Crime', 'Fiction', 'Mystery Thriller', 'Suspense', 'Audiobook', 'Detective', 'Adult', 'Adult Fiction']","Karin Slaughter’s novels featuring Special Agent Will Trent are utterly riveting and masterfully drawn. Her latest thriller, Unseen, pits detectives, lovers, and enemies against one another in an unforgettable standoff between righteous courage and deepest evil. Will Trent is a Georgia Bureau of Investigation agent whose latest case has him posing as Bill Black, a scary ex-con who rides a motorcycle around Macon, Georgia, and trails an air of violence wherever he goes. The cover has worked and he has caught the eye of a wiry little drug dealer who thinks he might be a useful ally. But undercover and cut off from the support of the woman he loves, Sara Linton, Will finds his demons catching up with him. Although she has no idea where Will has gone, or why, Sara herself has come to Macon because of a cop shooting: Her stepson, Jared, has been gunned down in his own home. Sara holds Lena, Jared’s wife, responsible: Lena, a detective, has been a magnet for trouble all her life, and Jared’s shooting is not the first time someone Sara loved got caught in the crossfire. Furious, Sara finds herself involved in the same case that Will is working without even knowing it, and soon danger is swirling around both of them. In a novel of fierce intensity, shifting allegiances, and shocking twists, two investigations collide with a conspiracy straddling both sides of the law. Karin Slaughter’s latest is both an electrifying thriller and a piercing study of human nature: what happens when good people face the unseen evils in their lives.",Will Trent #7,,05/29/13,July 2nd 2013,"['Sara Linton', 'Lena Adams', 'Will Trent', 'Jared Long']",Hardcover,,9780345539472,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361517437l/16071767.jpg,4.19,['Goodreads Choice Award Nominee for Mystery & Thriller (2013)'],250.0,3.0,,,,97.0,27566.0,379,Delacorte Press,"['11025', '11624', '4188', '581', '148']",,"['Macon, Georgia (United States)']",,['Karin Slaughter']
Undone,,"['Thriller', 'Mystery', 'Crime', 'Fiction', 'Suspense', 'Mystery Thriller', 'Drama', 'Audiobook', 'Dark', 'Novels']","When a tortured young woman enters the trauma center of an Atlanta hospital, Dr. Sara Linton is thrust into a desperate police investigation with Special Agent Will Trent and his partner, Faith Mitchell. Though guarding their own wounds and their own secrets, Sara, Will, and Faith find that they are all that stand between a madman and his next victim.",Will Trent #3,,,July 14th 2009,"['Sara Linton', 'Angie Polaski', 'Will Trent', 'Faith Mitchell', 'Amanda Wagner']",Hardcover,,9780385341967,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388843741l/5764902.jpg,4.22,[],598.0,7.0,,,,97.0,39630.0,436,Delacorte Press,"['16288', '17120', '5162', '705', '355']",,"['Atlanta, Georgia (United States)']",,['Karin Slaughter']
Underground,,"['Urban Fantasy', 'Fantasy', 'Paranormal', 'Mystery', 'Fiction', 'Ghosts', 'Supernatural', 'Vampires', 'Horror', 'Magic']","Harper Blaine was your average small-time P.I. until she died for two minutes. Now Harper is a Greywalker -- walking the thin line between the living world and the paranormal realm. And she's discovering that her new abilities are landing her all sorts of ""strange"" cases.Pioneer Square's homeless are turning up dead and mutilated, and zombies have been seen roaming the underground--the city buried beneath modern Seattle. When Harper's friend Quinton believes he may be implicated in the deaths, he persuades her to investigate. But the killer is no mere murderer--it is a creature of ancient legend. And Harper must deal with both the living and the dead to stop the monster and its master…...unless they stop her first.",Greywalker #3,,01/01/08,August 5th 2008,['Harper Blaine'],Hardcover,,9780451462121,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442329999l/2138584._SY475_.jpg,3.87,[],190.0,3.0,,,,95.0,5864.0,344,Roc Hardcover,"['1491', '2453', '1632', '251', '37']",,"['Pioneer Square, Seattle, Washington (United States)']",,['Kat Richardson']
Untouchable,,"['Young Adult', 'Mystery', 'Fiction', 'Romance', 'Contemporary', 'Chick Lit', 'Boarding School', 'Teen', 'Realistic Fiction', 'High School']","Cheating, partying, blackmail, and now...murder? Can the Billings Girls remain untouchable?  Reed's boyfriend, Thomas Pearson -- the popular, easygoing, irresistibly handsome and charismatic boy she fell in love with -- is dead. No one knows how it happened, and everyone is after the truth. Or are they?  Life at Easton Academy begins to feel very different. Taylor is acting like the poster child for Prozac, Kiran is spiking her cornflakes, Noelle is being kind of...nice, and Arianna keeps floating along as if nothing has happened.  Thanksgiving break arrives and Reed and Josh find themselves alone on campus. They are forced to confront the feelings they've been hiding. Those feelings combined with an empty campus result in the hottest hookup Reed could possibly imagine. But when Reed breaks the news about Josh to the Billings Girls, there's no fun game of tell-all. Instead, Josh begins to look like suspect No. 1 in the murder of Thomas Pearson.  The perfect life Reed has constructed as a Billings Girl begins to crumble. And as everyone becomes more convinced of Josh's guilt, Reed's private suspicions lead her somewhere she doesn't want to go.",Private #3,,12/01/06,December 26th 2006,[],Paperback,,9781416918752,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401908891l/352428.jpg,4.02,[],224.0,3.0,,,,94.0,8445.0,256,Simon Schuster Books for Young Readers,"['3247', '2784', '1885', '429', '100']",,[],,['Kate Brian']
UnCONventional,,"['Fantasy', 'Anthologies', 'Science Fiction', 'Fiction']","It's about to get weird... okay, weirder in here. Alien ascensions in hotel ballrooms.Mermaids on cruise ships.Werewolves in dog shows.Steampunk fairy time travelers.A teenage superhero hitching a ride with a supervillain.Comic books that absorb their readers. Magical filk... and much more.With stories by: LJ Berger, Vikki Ciaffone, Daniel Cohen, Gordon Dupuis, Anthony G. Francis, Jr., Justine Graykin, Randy O. Green, Melina Gunnett, Kate Kaynak, Danielle M. LeFevre, Kimberley Long-Ewing, Lauren Marrero, Will Morton, LS Murphy, Ira Nayman, KT Pinto, Jennifer Allis Provost, Patricia Puckett, Keshia Swaim, Sherry Thompson, Pamela van Hylckama Vlieg, and Trisha Wooldridge",,,,January 10th 2012,[],Kindle Edition,,B006W56CS6,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302639732l/11093722.jpg,4.13,[],98.0,1.0,,,,91.0,67.0,320,Spencer Hill Press,"['35', '16', '10', '2', '4']",,[],,"['Kate Kaynak', 'Trisha Wooldridge', 'L. J Berger', 'Vikki Ciaffone', 'Anthony Francis', 'Gordon Dupuis', 'Justine Graykin', 'Randy O. Green']"
Understand the Unknown,,"['Fantasy', 'Young Adult', 'Mythology', 'Fiction', 'Adventure', 'Science Fiction', 'Urban Fantasy', 'Young Adult Fantasy', 'Teen', 'Childrens']","There is a place that shouldn’t exist. But does. And there are creatures that shouldn’t exist. But do. Welcome to a land where all of your dreams and nightmares are very real—and often deadly. Welcome to Everworld.There are some things that you know you’ll never do. And though you may dream of riding a winged horse, or speaking to a dragon, you pretty much know it isn’t going to happen. Unless, of course, you find yourself in Everworld. David, Christopher, April, Jalil, and Senna are in Everworld. And even though they’ve found Senna, the person they thought would be their ticket home, Everworld holds onto all of them even tighter than before. Now they have to find out why.But not before another encounter with the surreal. David and the others have been called back to Olympus to help the gods battle Ka Anor, and the fastest way to get there is by boat. Unfortunately, Neptune, ruler of Everworld’s seas, doesn’t like trespassers. Now David and his friends are about to discover the lost city of Atlantis…",Everworld #10,,October 1st 2000,November 1st 2000,[],Paperback,,9780590879866,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394275988l/279680.jpg,3.89,[],26.0,1.0,,,,93.0,1863.0,179,Scholastic Paperbacks,"['566', '670', '504', '108', '15']",,[],,['Katherine Applegate']
Under Copp's Hill,,"['Historical Fiction', 'Mystery', 'Childrens', 'Historical', 'Middle Grade', 'Fiction', 'Young Adult', '20th Century', 'Action', 'Adventure']","Things are disappearing from the Boston settlement house where Innie goes for her library club in 1908. As she tries to unravel the mystery, she starts looking guilty herself!",American Girl History Mysteries #8,,,September 1st 2000,[],Paperback,,9781584850885,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1445576349l/498915._SX318_.jpg,3.99,[],71.0,1.0,,,,94.0,512.0,163,American Girl Publishing Inc,"['192', '152', '139', '27', '2']",,"['Boston, Massachusetts (United States)']",,['Katherine Ayres']
Un mariage de convenance,,"['Romance', 'Historical Romance', 'Historical', 'Historical Fiction', 'Fiction', 'Regency', 'Regency Romance', 'Chick Lit', 'Audiobook', 'M F Romance']","Un mariage de convenance Le dîner au manoir de Randwulf était servi à huit heures, ce qui laissait à Adriana une heure pour se préparer. Après une journée exténuante, elle mourait d'envie de se détendre dans un bain parfumé. En pénétrant dans la salle de bains, elle constata que la baignoire était déjà remplie. Une délicate attention de sa femme de chambre... Une fois dévêtue, elle se glissa dans l'eau divinement chaude, ferma les yeux et s'assoupit. - J'espère que je ne vous dérange pas ? Adriana sursauta : le marquis de Randwulf, à demi nu, se tenait devant la baignoire. Depuis combien de temps était-il là ?",,,11/05/03,January 18th 2012,"['Adrianna Sutton', 'Coulton Wyndham']",Mass Market Paperback,,9782290041536,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336404138l/13637908.jpg,3.68,[],74.0,1.0,,,,85.0,2823.0,,J'ai lu.,"['818', '843', '749', '271', '142']",,[],,['Kathleen E. Woodiwiss']
Up In Smoke,,"['Romance', 'Paranormal Romance', 'Paranormal', 'Dragons', 'Fantasy', 'Urban Fantasy', 'Demons', 'Humor', 'Shapeshifters', 'Fiction']","Where there’s smoke, there’s one hot New York Times bestselling author.

Though May Northcott’s heart belongs to Gabriel, leader of the silver dragons, being stuck in Abaddon has significantly cooled down her love life. Especially since a demon lord is trying to woo her. Looks like May will have to barter to gain her freedom and fulfill her destiny by Gabriel’s side...",Silver Dragons #2,,,October 7th 2008,"['Aisling Grey', 'Drake Vireo', 'Gabriel Tauhou', 'May Northcott', 'Effrijim ""Jim""']",Paperback,,9780451225283,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428415459l/3073173.jpg,4.04,[],57.0,1.0,,,,95.0,6451.0,328,Signet,"['2306', '2434', '1393', '278', '40']",,[],,['Katie MacAlister']
"Unlimited Memory: How to Use Advanced Learning Strategies to Learn Faster, Remember More and be More Productive (Mental Mastery Book 1)",,"['Nonfiction', 'Self Help', 'Psychology', 'Personal Development', 'Productivity', 'Science', 'Business', 'Education', 'Neuroscience', 'Health']"," Kevin Horsley Broke a World Memory Record in 2013...  And You're About to Learn How to Use His Memory Strategies to Learn Faster, Be More Productive and Achieve More Success  Most people never tap into 10% of their potential for memory. In this book, you're about to learn:   How the World's Top Memory Experts Concentrate and Remember Any Information at Will, and How You Can Too  Do you ever feel like you're too busy, too stressed or just too distracted to concentrate and get work done? In Unlimited Memory, you'll learn how the world's best memory masters get themselves to concentrate at will, anytime they want. When you can easily focus and concentrate on the task at hand, and store and recall useful information, you can easily double your productivity and eliminate wasted time, stress and mistakes at work.  In this book, you'll find all the tools, strategies and techniques you need to improve your memory.  About the Author  For over 20 years, KEVIN HORSLEY has been analyzing the mind and memory and its capacity for brilliance. He is one of only a few people in the world to have received the title International Grandmaster of Memory. He is a World Memory Championship medalist, and a two-time World Record holder for The Everest of memory tests. Kevin is also an author of four books, and the designer of a times table game with the Serious Games Institute at North-West University Vaal Campus.  Kevin is a professional speaker, and assists organizations in improving their learning, motivation, creativity, and thinking.",,,,January 26th 2014,[],Kindle Edition,,B00I3QS1XQ,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428170961l/20958539.jpg,3.97,[],275.0,3.0,,,,88.0,17926.0,136,TCK Publishing,"['7486', '5382', '2946', '1186', '926']",,[],,['Kevin Horsley']
Upgrade: 10 Secrets to the Best Education for Your Child,,"['Education', 'Nonfiction', 'Family']","A seasoned education advocate who works with thousands of families each year, Kevin Swanson provides an expert's framework for positive learning experiences in Upgrade. He teaches the importance of healthy parent-child relationships and having a biblical foundation, regardless of whether or not a child is homeschooled. ""My purpose is simply to inform, involve, and equip parents with a basic knowledge of the principles upon which a quality education must be built,"" Swanson says.",,,10/30/06,February 15th 2006,[],Paperback,,9780805440300,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327205875l/929500.jpg,4.32,[],99.0,1.0,,,,97.0,63.0,211,B&H Publishing Group,"['35', '16', '10', '1', '1']",,[],,['Kevin Swanson']
Unbeaten: The Story of my Brutal Childhood,,"['Nonfiction', 'Autobiography', 'Biography', 'Memoir', 'Abuse']","The hugely popular presenter of 'How Clean Is Your House?' tells the inspiring yet harrowing story of the shocking abuse in her childhood and first marriage, before she became Britain's Queen of Clean.",,,11/06/06,October 1st 2006,[],Hardcover,,9780340922217,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1266486607l/2040512.jpg,4.12,[],69.0,1.0,,,,92.0,1238.0,304,Hodder & Stoughton,"['605', '305', '229', '72', '27']",,[],,['Kim Woodburn']
Undead,,"['Zombies', 'Young Adult', 'Horror', 'Paranormal', 'Fantasy', 'Romance', 'Humor', 'Fiction', 'Supernatural', 'Post Apocalyptic']","When their ski-coach pulls up at a cafe, new girl Bobby and rebel Smitty stay behind. They hardly know each other, but that changes when they see the others coming back. Something has happened to them - something bad. Soon, only a pair of double doors stands between those on the bus and their ex-friends outside.",Undead #1,,,September 1st 2011,[],Paperback,,9781906427870,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348969476l/10815267.jpg,3.89,[],180.0,2.0,,,,90.0,3205.0,294,Chicken House,"['1104', '1040', '742', '244', '75']",,[],,['Kirsty McKay']
Until the Sun Falls from the Sky,,"['Vampires', 'Romance', 'Paranormal Romance', 'Paranormal', 'Fantasy', 'Adult', 'Supernatural', 'Erotica', 'Urban Fantasy', 'Contemporary Romance']","Leah Buchanan’s family has been in service to vampires for five centuries. Even so, Leah wants nothing to do with her family’s legacy. But when she’s summoned to her Selection by the Vampire Dominion, under familial pressure, she has no choice but to go. Lucien has been living under the strict edicts of the Vampire Dominion for centuries but he’s tired of these ancient laws stripping away everything that is the essence of the vampire. So he’s taking it back. And this is because Lucien has been watching and waiting for decades for Leah to become available for a Selection and he will not be limited with what he can do with her. He will have her, all of her. Therefore, Lucien is going to tame Leah, even if he gets hunted and killed for doing it. What neither Leah nor Lucien expects is the strong bond that will form between them, connecting them on unprecedented levels for mortals or immortals. And what will grow between them means they will challenge their ways of life and their union will begin The Prophesies which makes them one of three couples who will save humanity… or die in the effort.",The Three #1,,,February 22nd 2012,[],Kindle Edition,,B007CKQ2KS,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329757719l/13453301.jpg,4.07,[],28.0,1.0,,,,92.0,20844.0,513,Kristen Ashley,"['8813', '6961', '3392', '1038', '640']",,[],,['Kristen Ashley']
Universe Full of Scars,,[],"Universe Full of Scars is a reminder that it's okay to be human. It's okay to hurt, to fall and break apart just like how our Universe did. It exploded and hurled matter in all directions that formed the galaxies, stars, and planets. It healed itself and came out stronger, bolder and even more beautiful. So can you. Darling, so can you...",,,,October 16th 2017,[],Kindle Edition,,9781945796777,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508724271l/36460623._SY475_.jpg,4.86,[],100.0,1.0,,,,100.0,14.0,140,,"['13', '0', '1', '0', '0']",,[],,['Krizzia Paolyn']
Under The Rug: The Unforgettable Forgotten,,['Dark'],"Under The Rug is a memoir chronicling the unforgettable childhood & adolescence of L. Marie Williams. She illustrates her unconventional upbringing in this heart-rendering story of neglect, abuse and loss.    L. Marie Williams captures the essence of a lost childhood in this recount of her youth.  Physically and sexually abused at a young age, she was passed through her family and the foster care system, neglected and lost. She met Tony and despite their age difference, he showed her an unconditional love and loyalty that she had never experienced before. When he ended up in prison, Marie found herself homeless and a victim of the Juvenile Justice System. This is a story of the trials she experienced, her journey of survival and the lasting effects it has had on her in her life. ",,,,May 24th 2017,[],Paperback,,9780998884707,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1495643340l/35218197._SX318_.jpg,4.28,[],200.0,2.0,,,,88.0,25.0,264,,"['14', '8', '0', '2', '1']",,[],,['L. Marie Williams']
Until Harry,,"['Romance', 'Contemporary', 'New Adult', 'Contemporary Romance', 'Adult', 'Drama', 'Death', 'Chick Lit', 'Fiction', 'Audiobook']","He was my best friend, my best not-really-big-brother, and my best protector.He was my best everything.He was mine.Coming home is hard for Lane. Hard because Harry, her beloved uncle, has died suddenly, but also because of him. Kale.Kale Hunt has been her best friend since childhood. But it was never that simple. He was Lane’s reason for leaving home and moving to New York. Seeing him with someone else, in love with someone else, shouldn’t have hurt. But it did. It really, really did. So she upped sticks and left, started a new life and cut herself off from her past.But now she’s back, and all the feelings are right there. As if she had never left.Emotions are running high for everyone, and tragedy has a funny way of bringing people together. But is Lane reading the signs right? Are they still just friends, or is there something more?",,,,July 19th 2016,[],,,9999999999999,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1459352387l/28939398._SY475_.jpg,4.09,[],100.0,1.0,,,,92.0,12198.0,319,Montlake Romance,"['5366', '3830', '2013', '664', '325']",,"['England', 'New York State (United States)']",,['L. A Casey']
Under the Jolly Roger: Being an Account of the Further Nautical Adventures of Jacky Faber,,"['Historical Fiction', 'Young Adult', 'Adventure', 'Pirates', 'Historical', 'Fiction', 'Audiobook', 'Teen', 'Romance', 'Humor']","After leaving the Lawson Peabody School for Young Girls in Boston—under dire circumstances, of course—Jacky Faber boards a whaling ship bound for London, where she hopes to find her beloved Jaimy. But things don’t go as planned, and soon Jacky is off on a wild misadventure at sea.
",Bloody Jack #3,,08/01/05,October 18th 2010,"['Jacky Faber', 'James Emerson ""Jaimy"" Fletcher', 'Captain Abraham Scroggs', 'Doctor Edwin Earweg', 'Georgie Piggot', 'John Higgins', 'Robin Raeburn', 'Joseph Jared', 'Padraic Delaney', 'Mairead Delaney', 'Arthur McBride']",Paperback,,9780152058739,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427211277l/295651.jpg,4.32,[],440.0,5.0,,,,98.0,10388.0,528,HMH Books for Young Readers,"['5220', '3607', '1327', '183', '51']",,[],,['L. A Meyer']
Unseen,,"['Vampires', 'Fantasy', 'Young Adult', 'Paranormal', 'Romance', 'Fiction', 'Supernatural', 'Urban Fantasy', 'Paranormal Romance', 'Audiobook']","The greatest threats are the ones unseen….For what seems like the first time, Elena and her friends are happy. Elena and Stefan have built a home for themselves in Dalcrest, and all of Elena’s friends are as in love as she and Stefan are. Even Damon is enjoying visiting his favorite old haunts in Europe, and is more surprised than anyone that he’s traveling with Katherine. But lately, Elena’s Guardian senses are on edge, and she can’t ignore the feeling that danger is coming.When a new threat arrives in Dalcrest, Elena’s worst fears become a reality. Soon, she and Stefan are battling a vicious Old One who is always just out of their reach. And when Damon and Katherine are confronted with a strange and mysterious enemy, Elena worries the attacks are linked.As dark forces close in, Elena, Stefan, and Damon struggle to survive the only way they know how—together. But their lives are hanging in the balance, and every moment they share could be their last…",The Vampire Diaries: The Salvation #1,,05/02/13,May 28th 2013,[],Paperback,,9781477809679,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1370130635l/17860567.jpg,3.8,[],87.0,1.0,,,,86.0,2435.0,297,47North,"['879', '612', '607', '241', '96']",,[],,"['L. J Smith', 'Aubrey Clark']"
Untraceable,,"['Romantic Suspense', 'Romance', 'Mystery', 'Suspense', 'Contemporary', 'Fiction', 'Thriller', 'Contemporary Romance', 'Crime', 'Mystery Thriller']"," ALEX LOVELL MAKES PEOPLE DISAPPEAR. TURNS OUT, SHE'S NOT THE ONLY ONE.  Private investigator Alexandra Lovell uses computer skills and cunning to help clients drop off the radar and begin new lives in safety. Melanie Bess, desperate to escape her abusive cop husband, was one of those clients. But when Melanie vanishes for real, Alex fears the worst, and sets out to discover what happened. Using every resource she can get her hands on -- including an elite team of forensic scientists known as the Tracers, and a jaded, sexy Austin PD detective -- Alex embarks on a mission to uncover the truth.  As far as homicide cop Nathan Deveraux is concerned, no body means no case. But as much as he wants to believe that Alex's hunch about Melanie's murder is wrong, his instincts -- and their visceral attraction -- won't let him walk away. As a grim picture of what really happened begins to emerge, Nathan realizes this investigation runs deeper than they could ever have guessed. And each step nearer the truth puts Alex in danger of being the next to disappear....",Tracers #1,,11/02/09,November 24th 2009,"['Alexandra Lovell', 'Nathan Deveraux']",Paperback,,9781439149195,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179642l/6433341.jpg,3.88,[],79.0,1.0,,,,94.0,6145.0,374,Pocket Star,"['1671', '2542', '1539', '312', '81']",,"['New Orleans, Louisiana (United States)', 'Austin, Texas (United States)']",,['Laura Griffin']
Unspeakable,,"['Romantic Suspense', 'Romance', 'Suspense', 'Mystery', 'Contemporary', 'Fiction', 'Crime', 'Thriller', 'Contemporary Romance', 'Mystery Thriller']","Elaina McCord Wants to Find a Killer.But He's Already Found Her.Elaina McCord's dream of being an FBI profiler is threatened by her very first case - investigating a string of murders near a Texas beach resort. The victims, all young women, were drugged and brutally murdered, their bodies abandoned in desolate marshland. Elaina's hunch - met with disbelief by local police - is that these are only the latest offerings from a serial killer who has been perfecting his art for years, growing bolder and more cunning with each strike.True-crime writer Troy Stockton has a reputation as an irresistible playboy who gets his story at any cost. He's the last person Elaina should trust, let alone be attracted to. But right now Troy, along with the elite team of forensics experts known as the Tracers, is her only ally in a case that's turning dangerously personal. A killer is reaching out to Elaina, taunting her, letting her know how ruthless he is and how close he's getting. Now it's not just her career that's in jeopardy - it's her life....",Tracers #2,,,June 29th 2010,"['Elaina McCord', 'Troy Stockton']",Mass Market Paperback,,9781439152959,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388179640l/7252256.jpg,4.01,[],80.0,1.0,,,,96.0,3247.0,384,Pocket Books Romance,"['1023', '1385', '712', '107', '20']",,"['Lito Island, Texas (United States)']",,['Laura Griffin']
