title,subtitle,categories,description,series,edition,firstPublishDate,published_year,characters,format,isbn10,isbn13,asin,image_url,average_rating,awards,bbeScore,bbeVotes,isBestSeller,isEditorsPick,isGoodReadsChoice,likedPercent,numRatings,pages,publisher,ratingsByStars,ratings_count,setting,soldBy,author_list
Zen and the Art of Vampires,,"['Paranormal Romance', 'Paranormal', 'Vampires', 'Romance', 'Fantasy', 'Urban Fantasy', 'Fiction', 'Supernatural', 'Adult', 'Humor']","White picket fences can be dangerous to vampires. Sometimes a woman’s gotta choose…Pia Thomason doesn’t have a typical life, but she wants one. The husband, the kids, the house in the suburbs… With her fortieth birthday looming, she decides to do something drastic, and takes off on a singles’ tour through romantic Europe.But the few guys on the trip leave much to be desired—unlike the two men Pia sees in a small Icelandic town. Handsome, mysterious, and very dangerous… Just the sight of them puts her in a dither. When their paths cross again, Pia knows one thing for certain: Where vampires are concerned, love isn’t the only thing at stake.",Dark Ones #6,,,December 2nd 2008,"['Pia Thomason', 'Kristoff']",Paperback,,9780451225603,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348372918l/3073174.jpg,3.99,[],198.0,4.0,,,,94.0,4970.0,332,Signet,"['1807', '1679', '1170', '251', '63']",,[],,['Katie MacAlister']
Zondervan NIV Study Bible,New International Version,Bibles,"#1 Best-selling study Bible in the best-selling NIV translation Study features fully revised and updated. Over 20,000 in-text study notes. Library of study resources at your fingertips. ""Excellent for Homeschool Use""",,,,2002.0,,,0310929555,9780310929550,,http://books.google.com/books/content?id=WvYLGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.7,,,,,,,,,2198.0,,,4092.0,,,"['Kenneth L. Barker', 'Donald W. Burdick']"
Zoo City,,"['Fantasy', 'Urban Fantasy', 'Fiction', 'Science Fiction', 'Mystery', 'Africa', 'Dystopia', 'Crime', 'Speculative Fiction', 'Science Fiction Fantasy']","Zinzi has a Sloth on her back, a dirty 419 scam habit and a talent for finding lost things. But when a little old lady turns up dead and the cops confiscate her last paycheck, she’s forced to take on her least favourite kind of job – missing persons.Being hired by reclusive music producer Odi Huron to find a teenybop pop star should be her ticket out of Zoo City, the festering slum where the criminal underclass and their animal companions live in the shadow of hell’s undertow.Instead, it catapults Zinzi deeper into the maw of a city twisted by crime and magic, where she’ll be forced to confront the dark secrets of former lives – including her own.",,,,April 29th 2010,['Zinzi December'],Paperback,,9780007327683,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1303632588l/7163862.jpg,3.64,"['Arthur C. Clarke Award (2011)', 'World Fantasy Award Nominee for Best Novel (2011)', 'British Science Fiction Association Award Nominee for Novel (2010)', 'James Tiptree Jr. Award Nominee for Longlist (2011)', 'Tähtifantasia Award Nominee (2017)', 'Tähtivaeltaja Award (2017)', 'The Kitschies for Red Tentacle (Novel) (2010)']",222.0,3.0,,,,89.0,10140.0,416,Angry Robot,"['1747', '4252', '3034', '907', '200']",,['Johannesburg (South Africa)'],,['Lauren Beukes']
zersetzt,,[],"Es kann jeden treffen – nächste Woche – morgen – heute – jetzt!Die schrecklichsten Storys schreibt oft das Leben selbst. Diese Erfahrungmacht die junge Journalistin Julia Hoven, als sie die Hintergründe einermysteriösen Krankheit recherchiert, an der ihr Vater leidet.Und Julias Vater ist nicht der Einzige ...Stück für Stück deckt Julia zusammen mit ihrem Kollegen Felix einehaarsträubende Geschichte auf. Als in ihre Wohnung eingebrochen wirdund ihr jemand offensichtlich nach dem Leben trachtet, stellt sich heraus:Julia hat sich mächtige Feinde gemacht. Und die werden alles tun, um siezum Schweigen zu bringen.Die Grundidee des Thrillers ""Zersetzt"" basiert auf wahren Begebenheiten.",,,,October 2013,[],ebook,,B00FKUFVGS,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421983199l/18709807.jpg,3.93,[],78.0,1.0,,,,86.0,14.0,254,Amazon media,"['5', '5', '2', '2', '0']",,[],,['Lena Sander']
Zinn and the Art of Road Bike Maintenance,,Sports & Recreation,"Shows readers how to maintain their bikes, covering such topics as chains, derailleurs, wheels, shifters, headsets, forks, and frames.",,,,2005.0,,,1931382697,9781931382694,,http://books.google.com/books/content?id=aqYXAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,4.28,,,,,,,,,356.0,,,275.0,,,['Lennard Zinn']
Zoeken naar Eileen W.,,"['Dutch Literature', 'Literature', 'Read For School', 'Fiction', 'Roman', 'Romance', 'School']","De verteller in Zoeken naar Eileen W. is de eigenaar van een winkel in tweedehandsboeken in Londen en brengt zijn dagen door met het beschrijven van een zoektocht naar een zekere Eileen, een Iers meisje dat hij bij toeval heeft ontmoet maar dat nu van de aardbodem verdwenen lijkt te zijn. Wie was zij? Wat heeft haar bewogen om van de ene op de andere dag te verdwijnen? En waarom is hij zo door haar geobsedeerd?In Noord-Ierland overziet hij stukje bij beetje de complexe en intrigerende positie waarin Eileen zich heeft bevonden. Op basis van deze inzichten en de summiere gegevens die hij over haar verzameld heeft, schrijft hij haar 'biografie' een klassiek geconstrueerd levensverhaal rond een meisje dat langzaam bezwijkt onder de druk van de omstandigheden.",,,11/06/81,July 3rd 2012,[],Kindle Edition,,9789041700964,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441343815l/26223177._SY475_.jpg,3.15,[],81.0,1.0,,,,77.0,442.0,203,"Bezige Bij b.v., Uitgeverij De","['32', '121', '187', '87', '15']",,[],,['Leon de Winter']
Zły,,"['Polish Literature', 'Fiction', 'Crime', 'Poland', 'Classics', 'Novels', 'Audiobook', 'Mystery', 'Literature', 'Historical Fiction']","Książka – legenda. Najpoczytniejszy kryminał napisany w czasach PRL-u. A tak naprawdę niezwykle inteligentnie opis Polski Ludowej, przebrany w strój ni to kryminału, ni to romansu, ni to westernu. Zaczyna się od tajemniczych napadów. Z tym, że wszyscy atakowani – to bandziory. Ludowa milicja staje na głowie, by dostać jedynego sprawiedliwego, szeryfa bez twarzy, który sprawia, że ludzie zaczynają się czuć bezpieczni. Podziemny światek Warszawy rusza na wojnę. Bohater ma tylko jeden znak rozpoznawczy, niezwykłe, świetliste spojrzenie. A dodatkowo w tle historia miłosna, której osią jest Marta Majewska, niechcący wciągnięta w przestępcze życie Warszawy.",Biblioteka wykształciucha,,11/05/55,2013,[],ebook,,9788377790915,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378478592l/18461360.jpg,4.24,[],77.0,1.0,,,,96.0,1787.0,760,Wydawnictwo MG,"['846', '618', '243', '60', '20']",,['Warszawa (Poland)'],,['Leopold Tyrmand']
Zu viele Männer,,"['Fiction', 'Historical Fiction', 'Australia', 'Novels', 'Holocaust', 'World War II', 'Jewish', 'Contemporary', 'New York', 'Poland']","Ruth Rothwax, eine 43-jährige Geschäftsfrau, führt nach drei Scheidungen ein angenehmes Single-Leben in New York. Nicht ihr perfekt organisierter Alltag macht ihr zu schaffen, sondern die Vergangenheit ihrer Eltern, polnische Juden, die den Holocaust überlebten. Ruth reist nach Polen und überredet auch ihren 80-jährigen Vater, ihr auf den verwischten Spuren jüdischen Lebens zu folgen.",,,01/01/99,January 1st 2003,[],Paperback,,9783453212589,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1332714299l/2010530.jpg,3.93,"[""Commonwealth Writers' Prize for Best Book in South East Asia and Pacific (2000)""]",82.0,1.0,,,,92.0,566.0,,Heyne,"['181', '219', '121', '34', '11']",,[],,"['Lily Brett', 'Melanie Walz']"
Zero Alternative,,"['Fiction', 'Thriller', 'Mystery']","Framed.Hunted. Betrayed.Scott Walker is a fugitive from the quicksands of Finance, with one card to play - DeepShare, a silicon oracle coveted by billionaires, hitmen and hackers. As he fights for survival and vengeance, digging deeper into the dark heart of the global economy, one question torments him: what price will the world have to pay? ZERO ALTERNATIVE is an action-packed conspiracy thriller that plucks at the heart of human nature. When our grip on love, hope and morality starts to slide, the only future worth living is the one we choose for ourselves.",,,04/22/14,April 24th 2014,[],Paperback,,9781910153086,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394651821l/21445001.jpg,3.98,[],99.0,1.0,,,,88.0,83.0,386,Three Hares Publishing,"['38', '19', '16', '6', '4']",,"['London, England', 'Sardinia (Italy)', 'Siena (Italy)', 'Rome (Italy)', 'New Mexico (United States)', 'Lugano (Switzerland)']",,['Luca Pesaro']
Zero Debt,The Ultimate Guide to Financial Freedom,Business & Economics,"Provides practical advice on getting out of debt, setting a budget, and managing personal finances to guaranteea a healthy financial future and retirement.",,,,2004.0,,,1932450750,9781932450750,,http://books.google.com/books/content?id=_9URQoEdKYcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,3.65,,,,,,,,,204.0,,,46.0,,,['Lynnette Khalfani']
Zimble Zamble Zumble,,[],"“I read, when I am reading poetry, Stevens and Sarki, and understand neither one more than the other, nor either hardly at all.”
—Gordon Lish",,facsimile,10/01/02,October 6th 2002,[],Paperback,,9780595250929,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347445248l/1966801.jpg,4.09,[],71.0,1.0,,,,82.0,11.0,112,iUniverse,"['5', '4', '0', '2', '0']",,[],,['M. Sarki']
Zero Day,,"['Fiction', 'Thriller', 'Science Fiction', 'Technology', 'Audiobook', 'Mystery', 'Suspense', 'Computers', 'Adventure', 'Crime']","An airliner's controls abruptly fail mid-flight over the Atlantic. An oil tanker runs aground in Japan when its navigational system suddenly stops dead. Hospitals everywhere have to abandon their computer databases when patients die after being administered incorrect dosages of their medicine. In the Midwest, a nuclear power plant nearly becomes the next Chernobyl when its cooling systems malfunction.At first, these random computer failures seem like unrelated events. But Jeff Aiken, a former government analyst who quit in disgust after witnessing the gross errors that led to 9/11, thinks otherwise. Jeff fears a more serious attack targeting the U.S. computer infrastructure is already under way. And as other menacing computer malfunctions pop up around the world, some with deadly results, he realizes that there isn't much time if he hopes to prevent an international catastrophe.Written by a global authority on cyber security, Zero Day presents a chilling ""what if"" scenario that, in a world completely reliant on technology, is more than possible today -- it's a cataclysmic disaster just waiting to happen.",Jeff Aiken #1,,03/05/11,March 15th 2011,[],Hardcover,,9780312612467,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312002496l/9763010.jpg,3.55,[],77.0,1.0,,,,85.0,5384.0,328,Thomas Dunne Books,"['1046', '1874', '1659', '605', '200']",,[],,"['Mark Russinovich', 'Howard A. Schmidt']"
Zombie Fallout,,"['Zombies', 'Horror', 'Post Apocalyptic', 'Fiction', 'Apocalyptic', 'Audiobook', 'Fantasy', 'Science Fiction', 'Paranormal', 'Dystopia']","Zombie FalloutIt was a flu season like no other. With fears of contracting the H1N1 virus running rampant throughout the country, people lined up in droves to try an attain one of the coveted vaccines. What was not known, was the effect this largely untested, rushed to market, inoculation was to have on the unsuspecting throngs. Within days, feverish folk throughout the country, convulsed, collapsed and died, only to be re-born. With a taste for brains, blood and bodies, these modern day zombies scoured the lands for their next meal. Overnight the country became a killing ground for the hordes of zombies that ravaged the land.This is the story of Michael Talbot, his family and his friends. This is their story a band of ordinary people just trying to get by in these extra-ordinary times. When disaster strikes, Mike a self-proclaimed survivalist, does his best to ensure the safety and security of those he cares for.Book 1 of the Zombie Fall-Out Trilogy follows our lead character in his self-deprecating, sarcastic best. What he encounters along the way leads him down a long dark road always skirting on the edge of insanity. Can he keep his family safe? Can he discover the secret behind Tommy's powers? Can he save anyone from the zombie Queen - a zombie that seems by all accounts to have some sort of hold over the zombies and Mike himself? Encircled in a seemingly safe haven called Little Turtle, Mike and his family together with the remnants of a tattered community while not fighting each other, fight against a relentless, ruthless, unstoppable force. This last bastion of civilization has made its final stand. God help them all.",Zombie Fallout #1,,02/05/10,February 25th 2010,['Zombies'],Paperback,,9781451517057,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328303798l/8167001.jpg,4.04,[],479.0,5.0,,,,90.0,10714.0,404,Createspace Independent Publishing Platform,"['4724', '3146', '1793', '600', '451']",,[],,['Mark Tufo']
Zero Hour,,"['Young Adult', 'Science Fiction', 'Fiction', 'Adventure', 'Action', 'Superheroes', 'Espionage', 'Fantasy', 'Childrens', 'Mystery']","Overlord is reborn, and has developed the chilling ability to move from body to body, erasing the host`s personality and ultimately killing them, forcing him to hop from victim to victim. He must find Otto, the only host designed to contain him, and for that he needs the location of H.I.V.E. He also plans to take control of a secret US Army facility that is home to the Autonomous Weapon Programme, a computer-controlled system uniquely vulnerable to his control. Nero is forced to activate Zero Hour, a plan designed to deal with any member of G.L.O.V.E. on the brink of true global domination. Nero also knows that Otto must not be allowed to fall into Overlord`s hands, and a desperate race across the globe begins. The stage is set for a final battle with Overlord. Little do they know that he has a final weapon in his arsenal, on a scale unlike anything they have ever seen before.",H.I.V.E. #6,,,September 1st 2010,[],Paperback,,9781408800164,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327888987l/8431746.jpg,4.34,[],74.0,2.0,,,,97.0,3661.0,286,Bloomsbury UK,"['1933', '1163', '473', '70', '22']",,[],,['Mark Walden']
Zoe the Earless Kitten: Zoe Meets the Family,,[],"Zoe meets the family! See how she interacts with her other furry brothers & sisters!Zoe ́s desire with this and other books to bring awareness to animal cruelty and for pet adoption. The books follow Zoe and how her family as they find out she not only lost her ears, but possibly lost some of her marbles along the way. Zoe loves to play dead when she is told to leave the bird alone, or jumps in the bathtub when Lexy takes a bath. She also insists on always being carried upside down. Zoe is sweet, loving, mean at times, a little crazy, and a pure joy. You are sure to fall in love with this little cat's zany personality.Don ́t forget: $1.00 from each sale of this book goes to the ASPCA!",Zoe The Earless Kitten #2,,,April 4th 2011,[],Paperback,,9781462884629,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348224063l/12837646.jpg,5.0,[],46.0,1.0,,,,,1.0,40,Xlibris,[],,[],,"['Melissa Webb', 'Lexy Webb']"
Zoe the Earless Kitten: The Adoption,,[],"Zoe The Earless Kitten is a sweet story about a kitten who was badly abused, and thrown in a dumpster to die. You will not only feel her pain, but you will also cheer for her happiness. The story shows Zoe hurt, getting well, and getting adopted. The author hopes the story will bring some awareness to animal cruelty, and pet adoption. The books that follow, Zoe's new family finds out that she not only lost her ears, but possibly lost some of her marbles along the way. The books will include some of Zoe's crazy antics. Zoe loves to play dead when she is told to leave the bird alone, or jumps in the bathtub when Lexy takes a bath. She also insists on always being carried upside down. Zoe is sweet, loving, mean at times, a little crazy, and a pure joy. You are sure to fall in love with this little cat's zany personality.",Zoe The Earless Kitten #1,,February 22nd 2011,Published,[],Paperback,,9781425151515,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328002621l/5787812.jpg,5.0,[],47.0,1.0,,,,,1.0,28,Trafford Publishing,[],,[],,"['Melissa Webb', 'Lexy Webb', 'John Aregood']"
"Zarafa: A Giraffe's True Story, from Deep in Africa to the Heart of Paris",,"['History', 'Animals', 'Nonfiction', 'France', 'Africa', 'Nature', 'Travel', 'Natural History', 'Egypt', 'Science']","In October 1826, a ship arrived at Marseille carrying the first giraffe ever seen in France. A royal offering from Muhammad Ali, Ottoman Viceroy of Egypt, to King Charles X, she had already traveled 2,000 miles down the Nile to Alexandria, from where she had sailed across the Mediterranean standing in the hold, her long neck and head protruding through a hole cut in the deck. In the spring of 1827, after wintering in Marseille, she was carefully walked 550 miles to Paris to the delight of thousands of onlookers.The viceroy's tribute was politically motivated: He commanded the Turkish forces then fighting the Greeks in their war of independence, and hoped his gift would persuade the French not to intervene against him. But the viceroy and his intentions were quickly forgotten as France fell in love with its ""beautiful stranger.""Zarafa chronicles the full story of this remarkable animal, revealing a kaleidoscope of history, science, and culture that opens an exotic window on the early nineteenth century. From the Enlightenment's blossoming fascination with science to Napoleon's ill-fated invasion of Egypt in 1798–from the eminent French naturalist Étienne Geoffroy Saint-Hilaire to Bernardino Drovetti, French consul general in Egypt and tomb robber extraordinaire–the era was full of memorable events and characters. Michael Allin deftly weaves them into the story with an appreciation for detail and an uncommon affection.The giraffe's strange and wonderful journey linked Africa and Europe in mutual discovery. Although her arrival did not keep the French out of Ali's war, she became an instant celebrity in Paris and over the next eighteen years she fascinated all of Europe. Through Michael Allin's narrative skill, Zarafa stirs the imagination as it provides a new context for the history of a distant age.",,,05/31/98,August 10th 1999,[],Paperback,,9780385334112,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403167382l/270482.jpg,3.57,[],87.0,1.0,,,,87.0,518.0,228,Delta,"['100', '171', '181', '58', '8']",,[],,['Michael Allin']
Z,,"['Zombies', 'Horror', 'Young Adult', 'Science Fiction', 'Dystopia', 'Teen', 'Paranormal', 'Fantasy', 'Adventure', 'Thriller']","The First Rule of Torching: Cleanse with fire.Josh is by far the best zombie Torcher around—at least, he is in his virtual-reality zombie-hunting game. Josh has quickly risen through the player ranks, relying on the skill, cunning, and agility of a real Torcher.The Second Rule of Torching: Save all humans.But luckily for Josh, zombies exist only in the virtual world. The real zombie war is now more than fifteen years in the past, and the battle to defeat the deadly epidemic that devastated his family—and millions of others—is the stuff of history lessons.The Third Rule of Torching: You can't bring them back.Charlie is the top-ranked player in the game. Since all the players are shrouded in anonymity, Josh never expects Charlie to be a girl—and he never expects the offer she makes him: to join the underground gaming league that takes the virtual-reality game off the screen and into the streets. Josh is thrilled. But the more involved he gets, the more he realizes that not everything is what it seems. Real blood is spilling, members of the team are disappearing, and the zombies in the game are acting strange. And then there's the matter of a mysterious drug called Z. . . .",,,,September 7th 2010,[],Hardcover,,9780060737580,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1279422039l/7737810.jpg,3.63,[],95.0,1.0,,,,85.0,697.0,276,HarperTeen,"['188', '187', '218', '84', '20']",,[],,['Michael Thomas Ford']
Z Plan: Homecoming,,"['Horror', 'Zombies', 'Fiction', 'Dystopia', 'War', 'Post Apocalyptic', 'Military Fiction']","Cale's unexpected journey began while deployed to Iraq as a U.S. Army soldier in Z Plan: Blood on the Sand. When a ferocious virus spread across the globe, his military training proved not to be enough. In Z Plan: Red Tides he traveled on land, sea and air as he desperately tried to reach his family back home.Now on U.S. soil, Cale's limits are put to the final test as he pushes his way through the undead. But something even more sinister follows his every move. In a world where the weak die and every glimmer of hope seems extinguished, Cale’s toughest challenge will be to overcome his inner demons. Can he survive the last leg of his journey?Z Plan: Homecoming is the thrilling conclusion of the Z Plan Trilogy.",Z Plan #3,,08/01/15,August 25th 2015,[],ebook,,9781618686527,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437430807l/25945080._SY475_.jpg,4.74,[],98.0,1.0,,,,100.0,35.0,,Smashwords Edition,"['27', '7', '1', '0', '0']",,[],,['Mikhail Lerma']
Załatwiaczka,,"['Fantasy', 'Polish Literature', 'Urban Fantasy', 'Vampires']","(notka z tylnej okładki)Potrzebujesz tony humoru, funta zagadek kryminalnych przyprawionych słodko-gorzkimi perypetiami bohaterki? Sięgnij po ""Załatwiaczkę"" i załatwione!Małgorzata wyjeżdża na studia do Anglii. Nie spodziewa się, że w spadku po życzliwej staruszce dostanie dom i ekscentryczne zajęcie. Nie przypuszcza, że na dziesięć lat wciągnie ją w swe tryby Korporacja... Załatwiaczy. Poznaj wampira - uwodziciela, czarodzieja - działacza społecznego, przedsiębiorczego czytacza marzeń czy wróżkę z wyrokiem w zawieszeniu...A tak na marginesie - znajomi nie znaleźli Ci jeszcze roboty w Anglii? Zadzwoń do ZAŁATWIACZKI",,,,January 2007,['Małgorzata Brzeska'],Paperback,,9788360505359,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1220025032l/4428533.jpg,3.51,[],87.0,1.0,,,,83.0,171.0,448,Fabryka Słów,"['27', '68', '47', '23', '6']",,['United Kingdom'],,['Milena Wójtowicz']
Zaboravljeni sin,,[],"Roman pisan u formi dnevničkih bilježaka o dječaku Mislavu s blažim teškoćama u razvoju koji se nakon šesnaest godina boravka u specijalnoj školi u Zagrebu vraća u rodno, malo mjesto u svoju obitelj...",,1st Edition,,1989,[],Hardcover,,9788639901721,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414163818l/3688238.jpg,4.42,[],151.0,2.0,,,,98.0,245.0,178,Grafički zavod Hrvatske,"['145', '64', '31', '5', '0']",,[],,['Miro Gavran']
Zıkkımın Kökü,,"['Turkish Literature', 'Fiction', 'Turkish']","""Yıl 1933, aylardan ekim, günlerden 29; yani onuncu yıl...cumhuriyetin onuncu yıldönümü... İşte o gece annem tutturmuş da tutturmuş, fener alayını izleyeceğim, diye... Babam, yahu avrat ayın günün, sancın mancın tutar, hem bu karınla... demiş. Ama annem hiç öyle coşkulu bir günde evde oturmak ister mi? Komşu kadınlardan biriyle çıkmışlar evden, bir yaşındaki abim de annemin kucağında. Fener alayını eve en yakın izleme yeri, olsa olsa Saathane'nin orası... nasıl kalabalık, iğne atsan yere düşmez!... Az sonra bando öteden gözükmüş. Pıstattararaaaa... demeye başlayınca, uy anam, annemdeki sancı... Breh, kaldırımda adım atacak yer yok, yan yön insan, gerisi dükkân... annemi eve zor yetiştirmişler. Tastamam eve geldikten on dakika sonra beni doğurmuş..."" Bundan sonrası kitaptan öğreneceksiniz: Zıkkımın Kökü",,,,2003,[],Paperback,,9789754940480,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539418833l/9232932._SY475_.jpg,4.2,[],96.0,1.0,,,,96.0,500.0,295,Bilgi Yayınevi,"['223', '180', '75', '16', '6']",,[],,['Muzaffer İzgü']
Zelda,,"['Biography', 'Nonfiction', 'History', 'Biography Memoir', 'Memoir', 'Womens', 'Historical', 'Mental Illness', 'Unfinished', 'Feminism']","Zelda Sayre began as a Southern beauty, became an international wonder, and died by fire in a madhouse. With her husband, F. Scott Fitzgerald, she moved in a golden aura of excitement, romance, and promise. The epitome of the Jazz Age, together they rode the crest of the era: to its collapse and their own.From years of exhaustive research, Nancy Milford brings alive the tormented, elusive personality of Zelda and clarifies as never before her relationship with Scott Fitzgerald. Zelda traces the inner disintegration of a gifted, despairing woman, torn by the clash between her husband's career and her own talent.",,,01/01/70,September 4th 2001,['Zelda Fitzgerald'],Paperback,,9780060910693,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439825175l/12334._SX318_.jpg,3.88,['National Book Award Finalist for Arts and Letters (1971)'],140.0,2.0,,,,92.0,8215.0,426,HarperCollins,"['2417', '3284', '1853', '430', '231']",,[],,['Nancy Milford']
Zo God het wil,,"['Fiction', 'Italian Literature', 'Italy', 'Novels', 'Contemporary', 'Noir', 'Literature', 'Crime', 'Roman', 'Thriller']","De dertienjarige Cristiano Zena woont bij zijn werkloze vader Rino, door wie hij vol toewijding in geweld en mishandeling wordt onderwezen. Terwijl Rino met zijn vrienden Quattro Formaggi en Danilo het plan opvat om een pinautomaat op te blazen, kruisen hun wegen zich met Mariana en haar vriendin Fabiana - het meisje op wie Cristiano heimelijk verliefd is. Wanneer het moment van de overval nadert, slaat de nacht om in een hallucinerende aaneenschakeling van rampen: een storm, een verkrachting, een dode. De redding moet komen van de meest onschuldige van allemaal: Cristiano.",,,10/30/06,August 1st 2009,[],Paperback,,9789048802647,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398449281l/8678285.jpg,3.89,"['Premio Strega (2007)', 'International Dublin Literary Award Nominee (2011)']",96.0,1.0,,,,93.0,4435.0,446,Lebowski,"['1266', '1832', '1016', '241', '80']",,[],,"['Niccolò Ammaniti', 'Etta Maris']"
Zigzag Street,,"['Fiction', 'Humor', 'Australia', 'Comedy', 'Contemporary', 'Novels', 'Audiobook', 'Young Adult']","Richard Derrington's doing it tough.Since Anna trashed him his job seems pointles, Tuesday seems moderately fucked by ten, his tennis appalling.....long periods of complete crap, punctuated by flashes of very random glory and the future bleka.This is a hiatus? There I was thinking I was sinking and it's just a hiatus.Apart from his friens, the only thing keeping Richard going is his wicked sense of humour.Then things look up.",,,10/30/96,February 6th 1998,[],Paperback,,9780330355339,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1176736321l/648165.jpg,3.89,['Betty Trask Award (1998)'],98.0,1.0,,,,95.0,1111.0,288,Pan Books,"['292', '479', '279', '51', '10']",,"['Queensland (Australia)', 'Brisbane, Queensland (Australia)', 'Australia']",,['Nick Earls']
Zanthia (Adonai's Prophecy),,[],"Would you die for your friends? That is the choice Micah must face when an ancient evil destroys his city. He can either journey to his homeland, or seek help with his friends in a place he is not welcome. Soon he finds out that he may be the key to defeating the monster that threatens his world. How can he prevail against a power so fierce? Who are the Aviya? Do the answers lie in the inviting glow of a mysterious orb in a cave? Join them in their quest of peril, friendship, and love as good and evil clash in an epic battle.",,,,April 8th 2018,[],Paperback,,9781980621942,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547306297l/43521136._SY475_.jpg,3.86,[],98.0,1.0,,,,86.0,7.0,327,Self Published,"['2', '3', '1', '1', '0']",,[],,['Nicklous Adams II']
Zorba the Greek,,"['Fiction', 'Classics', 'Philosophy', 'Novels', 'Literature', 'Greece', 'Historical Fiction', '20th Century', 'Literary Fiction', 'Unfinished']","The classic novel, international sensation, and inspiration for the film starring Anthony Quinn explores the struggle between the aesthetic and the rational, the inner life and the life of the mind.The classic novel Zorba the Greek is the story of two men, their incredible friendship, and the importance of living life to the fullest. Zorba, a Greek working man, is a larger-than-life character, energetic and unpredictable. He accompanies the unnamed narrator to Crete to work in the narrator’s lignite mine, and the pair develops a singular relationship. The two men couldn’t be further apart: The narrator is cerebral, modest, and reserved; Zorba is unfettered, spirited, and beyond the reins of civility. Over the course of their journey, he becomes the narrator’s greatest friend and inspiration and helps him to appreciate the joy of living.Zorba has been acclaimed as one of the most remarkable figures in literature; he is a character in the great tradition of Sinbad the Sailor, Falstaff, and Sancho Panza. He responds to all that life offers him with passion, whether he’s supervising laborers at a mine, confronting mad monks in a mountain monastery, embellishing the tales of his past adventures, or making love. Zorba the Greek explores the beauty and pain of existence, inviting readers to reevaluate the most important aspects of their lives and live to the fullest.",,,10/28/46,April 3rd 2000,"['unnamed narrator', 'Alexis Zorba', 'Widow', 'Madame Hortense', 'Mimithos']",Paperback,,9780571203130,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1542885673l/53639._SY475_.jpg,4.07,['Prix du Meilleur Livre Étranger for Roman (1954)'],5950.0,75.0,,,,92.0,37504.0,335,Faber and Faber,"['15960', '12206', '6286', '2088', '964']",,['Crete (Greece)'],,"['Nikos Kazantzakis', 'Carl Wildman', 'Nikos Kazancakis']"
